"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SOCO,"3/26/2021, Central Time",558688,543041,568670,9982
SOCO,"3/27/2021, Central Time",550160,528805,555178,5018
SOCO,"3/28/2021, Central Time",508618,505170,517863,9245
SOCO,"3/29/2021, Central Time",529019,515773,542283,13264
SOCO,"3/30/2021, Central Time",546786,533552,555259,8473
SOCO,"3/31/2021, Central Time",554594,542277,571233,16639
SOCO,"4/1/2021, Central Time",574255,554880,581905,7650
SOCO,"4/2/2021, Central Time",593613,606894,586881,-6732
SOCO,"4/3/2021, Central Time",553959,529772,555143,1184
SOCO,"4/4/2021, Central Time",507962,498469,506496,-1466
SOCO,"4/5/2021, Central Time",532559,514584,538152,5593
SOCO,"4/6/2021, Central Time",539540,530102,549766,10226
SOCO,"4/7/2021, Central Time",551510,545941,563710,12200
SOCO,"4/8/2021, Central Time",551623,539995,567294,15671
SOCO,"4/9/2021, Central Time",520702,525613,533163,12462
SOCO,"4/10/2021, Central Time",495182,489952,516818,21636
SOCO,"4/11/2021, Central Time",493398,476374,518967,25569
SOCO,"4/12/2021, Central Time",550408,531485,565785,15377
SOCO,"4/13/2021, Central Time",569491,558084,571550,2059
SOCO,"4/14/2021, Central Time",549783,546082,574238,24455
SOCO,"4/15/2021, Central Time",534763,524600,564780,30017
SOCO,"4/16/2021, Central Time",512106,511056,535634,23528
SOCO,"4/17/2021, Central Time",486366,478567,509882,23516
SOCO,"4/18/2021, Central Time",484793,468964,506590,21797
SOCO,"4/19/2021, Central Time",522465,517647,538519,16054
SOCO,"4/20/2021, Central Time",535034,523638,551355,16321
SOCO,"4/21/2021, Central Time",527980,517169,552498,24518
SOCO,"4/22/2021, Central Time",549457,537123,567354,17897
SOCO,"4/23/2021, Central Time",532525,518187,540277,7752
SOCO,"4/24/2021, Central Time",501986,489963,514935,12949
SOCO,"4/25/2021, Central Time",485598,464919,497893,12295
SOCO,"4/26/2021, Central Time",548171,529848,554462,6291
SOCO,"4/27/2021, Central Time",582977,564185,575883,-7094
SOCO,"4/28/2021, Central Time",610228,595321,607883,-2345
SOCO,"4/29/2021, Central Time",610075,603070,613331,3256
SOCO,"4/30/2021, Central Time",579858,569545,570570,-9288
SOCO,"5/1/2021, Central Time",530348,511115,516372,-13976
SOCO,"5/2/2021, Central Time",536084,517883,527921,-8163
SOCO,"5/3/2021, Central Time",615464,603201,608581,-6883
SOCO,"5/4/2021, Central Time",616826,615474,620502,3676
SOCO,"5/5/2021, Central Time",575125,567799,582010,6885
SOCO,"5/6/2021, Central Time",562485,542140,560815,-1670
SOCO,"5/7/2021, Central Time",528227,516622,524482,-3745
SOCO,"5/8/2021, Central Time",505465,495625,495395,-10070
SOCO,"5/9/2021, Central Time",539060,517193,521725,-17335
SOCO,"5/10/2021, Central Time",585288,553779,591246,5958
SOCO,"5/11/2021, Central Time",590050,572044,596827,6777
SOCO,"5/12/2021, Central Time",554187,533220,571660,17473
SOCO,"5/13/2021, Central Time",540403,526080,553254,12851
SOCO,"5/14/2021, Central Time",538690,522219,540110,1420
SOCO,"5/15/2021, Central Time",513499,497341,522464,8965
SOCO,"5/16/2021, Central Time",523668,504624,527984,4316
SOCO,"5/17/2021, Central Time",586160,567328,587763,1603
SOCO,"5/18/2021, Central Time",602476,591540,603389,913
SOCO,"5/19/2021, Central Time",623180,590852,632252,9072
SOCO,"5/20/2021, Central Time",626980,603852,635818,8838
SOCO,"5/21/2021, Central Time",628681,599594,638183,9502
SOCO,"5/22/2021, Central Time",609013,575365,619563,10550
SOCO,"5/23/2021, Central Time",627005,600826,648350,21345
SOCO,"5/24/2021, Central Time",708646,685242,733615,24969
SOCO,"5/25/2021, Central Time",735195,718178,752856,17661
SOCO,"5/26/2021, Central Time",730202,711953,751424,21222
SOCO,"5/27/2021, Central Time",723521,700830,743797,20276
SOCO,"5/28/2021, Central Time",704274,695621,724613,20339
SOCO,"5/29/2021, Central Time",589255,568731,597899,8644
SOCO,"5/30/2021, Central Time",533860,504810,549039,15179
SOCO,"5/31/2021, Central Time",566685,550687,577648,10963
SOCO,"6/1/2021, Central Time",642892,624103,670953,28061
SOCO,"6/2/2021, Central Time",660577,637368,672935,12358
SOCO,"6/3/2021, Central Time",681622,659470,695212,13590
SOCO,"6/4/2021, Central Time",694695,673158,703334,8639
SOCO,"6/5/2021, Central Time",665151,641524,681169,16018
SOCO,"6/6/2021, Central Time",653848,633755,673528,19680
SOCO,"6/7/2021, Central Time",697570,676140,717382,19812
SOCO,"6/8/2021, Central Time",715084,696065,732010,16926
SOCO,"6/9/2021, Central Time",716860,697886,740822,23962
SOCO,"6/10/2021, Central Time",718425,699490,746276,27851
SOCO,"6/11/2021, Central Time",714099,706125,739906,25807
SOCO,"6/12/2021, Central Time",709933,693878,729696,19763
SOCO,"6/13/2021, Central Time",692273,688469,708953,16680
SOCO,"6/14/2021, Central Time",778378,740853,788445,10067
SOCO,"6/15/2021, Central Time",773495,761768,784278,10783
SOCO,"6/16/2021, Central Time",723003,693646,734125,11122
SOCO,"6/17/2021, Central Time",723009,697808,728410,5401
SOCO,"6/18/2021, Central Time",730593,720725,739040,8447
SOCO,"6/19/2021, Central Time",623394,596907,653527,30133
SOCO,"6/20/2021, Central Time",651499,623600,675689,24190
SOCO,"6/21/2021, Central Time",723518,703824,739930,16412
SOCO,"6/22/2021, Central Time",674728,648588,682410,7682
SOCO,"6/23/2021, Central Time",693171,659014,699563,6392
SOCO,"6/24/2021, Central Time",710357,687919,722057,11700
SOCO,"6/25/2021, Central Time",698694,680933,713927,15233
SOCO,"6/26/2021, Central Time",689652,667139,715204,25552
SOCO,"6/27/2021, Central Time",708600,676943,738550,29950
SOCO,"6/28/2021, Central Time",765636,736924,799378,33742
SOCO,"6/29/2021, Central Time",751081,724595,786350,35269
SOCO,"6/30/2021, Central Time",753739,727282,783770,30031
SOCO,"7/1/2021, Central Time",742550,721108,755906,13356
SOCO,"7/2/2021, Central Time",691793,675962,697342,5549
SOCO,"7/3/2021, Central Time",648249,645145,649235,986
SOCO,"7/4/2021, Central Time",638845,623145,653900,15055
SOCO,"7/5/2021, Central Time",684332,664608,700650,16318
SOCO,"7/6/2021, Central Time",719050,697740,743656,24606
SOCO,"7/7/2021, Central Time",701704,696801,722087,20383
SOCO,"7/8/2021, Central Time",728952,702254,737538,8586
SOCO,"7/9/2021, Central Time",723599,718605,737747,14148
SOCO,"7/10/2021, Central Time",688924,668236,716502,27578
SOCO,"7/11/2021, Central Time",673713,663313,697919,24206
SOCO,"7/12/2021, Central Time",702517,686983,735336,32819
SOCO,"7/13/2021, Central Time",717254,694603,744081,26827
SOCO,"7/14/2021, Central Time",757533,717364,782992,25459
SOCO,"7/15/2021, Central Time",785200,753283,819586,34386
SOCO,"7/16/2021, Central Time",765944,742141,800511,34567
SOCO,"7/17/2021, Central Time",722303,697281,750485,28182
SOCO,"7/18/2021, Central Time",677457,658259,706238,28781
SOCO,"7/19/2021, Central Time",697988,686550,730663,32675
SOCO,"7/20/2021, Central Time",693307,668264,732581,39274
SOCO,"7/21/2021, Central Time",742063,709412,774060,31997
SOCO,"7/22/2021, Central Time",790851,764156,821301,30450
SOCO,"7/23/2021, Central Time",785587,771743,813682,28095
SOCO,"7/24/2021, Central Time",756926,727776,782829,25903
SOCO,"7/25/2021, Central Time",762608,721560,787917,25309
SOCO,"7/26/2021, Central Time",825837,797036,856512,30675
SOCO,"7/27/2021, Central Time",807549,798802,843914,36365
SOCO,"7/28/2021, Central Time",819110,787423,859842,40732
SOCO,"7/29/2021, Central Time",854477,810507,895907,41430
SOCO,"7/30/2021, Central Time",844119,806936,883274,39155
SOCO,"7/31/2021, Central Time",811328,773444,839853,28525
SOCO,"8/1/2021, Central Time",772848,740304,791001,18153
SOCO,"8/2/2021, Central Time",760590,742120,791665,31075
SOCO,"8/3/2021, Central Time",724959,699643,757572,32613
SOCO,"8/4/2021, Central Time",724383,694160,749506,25123
SOCO,"8/5/2021, Central Time",732027,710229,753551,21524
SOCO,"8/6/2021, Central Time",731037,710097,752805,21768
SOCO,"8/7/2021, Central Time",716780,692420,730197,13417
SOCO,"8/8/2021, Central Time",732097,699359,756166,24069
SOCO,"8/9/2021, Central Time",805903,774876,836971,31068
SOCO,"8/10/2021, Central Time",821219,796064,842807,21588
SOCO,"8/11/2021, Central Time",779642,755156,813133,33491
SOCO,"8/12/2021, Central Time",789727,756885,834072,44345
SOCO,"8/13/2021, Central Time",810927,781608,845720,34793
SOCO,"8/14/2021, Central Time",768497,742714,785763,17266
SOCO,"8/15/2021, Central Time",718812,697592,739615,20803
SOCO,"8/16/2021, Central Time",728000,719845,747200,19200
SOCO,"8/17/2021, Central Time",728425,701762,762973,34548
SOCO,"8/18/2021, Central Time",802927,765260,821743,18816
SOCO,"8/19/2021, Central Time",796068,782310,825010,28942
SOCO,"8/20/2021, Central Time",768102,732163,798581,30479
SOCO,"8/21/2021, Central Time",723163,701385,759940,36777
SOCO,"8/22/2021, Central Time",738261,707248,766477,28216
SOCO,"8/23/2021, Central Time",808974,778775,828972,19998
SOCO,"8/24/2021, Central Time",824051,800191,858972,34921
SOCO,"8/25/2021, Central Time",816039,801211,856043,40004
SOCO,"8/26/2021, Central Time",789486,760368,819542,30056
SOCO,"8/27/2021, Central Time",776924,750563,807710,30786
SOCO,"8/28/2021, Central Time",738667,710706,778391,39724
SOCO,"8/29/2021, Central Time",722357,701653,767020,44663
SOCO,"8/30/2021, Central Time",731467,727788,781495,50028
SOCO,"8/31/2021, Central Time",705844,683420,744978,39134
SOCO,"9/1/2021, Central Time",759619,744451,788038,28419
SOCO,"9/2/2021, Central Time",742861,735868,763404,20543
SOCO,"9/3/2021, Central Time",700505,714474,716750,16245
SOCO,"9/4/2021, Central Time",652246,653744,675309,23063
SOCO,"9/5/2021, Central Time",666733,649456,685902,19169
SOCO,"9/6/2021, Central Time",697604,674348,717927,20323
SOCO,"9/7/2021, Central Time",744514,728553,755817,11303
SOCO,"9/8/2021, Central Time",728051,722036,746452,18401
SOCO,"9/9/2021, Central Time",710028,695313,718024,7996
SOCO,"9/10/2021, Central Time",649331,641706,670168,20837
SOCO,"9/11/2021, Central Time",636634,620596,662549,25915
SOCO,"9/12/2021, Central Time",662294,648619,679922,17628
SOCO,"9/13/2021, Central Time",715732,706843,737820,22088
SOCO,"9/14/2021, Central Time",720763,712095,743274,22511
SOCO,"9/15/2021, Central Time",662249,670535,678898,16649
SOCO,"9/16/2021, Central Time",657665,637056,679694,22029
SOCO,"9/17/2021, Central Time",681949,672711,697157,15208
SOCO,"9/18/2021, Central Time",665602,656617,683110,17508
SOCO,"9/19/2021, Central Time",648243,635268,662704,14461
SOCO,"9/20/2021, Central Time",693129,672125,703123,9994
SOCO,"9/21/2021, Central Time",722656,694773,727869,5213
SOCO,"9/22/2021, Central Time",661133,649233,669172,8039
SOCO,"9/23/2021, Central Time",569182,554008,591933,22751
SOCO,"9/24/2021, Central Time",561887,543416,575467,13580
SOCO,"9/25/2021, Central Time",548783,538130,573049,24266
SOCO,"9/26/2021, Central Time",567893,544125,579350,11457
SOCO,"9/27/2021, Central Time",634741,622508,646487,11746
SOCO,"9/28/2021, Central Time",658587,647174,669366,10779
SOCO,"9/29/2021, Central Time",681254,665149,692540,11286
SOCO,"9/30/2021, Central Time",667487,657120,676684,9197
SOCO,"10/1/2021, Central Time",678499,670773,681480,2981
SOCO,"10/2/2021, Central Time",632772,623181,640449,7677
SOCO,"10/3/2021, Central Time",605786,598635,617973,12187
SOCO,"10/4/2021, Central Time",645329,633918,647081,1752
SOCO,"10/5/2021, Central Time",626939,616479,635492,8553
SOCO,"10/6/2021, Central Time",642088,634043,649868,7780
SOCO,"10/7/2021, Central Time",659175,642269,667935,8760
SOCO,"10/8/2021, Central Time",657000,649275,672756,15756
SOCO,"10/9/2021, Central Time",608429,600987,618790,10361
SOCO,"10/10/2021, Central Time",601734,593366,618869,17135
SOCO,"10/11/2021, Central Time",635934,636661,657853,21919
SOCO,"10/12/2021, Central Time",648002,640360,665730,17728
SOCO,"10/13/2021, Central Time",656875,643430,685347,28472
SOCO,"10/14/2021, Central Time",660615,652664,686829,26214
SOCO,"10/15/2021, Central Time",668736,653587,679287,10551
SOCO,"10/16/2021, Central Time",566594,561690,589749,23155
SOCO,"10/17/2021, Central Time",502385,495625,525878,23493
SOCO,"10/18/2021, Central Time",551255,545480,567575,16320
SOCO,"10/19/2021, Central Time",571042,557627,597919,26877
SOCO,"10/20/2021, Central Time",586167,562669,609799,23632
SOCO,"10/21/2021, Central Time",598083,579036,631508,33425
SOCO,"10/22/2021, Central Time",590883,572943,625655,34772
SOCO,"10/23/2021, Central Time",533195,522470,575315,42120
SOCO,"10/24/2021, Central Time",523612,497194,561402,37790
SOCO,"10/25/2021, Central Time",600256,587771,635135,34879
SOCO,"10/26/2021, Central Time",568889,556574,604673,35784
SOCO,"10/27/2021, Central Time",566415,554356,600510,34095
SOCO,"10/28/2021, Central Time",569241,548511,598723,29482
SOCO,"10/29/2021, Central Time",551808,543553,585005,33197
SOCO,"10/30/2021, Central Time",524886,517461,565375,40489
SOCO,"10/31/2021, Central Time",515163,503237,558409,43246
SOCO,"11/1/2021, Central Time",565630,550278,599571,33941
SOCO,"11/2/2021, Central Time",570334,557302,607034,36700
SOCO,"11/3/2021, Central Time",578546,567312,622295,43749
SOCO,"11/4/2021, Central Time",600329,585930,644021,43692
SOCO,"11/5/2021, Central Time",605448,588297,650789,45341
SOCO,"11/6/2021, Central Time",585881,573337,610262,24381
SOCO,"11/7/2021, Central Time",580633,,611568,30935
SOCO,"11/8/2021, Central Time",602613,606262,638386,35773
SOCO,"11/9/2021, Central Time",591380,586919,629382,38002
SOCO,"11/10/2021, Central Time",572658,572630,580539,7881
SOCO,"11/11/2021, Central Time",566452,563970,572520,6068
SOCO,"11/12/2021, Central Time",555103,554559,585480,30377
SOCO,"11/13/2021, Central Time",564832,563290,609250,44418
SOCO,"11/14/2021, Central Time",607622,595945,643108,35486
SOCO,"11/15/2021, Central Time",584534,623420,622362,37828
SOCO,"11/16/2021, Central Time",610285,591144,660541,50256
SOCO,"11/17/2021, Central Time",586270,573403,614504,28234
SOCO,"11/18/2021, Central Time",584408,564038,632353,47945
SOCO,"11/19/2021, Central Time",613935,594502,667666,53731
SOCO,"11/20/2021, Central Time",608162,594664,669302,61140
SOCO,"11/21/2021, Central Time",555037,549723,601680,46643
SOCO,"11/22/2021, Central Time",583998,592095,634817,50819
SOCO,"11/23/2021, Central Time",689207,675686,716024,26817
SOCO,"11/24/2021, Central Time",697617,687228,723574,25957
SOCO,"11/25/2021, Central Time",585014,574845,619225,34211
SOCO,"11/26/2021, Central Time",567038,573768,612136,45098
SOCO,"11/27/2021, Central Time",631066,626164,664392,33326
SOCO,"11/28/2021, Central Time",611405,595350,649222,37817
SOCO,"11/29/2021, Central Time",684725,665171,723178,38453
SOCO,"11/30/2021, Central Time",693887,685719,715150,21263
SOCO,"12/1/2021, Central Time",639803,629352,661120,21317
SOCO,"12/2/2021, Central Time",611205,610680,636117,24912
SOCO,"12/3/2021, Central Time",584055,583957,617078,33023
SOCO,"12/4/2021, Central Time",545736,540344,585825,40089
SOCO,"12/5/2021, Central Time",534231,526826,550108,15877
SOCO,"12/6/2021, Central Time",582482,570362,612800,30318
SOCO,"12/7/2021, Central Time",638635,627858,684329,45694
SOCO,"12/8/2021, Central Time",637674,629252,680287,42613
SOCO,"12/9/2021, Central Time",672070,651127,713221,41151
SOCO,"12/10/2021, Central Time",614091,604424,643648,29557
SOCO,"12/11/2021, Central Time",555618,552861,569469,13851
SOCO,"12/12/2021, Central Time",594865,579327,633964,39099
SOCO,"12/13/2021, Central Time",671480,655747,711242,39762
SOCO,"12/14/2021, Central Time",659813,643555,686279,26466
SOCO,"12/15/2021, Central Time",625269,620486,637511,12242
SOCO,"12/16/2021, Central Time",593652,593544,612972,19320
SOCO,"12/17/2021, Central Time",573966,570039,590982,17016
SOCO,"12/18/2021, Central Time",544880,535156,556247,11367
SOCO,"12/19/2021, Central Time",555614,548074,592233,36619
SOCO,"12/20/2021, Central Time",699529,685586,726147,26618
SOCO,"12/21/2021, Central Time",721249,707466,723296,2047
SOCO,"12/22/2021, Central Time",696375,686500,707567,11192
SOCO,"12/23/2021, Central Time",689333,681154,706476,17143
SOCO,"12/24/2021, Central Time",601019,591246,598241,-2778
SOCO,"12/25/2021, Central Time",501172,504185,517585,16413
SOCO,"12/26/2021, Central Time",494741,487116,506901,12160
SOCO,"12/27/2021, Central Time",534396,538274,550013,15617
SOCO,"12/28/2021, Central Time",552448,549976,570283,17835
SOCO,"12/29/2021, Central Time",560460,552769,582546,22086
SOCO,"12/30/2021, Central Time",562356,559113,577239,14883
SOCO,"12/31/2021, Central Time",543841,541790,553173,9332
SOCO,"1/1/2022, Central Time",,,,
