"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SOCO,"1/6/2025 4 p.m. CST",33135,32795,34181,1046
SOCO,"1/6/2025 5 p.m. CST",34978,34601,35714,736
SOCO,"1/6/2025 6 p.m. CST",36864,36465,37166,302
SOCO,"1/6/2025 7 p.m. CST",37643,37290,38034,391
SOCO,"1/6/2025 8 p.m. CST",37661,37299,37991,330
SOCO,"1/6/2025 9 p.m. CST",37084,36650,37440,356
SOCO,"1/6/2025 10 p.m. CST",35876,35471,36255,379
SOCO,"1/6/2025 11 p.m. CST",34765,34400,35116,351
SOCO,"1/7/2025 12 a.m. CST",34128,33732,34469,341
SOCO,"1/7/2025 1 a.m. CST",33634,33361,33814,180
SOCO,"1/7/2025 2 a.m. CST",33658,33279,33956,298
SOCO,"1/7/2025 3 a.m. CST",33931,33533,34097,166
SOCO,"1/7/2025 4 a.m. CST",34645,34243,34817,172
SOCO,"1/7/2025 5 a.m. CST",36129,35788,36608,479
SOCO,"1/7/2025 6 a.m. CST",38449,38155,39286,837
SOCO,"1/7/2025 7 a.m. CST",40168,39840,41048,880
SOCO,"1/7/2025 8 a.m. CST",40027,39632,40896,869
SOCO,"1/7/2025 9 a.m. CST",38752,38345,39570,818
SOCO,"1/7/2025 10 a.m. CST",37245,36801,37768,523
SOCO,"1/7/2025 11 a.m. CST",35654,35215,35946,292
SOCO,"1/7/2025 12 p.m. CST",34016,33622,34084,68
SOCO,"1/7/2025 1 p.m. CST",32627,32259,32777,150
SOCO,"1/7/2025 2 p.m. CST",31436,31080,31605,169
SOCO,"1/7/2025 3 p.m. CST",30839,30495,31279,440
SOCO,"1/7/2025 4 p.m. CST",31247,30929,31629,382
SOCO,"1/7/2025 5 p.m. CST",32901,32563,33599,698
SOCO,"1/7/2025 6 p.m. CST",35510,35155,36622,1112
SOCO,"1/7/2025 7 p.m. CST",36604,36228,37655,1051
SOCO,"1/7/2025 8 p.m. CST",37070,36688,38103,1033
SOCO,"1/7/2025 9 p.m. CST",36915,36525,37899,984
SOCO,"1/7/2025 10 p.m. CST",35980,35546,36919,939
SOCO,"1/7/2025 11 p.m. CST",35169,34820,35769,600
SOCO,"1/8/2025 12 a.m. CST",34704,34390,35666,962
SOCO,"1/8/2025 1 a.m. CST",34821,34501,35638,817
SOCO,"1/8/2025 2 a.m. CST",35066,34745,36057,991
SOCO,"1/8/2025 3 a.m. CST",35596,35277,36523,927
SOCO,"1/8/2025 4 a.m. CST",36449,36104,37494,1045
SOCO,"1/8/2025 5 a.m. CST",37997,37309,38864,867
SOCO,"1/8/2025 6 a.m. CST",40390,39714,41226,836
SOCO,"1/8/2025 7 a.m. CST",41862,41226,43188,1326
SOCO,"1/8/2025 8 a.m. CST",41417,40791,42783,1366
SOCO,"1/8/2025 9 a.m. CST",40240,39651,41553,1313
SOCO,"1/8/2025 10 a.m. CST",38511,38042,39032,521
SOCO,"1/8/2025 11 a.m. CST",36727,36268,37070,343
SOCO,"1/8/2025 12 p.m. CST",34950,34580,35411,461
SOCO,"1/8/2025 1 p.m. CST",33482,33109,34213,731
SOCO,"1/8/2025 2 p.m. CST",32252,31897,33066,814
SOCO,"1/8/2025 3 p.m. CST",31711,31277,32941,1230
SOCO,"1/8/2025 4 p.m. CST",32173,31869,33118,945
SOCO,"1/8/2025 5 p.m. CST",33904,33627,34922,1018
SOCO,"1/8/2025 6 p.m. CST",36481,36189,37808,1327
SOCO,"1/8/2025 7 p.m. CST",37656,37375,38901,1245
SOCO,"1/8/2025 8 p.m. CST",38061,37791,39074,1013
SOCO,"1/8/2025 9 p.m. CST",37755,37500,38657,902
SOCO,"1/8/2025 10 p.m. CST",36851,36515,37736,885
SOCO,"1/8/2025 11 p.m. CST",35901,35581,36278,377
SOCO,"1/9/2025 12 a.m. CST",35475,35173,35902,427
SOCO,"1/9/2025 1 a.m. CST",35364,35052,36012,648
SOCO,"1/9/2025 2 a.m. CST",35659,35334,36331,672
SOCO,"1/9/2025 3 a.m. CST",36123,35786,36890,767
SOCO,"1/9/2025 4 a.m. CST",36887,36552,37822,935
SOCO,"1/9/2025 5 a.m. CST",38400,37775,39415,1015
SOCO,"1/9/2025 6 a.m. CST",40988,40349,42023,1035
SOCO,"1/9/2025 7 a.m. CST",42769,42183,43808,1039
SOCO,"1/9/2025 8 a.m. CST",42571,41981,43696,1125
SOCO,"1/9/2025 9 a.m. CST",40722,40116,42040,1318
SOCO,"1/9/2025 10 a.m. CST",38598,38142,39105,507
SOCO,"1/9/2025 11 a.m. CST",36409,35985,36553,144
SOCO,"1/9/2025 12 p.m. CST",34448,34063,34723,275
SOCO,"1/9/2025 1 p.m. CST",32699,32359,33317,618
SOCO,"1/9/2025 2 p.m. CST",31437,31089,32053,616
SOCO,"1/9/2025 3 p.m. CST",30768,30394,31473,705
SOCO,"1/9/2025 4 p.m. CST",31008,30668,31826,818
SOCO,"1/9/2025 5 p.m. CST",32470,32190,33753,1283
SOCO,"1/9/2025 6 p.m. CST",34875,34581,36566,1691
SOCO,"1/9/2025 7 p.m. CST",35848,35611,37470,1622
SOCO,"1/9/2025 8 p.m. CST",36092,35754,37639,1547
SOCO,"1/9/2025 9 p.m. CST",35695,35395,36974,1279
SOCO,"1/9/2025 10 p.m. CST",34647,34362,36153,1506
SOCO,"1/9/2025 11 p.m. CST",33552,33253,34999,1447
SOCO,"1/10/2025 12 a.m. CST",32701,31982,34339,1638
SOCO,"1/10/2025 1 a.m. CST",31955,31706,33484,1529
SOCO,"1/10/2025 2 a.m. CST",31429,31219,32994,1565
SOCO,"1/10/2025 3 a.m. CST",31270,31019,32768,1498
SOCO,"1/10/2025 4 a.m. CST",31226,30993,32496,1270
SOCO,"1/10/2025 5 a.m. CST",31762,31322,33173,1411
SOCO,"1/10/2025 6 a.m. CST",32993,32519,34442,1449
SOCO,"1/10/2025 7 a.m. CST",34282,33907,35848,1566
SOCO,"1/10/2025 8 a.m. CST",35183,34817,36436,1253
SOCO,"1/10/2025 9 a.m. CST",35820,35370,36808,988
SOCO,"1/10/2025 10 a.m. CST",36139,35809,36970,831
SOCO,"1/10/2025 11 a.m. CST",35949,35691,36836,887
SOCO,"1/10/2025 12 p.m. CST",35737,35450,36418,681
SOCO,"1/10/2025 1 p.m. CST",35419,35161,35797,378
SOCO,"1/10/2025 2 p.m. CST",35163,34897,35460,297
SOCO,"1/10/2025 3 p.m. CST",35121,34819,35882,761
SOCO,"1/10/2025 4 p.m. CST",35463,35209,36224,761
SOCO,"1/10/2025 5 p.m. CST",36085,35810,36799,714
SOCO,"1/10/2025 6 p.m. CST",36403,36115,37294,891
SOCO,"1/10/2025 7 p.m. CST",35802,35523,37215,1413
SOCO,"1/10/2025 8 p.m. CST",34932,34636,36199,1267
SOCO,"1/10/2025 9 p.m. CST",34048,33743,35037,989
SOCO,"1/10/2025 10 p.m. CST",32961,32680,33876,915
SOCO,"1/10/2025 11 p.m. CST",31830,31519,32539,709
SOCO,"1/11/2025 12 a.m. CST",30909,30615,31762,853
SOCO,"1/11/2025 1 a.m. CST",30358,30046,30887,529
SOCO,"1/11/2025 2 a.m. CST",30040,29741,30658,618
SOCO,"1/11/2025 3 a.m. CST",30049,29736,30902,853
SOCO,"1/11/2025 4 a.m. CST",30258,29956,31074,816
SOCO,"1/11/2025 5 a.m. CST",30798,30502,32013,1215
SOCO,"1/11/2025 6 a.m. CST",31535,31239,32732,1197
SOCO,"1/11/2025 7 a.m. CST",32503,32163,33559,1056
SOCO,"1/11/2025 8 a.m. CST",33669,33323,34590,921
SOCO,"1/11/2025 9 a.m. CST",34829,34466,35315,486
SOCO,"1/11/2025 10 a.m. CST",35421,35062,35650,229
SOCO,"1/11/2025 11 a.m. CST",35380,35033,35616,236
SOCO,"1/11/2025 12 p.m. CST",34789,34457,34861,72
SOCO,"1/11/2025 1 p.m. CST",33907,33559,33871,-36
SOCO,"1/11/2025 2 p.m. CST",32730,32415,32678,-52
SOCO,"1/11/2025 3 p.m. CST",32068,31776,32334,266
SOCO,"1/11/2025 4 p.m. CST",32040,31746,32540,500
SOCO,"1/11/2025 5 p.m. CST",33074,32806,33777,703
SOCO,"1/11/2025 6 p.m. CST",34977,34705,35664,687
SOCO,"1/11/2025 7 p.m. CST",35783,35500,36486,703
SOCO,"1/11/2025 8 p.m. CST",36220,35904,36692,472
SOCO,"1/11/2025 9 p.m. CST",36364,36062,36565,201
SOCO,"1/11/2025 10 p.m. CST",36123,35782,36286,163
SOCO,"1/11/2025 11 p.m. CST",35846,35562,35725,-121
SOCO,"1/12/2025 12 a.m. CST",35558,35251,35712,154
SOCO,"1/12/2025 1 a.m. CST",35592,35260,35560,-32
SOCO,"1/12/2025 2 a.m. CST",35864,35554,36056,192
SOCO,"1/12/2025 3 a.m. CST",36399,36087,36438,39
SOCO,"1/12/2025 4 a.m. CST",37074,36755,36974,-100
SOCO,"1/12/2025 5 a.m. CST",37896,37578,37966,70
SOCO,"1/12/2025 6 a.m. CST",38974,38653,39168,194
SOCO,"1/12/2025 7 a.m. CST",40225,39876,40157,-68
SOCO,"1/12/2025 8 a.m. CST",40920,40554,40785,-135
SOCO,"1/12/2025 9 a.m. CST",39455,39063,38896,-559
SOCO,"1/12/2025 10 a.m. CST",36723,36303,36206,-517
SOCO,"1/12/2025 11 a.m. CST",34137,33716,34174,37
SOCO,"1/12/2025 12 p.m. CST",32122,31712,32191,69
SOCO,"1/12/2025 1 p.m. CST",30545,30115,30582,37
SOCO,"1/12/2025 2 p.m. CST",29277,28891,29550,273
SOCO,"1/12/2025 3 p.m. CST",28679,28284,29115,436
SOCO,"1/12/2025 4 p.m. CST",28810,28431,29387,577
SOCO,"1/12/2025 5 p.m. CST",30089,29793,30688,599
SOCO,"1/12/2025 6 p.m. CST",32231,31928,33073,842
SOCO,"1/12/2025 7 p.m. CST",33086,32774,33924,838
SOCO,"1/12/2025 8 p.m. CST",33380,33085,34099,719
SOCO,"1/12/2025 9 p.m. CST",32931,32664,33379,448
SOCO,"1/12/2025 10 p.m. CST",31717,31464,32394,677
SOCO,"1/12/2025 11 p.m. CST",30397,30165,30997,600
SOCO,"1/13/2025 12 a.m. CST",29434,29213,30003,569
SOCO,"1/13/2025 1 a.m. CST",28621,28510,29276,655
SOCO,"1/13/2025 2 a.m. CST",28284,28157,29116,832
SOCO,"1/13/2025 3 a.m. CST",28271,28130,29059,788
SOCO,"1/13/2025 4 a.m. CST",28868,28733,29568,700
SOCO,"1/13/2025 5 a.m. CST",30105,29981,31224,1119
SOCO,"1/13/2025 6 a.m. CST",32067,31941,32912,845
SOCO,"1/13/2025 7 a.m. CST",33793,33713,34830,1037
SOCO,"1/13/2025 8 a.m. CST",33884,33806,34743,859
SOCO,"1/13/2025 9 a.m. CST",33536,33387,34104,568
SOCO,"1/13/2025 10 a.m. CST",32622,32489,33153,531
SOCO,"1/13/2025 11 a.m. CST",31551,31404,31953,402
SOCO,"1/13/2025 12 p.m. CST",30432,30287,30828,396
SOCO,"1/13/2025 1 p.m. CST",29512,29371,29853,341
SOCO,"1/13/2025 2 p.m. CST",28717,28594,29144,427
SOCO,"1/13/2025 3 p.m. CST",28289,28174,29133,844
SOCO,"1/13/2025 4 p.m. CST",28381,28301,29364,983
SOCO,"1/13/2025 5 p.m. CST",29318,29235,30359,1041
SOCO,"1/13/2025 6 p.m. CST",31235,31224,32123,888
SOCO,"1/13/2025 7 p.m. CST",31975,31977,32846,871
SOCO,"1/13/2025 8 p.m. CST",32187,32150,33048,861
SOCO,"1/13/2025 9 p.m. CST",31674,31617,32624,950
SOCO,"1/13/2025 10 p.m. CST",30789,30652,31362,573
SOCO,"1/13/2025 11 p.m. CST",29962,29820,30466,504
SOCO,"1/14/2025 12 a.m. CST",29459,29313,30201,742
SOCO,"1/14/2025 1 a.m. CST",29451,29192,30262,811
SOCO,"1/14/2025 2 a.m. CST",29923,29662,30616,693
SOCO,"1/14/2025 3 a.m. CST",30716,30440,31453,737
SOCO,"1/14/2025 4 a.m. CST",31826,31540,32551,725
SOCO,"1/14/2025 5 a.m. CST",33784,33500,34246,462
SOCO,"1/14/2025 6 a.m. CST",36568,36299,36687,119
SOCO,"1/14/2025 7 a.m. CST",38763,38458,39334,571
SOCO,"1/14/2025 8 a.m. CST",38703,38405,39305,602
SOCO,"1/14/2025 9 a.m. CST",37029,36616,37824,795
SOCO,"1/14/2025 10 a.m. CST",34851,34444,36063,1212
SOCO,"1/14/2025 11 a.m. CST",32920,32539,33767,847
SOCO,"1/14/2025 12 p.m. CST",31172,30847,32042,870
SOCO,"1/14/2025 1 p.m. CST",29832,29514,30717,885
SOCO,"1/14/2025 2 p.m. CST",28694,28396,29736,1042
SOCO,"1/14/2025 3 p.m. CST",28101,27795,29358,1257
SOCO,"1/14/2025 4 p.m. CST",28360,28082,29746,1386
SOCO,"1/14/2025 5 p.m. CST",29721,29461,31262,1541
SOCO,"1/14/2025 6 p.m. CST",31976,31778,33380,1404
SOCO,"1/14/2025 7 p.m. CST",32985,32767,34187,1202
SOCO,"1/14/2025 8 p.m. CST",33158,33023,34210,1052
SOCO,"1/14/2025 9 p.m. CST",32832,32619,33790,958
SOCO,"1/14/2025 10 p.m. CST",31922,31646,33098,1176
SOCO,"1/14/2025 11 p.m. CST",30762,30593,31809,1047
SOCO,"1/15/2025 12 a.m. CST",30121,29946,31345,1224
SOCO,"1/15/2025 1 a.m. CST",29871,29641,31169,1298
SOCO,"1/15/2025 2 a.m. CST",29900,29569,31162,1262
SOCO,"1/15/2025 3 a.m. CST",30282,29933,31501,1219
SOCO,"1/15/2025 4 a.m. CST",31004,30684,32245,1241
SOCO,"1/15/2025 5 a.m. CST",32320,32049,33600,1280
SOCO,"1/15/2025 6 a.m. CST",34924,34560,35896,972
SOCO,"1/15/2025 7 a.m. CST",36554,36435,37632,1078
SOCO,"1/15/2025 8 a.m. CST",36608,36248,38237,1629
SOCO,"1/15/2025 9 a.m. CST",35086,34742,36627,1541
SOCO,"1/15/2025 10 a.m. CST",33143,32790,34199,1056
SOCO,"1/15/2025 11 a.m. CST",31448,31107,32637,1189
SOCO,"1/15/2025 12 p.m. CST",29892,29585,31083,1191
SOCO,"1/15/2025 1 p.m. CST",28648,28344,29932,1284
SOCO,"1/15/2025 2 p.m. CST",27719,27437,29000,1281
SOCO,"1/15/2025 3 p.m. CST",27191,26920,28488,1297
SOCO,"1/15/2025 4 p.m. CST",27285,27026,28740,1455
SOCO,"1/15/2025 5 p.m. CST",28606,28337,30366,1760
SOCO,"1/15/2025 6 p.m. CST",30847,30579,32317,1470
SOCO,"1/15/2025 7 p.m. CST",31869,31685,33356,1487
SOCO,"1/15/2025 8 p.m. CST",32342,32107,33760,1418
SOCO,"1/15/2025 9 p.m. CST",32240,31996,33553,1313
SOCO,"1/15/2025 10 p.m. CST",31439,31207,32508,1069
SOCO,"1/15/2025 11 p.m. CST",30512,30296,31410,898
SOCO,"1/16/2025 12 a.m. CST",30005,29780,30861,856
SOCO,"1/16/2025 1 a.m. CST",29791,29568,30775,984
SOCO,"1/16/2025 2 a.m. CST",29923,29690,31012,1089
SOCO,"1/16/2025 3 a.m. CST",30366,30114,31641,1275
SOCO,"1/16/2025 4 a.m. CST",31249,31022,32675,1426
SOCO,"1/16/2025 5 a.m. CST",32999,32761,33987,988
SOCO,"1/16/2025 6 a.m. CST",35707,35426,36755,1048
SOCO,"1/16/2025 7 a.m. CST",37715,37398,38827,1112
SOCO,"1/16/2025 8 a.m. CST",37431,37169,38880,1449
SOCO,"1/16/2025 9 a.m. CST",35114,34752,36158,1044
SOCO,"1/16/2025 10 a.m. CST",32478,32111,33259,781
SOCO,"1/16/2025 11 a.m. CST",30450,30142,31024,574
SOCO,"1/16/2025 12 p.m. CST",28895,28589,29360,465
SOCO,"1/16/2025 1 p.m. CST",27872,27605,28289,417
SOCO,"1/16/2025 2 p.m. CST",26896,26626,27481,585
SOCO,"1/16/2025 3 p.m. CST",26317,26083,27017,700
SOCO,"1/16/2025 4 p.m. CST",26427,26207,27072,645
SOCO,"1/16/2025 5 p.m. CST",27325,27133,28146,821
SOCO,"1/16/2025 6 p.m. CST",29194,29041,30037,843
SOCO,"1/16/2025 7 p.m. CST",30169,29948,31430,1261
SOCO,"1/16/2025 8 p.m. CST",30612,30389,31678,1066
SOCO,"1/16/2025 9 p.m. CST",30383,30128,31362,979
SOCO,"1/16/2025 10 p.m. CST",29496,29239,30457,961
SOCO,"1/16/2025 11 p.m. CST",28635,28382,29279,644
SOCO,"1/17/2025 12 a.m. CST",28182,27937,28831,649
SOCO,"1/17/2025 1 a.m. CST",28097,27836,28673,576
SOCO,"1/17/2025 2 a.m. CST",28477,28215,29154,677
SOCO,"1/17/2025 3 a.m. CST",29111,28819,29623,512
SOCO,"1/17/2025 4 a.m. CST",30195,29876,30784,589
SOCO,"1/17/2025 5 a.m. CST",32029,31719,32595,566
SOCO,"1/17/2025 6 a.m. CST",34800,34451,35418,618
SOCO,"1/17/2025 7 a.m. CST",36913,36600,37105,192
SOCO,"1/17/2025 8 a.m. CST",36901,36512,37486,585
SOCO,"1/17/2025 9 a.m. CST",34527,34151,35378,851
SOCO,"1/17/2025 10 a.m. CST",31659,31276,31946,287
SOCO,"1/17/2025 11 a.m. CST",29414,29070,29541,127
SOCO,"1/17/2025 12 p.m. CST",27860,27531,27915,55
SOCO,"1/17/2025 1 p.m. CST",26615,26327,26765,150
SOCO,"1/17/2025 2 p.m. CST",25673,25399,25834,161
SOCO,"1/17/2025 3 p.m. CST",25067,24808,25402,335
SOCO,"1/17/2025 4 p.m. CST",25177,24931,25219,42
SOCO,"1/17/2025 5 p.m. CST",26139,25894,26175,36
SOCO,"1/17/2025 6 p.m. CST",27667,27451,27955,288
SOCO,"1/17/2025 7 p.m. CST",27964,27735,28061,97
SOCO,"1/17/2025 8 p.m. CST",27770,27544,27939,169
SOCO,"1/17/2025 9 p.m. CST",27407,27155,27433,26
SOCO,"1/17/2025 10 p.m. CST",26540,26307,26655,115
SOCO,"1/17/2025 11 p.m. CST",25527,25292,25240,-287
SOCO,"1/18/2025 12 a.m. CST",24675,24449,24372,-303
SOCO,"1/18/2025 1 a.m. CST",24073,23858,24230,157
SOCO,"1/18/2025 2 a.m. CST",23754,23568,24035,281
SOCO,"1/18/2025 3 a.m. CST",23552,23350,24095,543
SOCO,"1/18/2025 4 a.m. CST",23595,23392,24132,537
SOCO,"1/18/2025 5 a.m. CST",23923,23735,24466,543
SOCO,"1/18/2025 6 a.m. CST",24674,24483,25490,816
SOCO,"1/18/2025 7 a.m. CST",25538,25315,26575,1037
