"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SOCO,"2/3/2024 8 p.m. CST",24160,24097,24468,308
SOCO,"2/3/2024 9 p.m. CST",23673,23699,24260,587
SOCO,"2/3/2024 10 p.m. CST",23191,23139,23762,571
SOCO,"2/3/2024 11 p.m. CST",22781,22415,23322,541
SOCO,"2/4/2024 12 a.m. CST",22096,21683,22688,592
SOCO,"2/4/2024 1 a.m. CST",22246,21325,23242,996
SOCO,"2/4/2024 2 a.m. CST",21967,21091,23159,1192
SOCO,"2/4/2024 3 a.m. CST",21682,21016,22857,1175
SOCO,"2/4/2024 4 a.m. CST",21415,21265,22319,904
SOCO,"2/4/2024 5 a.m. CST",21864,21720,23032,1168
SOCO,"2/4/2024 6 a.m. CST",22686,22558,23762,1076
SOCO,"2/4/2024 7 a.m. CST",23774,23611,24673,899
SOCO,"2/4/2024 8 a.m. CST",24874,24744,25499,625
SOCO,"2/4/2024 9 a.m. CST",26141,26002,26597,456
SOCO,"2/4/2024 10 a.m. CST",26759,26564,26984,225
SOCO,"2/4/2024 11 a.m. CST",26921,26745,26902,-19
SOCO,"2/4/2024 12 p.m. CST",27310,26922,27302,-8
SOCO,"2/4/2024 1 p.m. CST",27544,27167,27248,-296
SOCO,"2/4/2024 2 p.m. CST",27902,27203,27578,-324
SOCO,"2/4/2024 3 p.m. CST",28031,27281,27613,-418
SOCO,"2/4/2024 4 p.m. CST",27747,27654,27397,-350
SOCO,"2/4/2024 5 p.m. CST",28306,28303,28488,182
SOCO,"2/4/2024 6 p.m. CST",29246,29269,29381,135
SOCO,"2/4/2024 7 p.m. CST",29241,29382,29234,-7
SOCO,"2/4/2024 8 p.m. CST",28751,28860,28640,-111
SOCO,"2/4/2024 9 p.m. CST",27830,27944,27807,-23
SOCO,"2/4/2024 10 p.m. CST",26663,26718,26620,-43
SOCO,"2/4/2024 11 p.m. CST",25861,25629,25994,133
SOCO,"2/5/2024 12 a.m. CST",25219,24683,25442,223
SOCO,"2/5/2024 1 a.m. CST",24762,24042,24832,70
SOCO,"2/5/2024 2 a.m. CST",24435,23737,24580,145
SOCO,"2/5/2024 3 a.m. CST",24555,23831,24718,163
SOCO,"2/5/2024 4 a.m. CST",24560,24441,24845,285
SOCO,"2/5/2024 5 a.m. CST",25682,25842,26044,362
SOCO,"2/5/2024 6 a.m. CST",28012,28094,28569,557
SOCO,"2/5/2024 7 a.m. CST",29667,29761,30005,338
SOCO,"2/5/2024 8 a.m. CST",29705,29906,29759,54
SOCO,"2/5/2024 9 a.m. CST",29806,30068,30005,199
SOCO,"2/5/2024 10 a.m. CST",29852,29925,29926,74
SOCO,"2/5/2024 11 a.m. CST",29379,29397,29252,-127
SOCO,"2/5/2024 12 p.m. CST",29012,28705,28892,-120
SOCO,"2/5/2024 1 p.m. CST",28756,28022,28590,-166
SOCO,"2/5/2024 2 p.m. CST",27973,27253,27808,-165
SOCO,"2/5/2024 3 p.m. CST",27464,26737,27374,-90
SOCO,"2/5/2024 4 p.m. CST",27337,26643,27394,57
SOCO,"2/5/2024 5 p.m. CST",27415,27053,27613,198
SOCO,"2/5/2024 6 p.m. CST",28440,28486,28394,-46
SOCO,"2/5/2024 7 p.m. CST",29257,29288,28868,-389
SOCO,"2/5/2024 8 p.m. CST",29145,29182,28633,-512
SOCO,"2/5/2024 9 p.m. CST",28504,28525,28240,-264
SOCO,"2/5/2024 10 p.m. CST",27435,27476,27330,-105
SOCO,"2/5/2024 11 p.m. CST",26248,26248,26215,-33
SOCO,"2/6/2024 12 a.m. CST",26089,25535,26163,74
SOCO,"2/6/2024 1 a.m. CST",26200,25421,26141,-59
SOCO,"2/6/2024 2 a.m. CST",26160,25472,26087,-73
SOCO,"2/6/2024 3 a.m. CST",26267,25811,26215,-52
SOCO,"2/6/2024 4 a.m. CST",26850,26759,26908,58
SOCO,"2/6/2024 5 a.m. CST",28600,28577,28498,-102
SOCO,"2/6/2024 6 a.m. CST",31157,31249,31005,-152
SOCO,"2/6/2024 7 a.m. CST",32913,33059,32991,78
SOCO,"2/6/2024 8 a.m. CST",32400,32394,32634,234
SOCO,"2/6/2024 9 a.m. CST",30652,30605,30966,314
SOCO,"2/6/2024 10 a.m. CST",28744,28720,29228,484
SOCO,"2/6/2024 11 a.m. CST",27593,27237,28227,634
SOCO,"2/6/2024 12 p.m. CST",26955,26167,27600,645
SOCO,"2/6/2024 1 p.m. CST",26068,25306,26647,579
SOCO,"2/6/2024 2 p.m. CST",25318,24549,26017,699
SOCO,"2/6/2024 3 p.m. CST",25227,24114,25934,707
SOCO,"2/6/2024 4 p.m. CST",25119,24148,25995,876
SOCO,"2/6/2024 5 p.m. CST",25170,24758,26099,929
SOCO,"2/6/2024 6 p.m. CST",26288,26113,26531,243
SOCO,"2/6/2024 7 p.m. CST",27445,27276,27431,-14
SOCO,"2/6/2024 8 p.m. CST",27612,27510,27585,-27
SOCO,"2/6/2024 9 p.m. CST",27414,27213,27557,143
SOCO,"2/6/2024 10 p.m. CST",26556,26380,26725,169
SOCO,"2/6/2024 11 p.m. CST",25701,25523,25854,153
SOCO,"2/7/2024 12 a.m. CST",25346,25179,25483,137
SOCO,"2/7/2024 1 a.m. CST",25705,25196,25554,-151
SOCO,"2/7/2024 2 a.m. CST",26012,25515,25899,-113
SOCO,"2/7/2024 3 a.m. CST",26341,26087,26361,20
SOCO,"2/7/2024 4 a.m. CST",27334,27152,27280,-54
SOCO,"2/7/2024 5 a.m. CST",29212,29027,29070,-142
SOCO,"2/7/2024 6 a.m. CST",32045,31902,31847,-198
SOCO,"2/7/2024 7 a.m. CST",33878,33778,33561,-317
SOCO,"2/7/2024 8 a.m. CST",33249,33064,32937,-312
SOCO,"2/7/2024 9 a.m. CST",31298,31016,30802,-496
SOCO,"2/7/2024 10 a.m. CST",29189,28972,28966,-223
SOCO,"2/7/2024 11 a.m. CST",28310,27527,28075,-235
SOCO,"2/7/2024 12 p.m. CST",27133,26233,27340,207
SOCO,"2/7/2024 1 p.m. CST",26152,25261,26504,352
SOCO,"2/7/2024 2 p.m. CST",25368,24505,25761,393
SOCO,"2/7/2024 3 p.m. CST",25013,24146,25361,348
SOCO,"2/7/2024 4 p.m. CST",24826,24048,25440,614
SOCO,"2/7/2024 5 p.m. CST",24906,24715,25407,501
SOCO,"2/7/2024 6 p.m. CST",26567,26488,26696,129
SOCO,"2/7/2024 7 p.m. CST",27844,27679,27431,-413
SOCO,"2/7/2024 8 p.m. CST",28159,28015,27851,-308
SOCO,"2/7/2024 9 p.m. CST",27972,27733,27826,-146
SOCO,"2/7/2024 10 p.m. CST",27100,26908,27029,-71
SOCO,"2/7/2024 11 p.m. CST",26086,25912,26160,74
SOCO,"2/8/2024 12 a.m. CST",25746,25362,25923,177
SOCO,"2/8/2024 1 a.m. CST",25877,25135,26001,124
SOCO,"2/8/2024 2 a.m. CST",26332,25207,26412,80
SOCO,"2/8/2024 3 a.m. CST",26671,25616,26658,-13
SOCO,"2/8/2024 4 a.m. CST",27151,26592,27166,15
SOCO,"2/8/2024 5 a.m. CST",28669,28443,28394,-275
SOCO,"2/8/2024 6 a.m. CST",31433,31243,31132,-301
SOCO,"2/8/2024 7 a.m. CST",33247,33091,32941,-306
SOCO,"2/8/2024 8 a.m. CST",32539,32459,32604,65
SOCO,"2/8/2024 9 a.m. CST",30775,30616,30810,35
SOCO,"2/8/2024 10 a.m. CST",28906,28846,29557,651
SOCO,"2/8/2024 11 a.m. CST",27566,27362,28044,478
SOCO,"2/8/2024 12 p.m. CST",27201,26451,27471,270
SOCO,"2/8/2024 1 p.m. CST",26702,25669,26883,181
SOCO,"2/8/2024 2 p.m. CST",26124,25145,26489,365
SOCO,"2/8/2024 3 p.m. CST",26139,24755,26515,376
SOCO,"2/8/2024 4 p.m. CST",26073,24871,26698,625
SOCO,"2/8/2024 5 p.m. CST",26107,25428,26968,861
SOCO,"2/8/2024 6 p.m. CST",27149,26843,27946,797
SOCO,"2/8/2024 7 p.m. CST",27725,27418,28295,570
SOCO,"2/8/2024 8 p.m. CST",27646,27316,27979,333
SOCO,"2/8/2024 9 p.m. CST",27036,26696,27188,152
SOCO,"2/8/2024 10 p.m. CST",25783,25453,25995,212
SOCO,"2/8/2024 11 p.m. CST",24483,24176,24475,-8
SOCO,"2/9/2024 12 a.m. CST",23666,23258,23827,161
SOCO,"2/9/2024 1 a.m. CST",23240,22678,23489,249
SOCO,"2/9/2024 2 a.m. CST",22991,22400,23246,255
SOCO,"2/9/2024 3 a.m. CST",23001,22398,23344,343
SOCO,"2/9/2024 4 a.m. CST",23404,22783,23787,383
SOCO,"2/9/2024 5 a.m. CST",24244,24020,24866,622
SOCO,"2/9/2024 6 a.m. CST",26050,25978,26321,271
SOCO,"2/9/2024 7 a.m. CST",27583,27480,27904,321
SOCO,"2/9/2024 8 a.m. CST",27527,27373,27975,448
SOCO,"2/9/2024 9 a.m. CST",26987,26880,27709,722
SOCO,"2/9/2024 10 a.m. CST",26283,26093,27065,782
SOCO,"2/9/2024 11 a.m. CST",25470,25349,26216,746
SOCO,"2/9/2024 12 p.m. CST",25176,24690,25934,758
SOCO,"2/9/2024 1 p.m. CST",25033,24370,25523,490
SOCO,"2/9/2024 2 p.m. CST",24840,24011,25393,553
SOCO,"2/9/2024 3 p.m. CST",24507,23694,25037,530
SOCO,"2/9/2024 4 p.m. CST",24075,23564,24487,412
SOCO,"2/9/2024 5 p.m. CST",23878,23725,24549,671
SOCO,"2/9/2024 6 p.m. CST",24679,24496,25299,620
SOCO,"2/9/2024 7 p.m. CST",24823,24638,25471,648
SOCO,"2/9/2024 8 p.m. CST",24423,24241,25061,638
SOCO,"2/9/2024 9 p.m. CST",23878,23739,24569,691
SOCO,"2/9/2024 10 p.m. CST",23026,22901,23641,615
SOCO,"2/9/2024 11 p.m. CST",21989,21856,22441,452
SOCO,"2/10/2024 12 a.m. CST",21297,20828,21680,383
SOCO,"2/10/2024 1 a.m. CST",20561,20080,20923,362
SOCO,"2/10/2024 2 a.m. CST",20027,19535,20505,478
SOCO,"2/10/2024 3 a.m. CST",19780,19301,20240,460
SOCO,"2/10/2024 4 a.m. CST",19835,19385,20374,539
SOCO,"2/10/2024 5 a.m. CST",19849,19694,20403,554
SOCO,"2/10/2024 6 a.m. CST",20524,20377,21055,531
SOCO,"2/10/2024 7 a.m. CST",21316,21170,22199,883
SOCO,"2/10/2024 8 a.m. CST",22122,21963,22950,828
SOCO,"2/10/2024 9 a.m. CST",22699,22565,23467,768
SOCO,"2/10/2024 10 a.m. CST",22844,22678,23545,701
SOCO,"2/10/2024 11 a.m. CST",22712,22547,23310,598
SOCO,"2/10/2024 12 p.m. CST",22481,22335,23206,725
SOCO,"2/10/2024 1 p.m. CST",22252,22122,22934,682
SOCO,"2/10/2024 2 p.m. CST",22060,21914,22744,684
SOCO,"2/10/2024 3 p.m. CST",21897,21741,22579,682
SOCO,"2/10/2024 4 p.m. CST",21940,21766,22721,781
SOCO,"2/10/2024 5 p.m. CST",22214,22041,23129,915
SOCO,"2/10/2024 6 p.m. CST",22958,22854,23990,1032
SOCO,"2/10/2024 7 p.m. CST",23100,22964,24253,1153
SOCO,"2/10/2024 8 p.m. CST",22688,22550,23503,815
SOCO,"2/10/2024 9 p.m. CST",22193,22067,22985,792
SOCO,"2/10/2024 10 p.m. CST",21341,21206,22125,784
SOCO,"2/10/2024 11 p.m. CST",20361,20218,20822,461
SOCO,"2/11/2024 12 a.m. CST",19402,19257,19861,459
SOCO,"2/11/2024 1 a.m. CST",19075,18575,19709,634
SOCO,"2/11/2024 2 a.m. CST",18774,18171,19440,666
SOCO,"2/11/2024 3 a.m. CST",18589,17970,19203,614
SOCO,"2/11/2024 4 a.m. CST",18512,17904,19092,580
SOCO,"2/11/2024 5 a.m. CST",18694,18049,19396,702
SOCO,"2/11/2024 6 a.m. CST",19090,18453,19578,488
SOCO,"2/11/2024 7 a.m. CST",19809,19174,20463,654
SOCO,"2/11/2024 8 a.m. CST",20615,20156,21263,648
SOCO,"2/11/2024 9 a.m. CST",21387,21192,22121,734
SOCO,"2/11/2024 10 a.m. CST",21945,21772,22747,802
SOCO,"2/11/2024 11 a.m. CST",22108,21957,22920,812
SOCO,"2/11/2024 12 p.m. CST",22132,22026,22925,793
SOCO,"2/11/2024 1 p.m. CST",22263,22113,23217,954
SOCO,"2/11/2024 2 p.m. CST",22401,22220,23359,958
SOCO,"2/11/2024 3 p.m. CST",22430,22257,23347,917
SOCO,"2/11/2024 4 p.m. CST",22681,22542,23629,948
SOCO,"2/11/2024 5 p.m. CST",23252,23112,24195,943
SOCO,"2/11/2024 6 p.m. CST",23800,23679,24880,1080
SOCO,"2/11/2024 7 p.m. CST",23424,23296,24449,1025
SOCO,"2/11/2024 8 p.m. CST",22848,22714,23692,844
SOCO,"2/11/2024 9 p.m. CST",22423,22284,23207,784
SOCO,"2/11/2024 10 p.m. CST",21507,21346,22368,861
SOCO,"2/11/2024 11 p.m. CST",21193,20788,21756,563
SOCO,"2/12/2024 12 a.m. CST",20175,19610,20704,529
SOCO,"2/12/2024 1 a.m. CST",19709,18797,20195,486
SOCO,"2/12/2024 2 a.m. CST",19415,18326,19873,458
SOCO,"2/12/2024 3 a.m. CST",19495,18238,19868,373
SOCO,"2/12/2024 4 a.m. CST",19785,18519,20139,354
SOCO,"2/12/2024 5 a.m. CST",20337,19517,20668,331
SOCO,"2/12/2024 6 a.m. CST",21458,21242,21450,-8
SOCO,"2/12/2024 7 a.m. CST",23047,22951,23351,304
SOCO,"2/12/2024 8 a.m. CST",23557,23511,24055,498
SOCO,"2/12/2024 9 a.m. CST",24167,23997,24734,567
SOCO,"2/12/2024 10 a.m. CST",24720,24555,25646,926
SOCO,"2/12/2024 11 a.m. CST",25052,24858,25997,945
SOCO,"2/12/2024 12 p.m. CST",25161,24966,26286,1125
SOCO,"2/12/2024 1 p.m. CST",25133,24991,26436,1303
SOCO,"2/12/2024 2 p.m. CST",24825,24683,25964,1139
SOCO,"2/12/2024 3 p.m. CST",24581,24465,25627,1046
SOCO,"2/12/2024 4 p.m. CST",24682,24514,25799,1117
SOCO,"2/12/2024 5 p.m. CST",25242,25069,26421,1179
SOCO,"2/12/2024 6 p.m. CST",26075,26028,27155,1080
SOCO,"2/12/2024 7 p.m. CST",26527,26470,27510,983
SOCO,"2/12/2024 8 p.m. CST",26229,26086,27037,808
SOCO,"2/12/2024 9 p.m. CST",25497,25372,26393,896
SOCO,"2/12/2024 10 p.m. CST",24428,24255,25398,970
SOCO,"2/12/2024 11 p.m. CST",23620,23195,24399,779
SOCO,"2/13/2024 12 a.m. CST",23008,22487,23491,483
SOCO,"2/13/2024 1 a.m. CST",22590,22087,22943,353
SOCO,"2/13/2024 2 a.m. CST",22776,22047,23052,276
SOCO,"2/13/2024 3 a.m. CST",23185,22302,23467,282
SOCO,"2/13/2024 4 a.m. CST",23722,22969,23822,100
SOCO,"2/13/2024 5 a.m. CST",24683,24491,24874,191
SOCO,"2/13/2024 6 a.m. CST",27015,26910,27514,499
SOCO,"2/13/2024 7 a.m. CST",28884,28857,29556,672
SOCO,"2/13/2024 8 a.m. CST",29208,29115,29919,711
SOCO,"2/13/2024 9 a.m. CST",28799,28660,29788,989
SOCO,"2/13/2024 10 a.m. CST",28372,27846,29221,849
SOCO,"2/13/2024 11 a.m. CST",27458,26826,28157,699
SOCO,"2/13/2024 12 p.m. CST",26615,25939,27331,716
SOCO,"2/13/2024 1 p.m. CST",26146,25139,26906,760
SOCO,"2/13/2024 2 p.m. CST",25581,24601,26436,855
SOCO,"2/13/2024 3 p.m. CST",24778,24178,25713,935
SOCO,"2/13/2024 4 p.m. CST",24715,24178,25718,1003
SOCO,"2/13/2024 5 p.m. CST",24888,24672,25835,947
SOCO,"2/13/2024 6 p.m. CST",26455,26352,27557,1102
SOCO,"2/13/2024 7 p.m. CST",27907,27779,28907,1000
SOCO,"2/13/2024 8 p.m. CST",28372,28243,29314,942
SOCO,"2/13/2024 9 p.m. CST",28165,27991,29081,916
SOCO,"2/13/2024 10 p.m. CST",27476,27192,28336,860
SOCO,"2/13/2024 11 p.m. CST",26633,26320,27046,413
SOCO,"2/14/2024 12 a.m. CST",26361,25684,26704,343
SOCO,"2/14/2024 1 a.m. CST",26273,25600,26195,-78
SOCO,"2/14/2024 2 a.m. CST",26830,25858,26732,-98
SOCO,"2/14/2024 3 a.m. CST",27347,26247,27194,-153
SOCO,"2/14/2024 4 a.m. CST",27957,27245,27853,-104
SOCO,"2/14/2024 5 a.m. CST",29247,29040,28975,-272
SOCO,"2/14/2024 6 a.m. CST",31979,31778,32285,306
SOCO,"2/14/2024 7 a.m. CST",33707,33516,33680,-27
SOCO,"2/14/2024 8 a.m. CST",32986,32808,32871,-115
SOCO,"2/14/2024 9 a.m. CST",30743,30555,30978,235
SOCO,"2/14/2024 10 a.m. CST",28662,28371,28944,282
SOCO,"2/14/2024 11 a.m. CST",26926,26604,27263,337
SOCO,"2/14/2024 12 p.m. CST",26285,25301,26577,292
SOCO,"2/14/2024 1 p.m. CST",25554,24535,25857,303
SOCO,"2/14/2024 2 p.m. CST",25207,23895,25599,392
SOCO,"2/14/2024 3 p.m. CST",24474,23465,24878,404
SOCO,"2/14/2024 4 p.m. CST",24045,23421,24644,599
SOCO,"2/14/2024 5 p.m. CST",24063,23791,24558,495
SOCO,"2/14/2024 6 p.m. CST",25094,24902,25440,346
SOCO,"2/14/2024 7 p.m. CST",26215,26039,26499,284
SOCO,"2/14/2024 8 p.m. CST",26310,26120,26482,172
SOCO,"2/14/2024 9 p.m. CST",26139,25954,26169,30
SOCO,"2/14/2024 10 p.m. CST",25467,25259,25645,178
SOCO,"2/14/2024 11 p.m. CST",24820,24499,24646,-174
SOCO,"2/15/2024 12 a.m. CST",24499,24019,24531,32
SOCO,"2/15/2024 1 a.m. CST",24482,23823,24617,135
SOCO,"2/15/2024 2 a.m. CST",24503,23827,24549,46
SOCO,"2/15/2024 3 a.m. CST",24870,24192,24913,43
SOCO,"2/15/2024 4 a.m. CST",25315,24964,25571,256
SOCO,"2/15/2024 5 a.m. CST",26692,26511,26725,33
SOCO,"2/15/2024 6 a.m. CST",29153,29021,29069,-84
SOCO,"2/15/2024 7 a.m. CST",30960,30848,31211,251
SOCO,"2/15/2024 8 a.m. CST",30648,30251,30983,335
SOCO,"2/15/2024 9 a.m. CST",28578,28458,29237,659
SOCO,"2/15/2024 10 a.m. CST",26977,26752,27862,885
SOCO,"2/15/2024 11 a.m. CST",26177,25538,27177,1000
SOCO,"2/15/2024 12 p.m. CST",25167,24578,26358,1191
SOCO,"2/15/2024 1 p.m. CST",25018,24037,26029,1011
SOCO,"2/15/2024 2 p.m. CST",24612,23631,25618,1006
SOCO,"2/15/2024 3 p.m. CST",24298,23323,25459,1161
SOCO,"2/15/2024 4 p.m. CST",23787,23179,25077,1290
SOCO,"2/15/2024 5 p.m. CST",23781,23431,25048,1267
SOCO,"2/15/2024 6 p.m. CST",24742,24545,25697,955
SOCO,"2/15/2024 7 p.m. CST",25483,25305,26231,748
SOCO,"2/15/2024 8 p.m. CST",25408,25204,26147,739
SOCO,"2/15/2024 9 p.m. CST",24971,24771,25740,769
SOCO,"2/15/2024 10 p.m. CST",23996,23663,24718,722
SOCO,"2/15/2024 11 p.m. CST",23072,22782,23505,433
SOCO,"2/16/2024 12 a.m. CST",22182,21936,22764,582
SOCO,"2/16/2024 1 a.m. CST",22134,21458,22741,607
SOCO,"2/16/2024 2 a.m. CST",21982,21322,22592,610
SOCO,"2/16/2024 3 a.m. CST",22017,21382,22751,734
SOCO,"2/16/2024 4 a.m. CST",22358,21719,23254,896
SOCO,"2/16/2024 5 a.m. CST",22977,22858,23891,914
SOCO,"2/16/2024 6 a.m. CST",24872,24744,25532,660
SOCO,"2/16/2024 7 a.m. CST",26341,26275,26986,645
SOCO,"2/16/2024 8 a.m. CST",26556,26543,27012,456
SOCO,"2/16/2024 9 a.m. CST",26112,26072,26691,579
SOCO,"2/16/2024 10 a.m. CST",25443,25259,26137,694
SOCO,"2/16/2024 11 a.m. CST",24670,24531,25333,663
SOCO,"2/16/2024 12 p.m. CST",24418,23947,25055,637
SOCO,"2/16/2024 1 p.m. CST",24243,23653,24999,756
SOCO,"2/16/2024 2 p.m. CST",24375,23397,24934,559
SOCO,"2/16/2024 3 p.m. CST",24033,23180,24661,628
SOCO,"2/16/2024 4 p.m. CST",23758,23124,24508,750
SOCO,"2/16/2024 5 p.m. CST",23979,23375,24779,800
SOCO,"2/16/2024 6 p.m. CST",24443,24145,25050,607
SOCO,"2/16/2024 7 p.m. CST",24783,24562,25181,398
SOCO,"2/16/2024 8 p.m. CST",24438,24131,25096,658
SOCO,"2/16/2024 9 p.m. CST",23938,23663,24641,703
SOCO,"2/16/2024 10 p.m. CST",23086,22787,23495,409
SOCO,"2/16/2024 11 p.m. CST",22089,21803,22537,448
SOCO,"2/17/2024 12 a.m. CST",21508,20842,21952,444
SOCO,"2/17/2024 1 a.m. CST",20798,20166,21874,1076
SOCO,"2/17/2024 2 a.m. CST",20700,19783,21987,1287
SOCO,"2/17/2024 3 a.m. CST",20124,19603,21491,1367
SOCO,"2/17/2024 4 a.m. CST",20147,19778,21632,1485
SOCO,"2/17/2024 5 a.m. CST",20647,20489,21963,1316
SOCO,"2/17/2024 6 a.m. CST",21678,21522,22923,1245
SOCO,"2/17/2024 7 a.m. CST",22911,22752,24052,1141
SOCO,"2/17/2024 8 a.m. CST",24385,24202,25324,939
SOCO,"2/17/2024 9 a.m. CST",25639,25463,26712,1073
SOCO,"2/17/2024 10 a.m. CST",26268,26051,27261,993
SOCO,"2/17/2024 11 a.m. CST",26263,26053,27100,837
SOCO,"2/17/2024 12 p.m. CST",25898,25676,26674,776
SOCO,"2/17/2024 1 p.m. CST",25831,25252,26528,697
SOCO,"2/17/2024 2 p.m. CST",25913,24953,26447,534
SOCO,"2/17/2024 3 p.m. CST",25996,24984,26543,547
SOCO,"2/17/2024 4 p.m. CST",26037,25443,26712,675
SOCO,"2/17/2024 5 p.m. CST",26508,26271,27220,712
SOCO,"2/17/2024 6 p.m. CST",27936,27681,28734,798
SOCO,"2/17/2024 7 p.m. CST",28735,28560,29667,932
SOCO,"2/17/2024 8 p.m. CST",28834,28549,29694,860
SOCO,"2/17/2024 9 p.m. CST",28523,28252,29389,866
SOCO,"2/17/2024 10 p.m. CST",27884,27630,28728,844
SOCO,"2/17/2024 11 p.m. CST",27144,26904,28178,1034
SOCO,"2/18/2024 12 a.m. CST",26509,26270,27560,1051
SOCO,"2/18/2024 1 a.m. CST",26369,25928,27127,758
SOCO,"2/18/2024 2 a.m. CST",26341,25817,27242,901
SOCO,"2/18/2024 3 a.m. CST",26403,25859,27197,794
SOCO,"2/18/2024 4 a.m. CST",26730,26222,27233,503
SOCO,"2/18/2024 5 a.m. CST",27044,26831,27223,179
SOCO,"2/18/2024 6 a.m. CST",27959,27730,28264,305
SOCO,"2/18/2024 7 a.m. CST",29253,28975,29693,440
SOCO,"2/18/2024 8 a.m. CST",30579,30299,31002,423
