"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SOCO,"12/5/2024 12 a.m. CST",26129,25423,27712,1583
SOCO,"12/5/2024 1 a.m. CST",25193,24487,26565,1372
SOCO,"12/5/2024 2 a.m. CST",24655,23963,25953,1298
SOCO,"12/5/2024 3 a.m. CST",24470,23769,25946,1476
SOCO,"12/5/2024 4 a.m. CST",24763,24060,26166,1403
SOCO,"12/5/2024 5 a.m. CST",25552,25018,27237,1685
SOCO,"12/5/2024 6 a.m. CST",27045,26695,28875,1830
SOCO,"12/5/2024 7 a.m. CST",28083,27933,30376,2293
SOCO,"12/5/2024 8 a.m. CST",28047,27896,30134,2087
SOCO,"12/5/2024 9 a.m. CST",27837,27611,29462,1625
SOCO,"12/5/2024 10 a.m. CST",27329,27042,28700,1371
SOCO,"12/5/2024 11 a.m. CST",26572,26303,27962,1390
SOCO,"12/5/2024 12 p.m. CST",26406,25733,27837,1431
SOCO,"12/5/2024 1 p.m. CST",26085,25425,27531,1446
SOCO,"12/5/2024 2 p.m. CST",25639,24999,27206,1567
SOCO,"12/5/2024 3 p.m. CST",25471,25012,26773,1302
SOCO,"12/5/2024 4 p.m. CST",25765,25523,27069,1304
SOCO,"12/5/2024 5 p.m. CST",27434,27172,29174,1740
SOCO,"12/5/2024 6 p.m. CST",29082,28890,30868,1786
SOCO,"12/5/2024 7 p.m. CST",29861,29614,31952,2091
SOCO,"12/5/2024 8 p.m. CST",30429,30174,32529,2100
SOCO,"12/5/2024 9 p.m. CST",30453,30187,32515,2062
SOCO,"12/5/2024 10 p.m. CST",29844,29576,32034,2190
SOCO,"12/5/2024 11 p.m. CST",29349,28962,31458,2109
SOCO,"12/6/2024 12 a.m. CST",28993,28213,30714,1721
SOCO,"12/6/2024 1 a.m. CST",29107,28552,30729,1622
SOCO,"12/6/2024 2 a.m. CST",29543,28998,31070,1527
SOCO,"12/6/2024 3 a.m. CST",30165,29497,31592,1427
SOCO,"12/6/2024 4 a.m. CST",31419,30710,32785,1366
SOCO,"12/6/2024 5 a.m. CST",33054,32348,34374,1320
SOCO,"12/6/2024 6 a.m. CST",35607,34991,37137,1530
SOCO,"12/6/2024 7 a.m. CST",37611,37052,39478,1867
SOCO,"12/6/2024 8 a.m. CST",37585,36917,39478,1893
SOCO,"12/6/2024 9 a.m. CST",36457,35759,38053,1596
SOCO,"12/6/2024 10 a.m. CST",34835,34297,36301,1466
SOCO,"12/6/2024 11 a.m. CST",33468,32701,34963,1495
SOCO,"12/6/2024 12 p.m. CST",32348,31114,33956,1608
SOCO,"12/6/2024 1 p.m. CST",31128,29908,32853,1725
SOCO,"12/6/2024 2 p.m. CST",29931,28942,31788,1857
SOCO,"12/6/2024 3 p.m. CST",29177,28534,31120,1943
SOCO,"12/6/2024 4 p.m. CST",29455,29043,31269,1814
SOCO,"12/6/2024 5 p.m. CST",31050,30824,32901,1851
SOCO,"12/6/2024 6 p.m. CST",32894,32634,34253,1359
SOCO,"12/6/2024 7 p.m. CST",33548,33235,34924,1376
SOCO,"12/6/2024 8 p.m. CST",33973,33682,35445,1472
SOCO,"12/6/2024 9 p.m. CST",33994,33688,35637,1643
SOCO,"12/6/2024 10 p.m. CST",33523,33213,35294,1771
SOCO,"12/6/2024 11 p.m. CST",33239,32658,34841,1602
SOCO,"12/7/2024 12 a.m. CST",32805,32197,34024,1219
SOCO,"12/7/2024 1 a.m. CST",32510,31849,33523,1013
SOCO,"12/7/2024 2 a.m. CST",32833,31862,33854,1021
SOCO,"12/7/2024 3 a.m. CST",32902,31918,34099,1197
SOCO,"12/7/2024 4 a.m. CST",33060,32340,34284,1224
SOCO,"12/7/2024 5 a.m. CST",33567,33125,34697,1130
SOCO,"12/7/2024 6 a.m. CST",34693,34211,36082,1389
SOCO,"12/7/2024 7 a.m. CST",35623,35144,37061,1438
SOCO,"12/7/2024 8 a.m. CST",36076,35576,37586,1510
SOCO,"12/7/2024 9 a.m. CST",34551,33990,36079,1528
SOCO,"12/7/2024 10 a.m. CST",32637,31988,34056,1419
SOCO,"12/7/2024 11 a.m. CST",31003,29988,32465,1462
SOCO,"12/7/2024 12 p.m. CST",29245,28154,30924,1679
SOCO,"12/7/2024 1 p.m. CST",27546,26503,29294,1748
SOCO,"12/7/2024 2 p.m. CST",26637,25592,28385,1748
SOCO,"12/7/2024 3 p.m. CST",25952,25072,27825,1873
SOCO,"12/7/2024 4 p.m. CST",25843,25242,27713,1870
SOCO,"12/7/2024 5 p.m. CST",26989,26617,29005,2016
SOCO,"12/7/2024 6 p.m. CST",28346,28078,30422,2076
SOCO,"12/7/2024 7 p.m. CST",28553,28294,30465,1912
SOCO,"12/7/2024 8 p.m. CST",29051,28776,30805,1754
SOCO,"12/7/2024 9 p.m. CST",29158,28768,30718,1560
SOCO,"12/7/2024 10 p.m. CST",28782,28371,29987,1205
SOCO,"12/7/2024 11 p.m. CST",28048,27656,28855,807
SOCO,"12/8/2024 12 a.m. CST",27460,27080,27880,420
SOCO,"12/8/2024 1 a.m. CST",27161,26806,27349,188
SOCO,"12/8/2024 2 a.m. CST",27005,26607,27291,286
SOCO,"12/8/2024 3 a.m. CST",27428,26699,27649,221
SOCO,"12/8/2024 4 a.m. CST",27366,26947,27624,258
SOCO,"12/8/2024 5 a.m. CST",27774,27393,28213,439
SOCO,"12/8/2024 6 a.m. CST",28476,28082,29103,627
SOCO,"12/8/2024 7 a.m. CST",29232,28812,30140,908
SOCO,"12/8/2024 8 a.m. CST",29641,29190,30557,916
SOCO,"12/8/2024 9 a.m. CST",29127,28656,29648,521
SOCO,"12/8/2024 10 a.m. CST",28075,27613,28577,502
SOCO,"12/8/2024 11 a.m. CST",27365,26525,27802,437
SOCO,"12/8/2024 12 p.m. CST",26802,25644,27413,611
SOCO,"12/8/2024 1 p.m. CST",26142,24958,26901,759
SOCO,"12/8/2024 2 p.m. CST",25758,24581,26638,880
SOCO,"12/8/2024 3 p.m. CST",25347,24210,26166,819
SOCO,"12/8/2024 4 p.m. CST",25150,24467,26011,861
SOCO,"12/8/2024 5 p.m. CST",25978,25583,27169,1191
SOCO,"12/8/2024 6 p.m. CST",27026,26621,28341,1315
SOCO,"12/8/2024 7 p.m. CST",27053,26638,28267,1214
SOCO,"12/8/2024 8 p.m. CST",26858,26470,28126,1268
SOCO,"12/8/2024 9 p.m. CST",26094,25711,27122,1028
SOCO,"12/8/2024 10 p.m. CST",24914,24555,25795,881
SOCO,"12/8/2024 11 p.m. CST",23611,23184,24297,686
SOCO,"12/9/2024 12 a.m. CST",22844,22144,23714,870
SOCO,"12/9/2024 1 a.m. CST",22050,21468,23157,1107
SOCO,"12/9/2024 2 a.m. CST",22107,21200,23175,1068
SOCO,"12/9/2024 3 a.m. CST",22019,21119,22888,869
SOCO,"12/9/2024 4 a.m. CST",22439,21516,23336,897
SOCO,"12/9/2024 5 a.m. CST",22947,22658,23950,1003
SOCO,"12/9/2024 6 a.m. CST",24711,24529,25634,923
SOCO,"12/9/2024 7 a.m. CST",26169,26051,27237,1068
SOCO,"12/9/2024 8 a.m. CST",26255,26080,27124,869
SOCO,"12/9/2024 9 a.m. CST",26365,26173,27291,926
SOCO,"12/9/2024 10 a.m. CST",26374,26180,27131,757
SOCO,"12/9/2024 11 a.m. CST",26205,25983,26882,677
SOCO,"12/9/2024 12 p.m. CST",25929,25717,26692,763
SOCO,"12/9/2024 1 p.m. CST",25722,25506,26420,698
SOCO,"12/9/2024 2 p.m. CST",25506,25264,26161,655
SOCO,"12/9/2024 3 p.m. CST",25425,25212,26160,735
SOCO,"12/9/2024 4 p.m. CST",25596,25350,26332,736
SOCO,"12/9/2024 5 p.m. CST",26659,26305,27912,1253
SOCO,"12/9/2024 6 p.m. CST",27131,26741,28372,1241
SOCO,"12/9/2024 7 p.m. CST",26902,26519,27921,1019
SOCO,"12/9/2024 8 p.m. CST",26348,26002,27228,880
SOCO,"12/9/2024 9 p.m. CST",25371,24990,26259,888
SOCO,"12/9/2024 10 p.m. CST",23880,23552,25042,1162
SOCO,"12/9/2024 11 p.m. CST",22737,22156,23794,1057
SOCO,"12/10/2024 12 a.m. CST",21906,20969,22996,1090
SOCO,"12/10/2024 1 a.m. CST",21197,20266,21826,629
SOCO,"12/10/2024 2 a.m. CST",20653,19750,21189,536
SOCO,"12/10/2024 3 a.m. CST",20532,19634,21125,593
SOCO,"12/10/2024 4 a.m. CST",20703,19813,21397,694
SOCO,"12/10/2024 5 a.m. CST",21156,20713,22018,862
SOCO,"12/10/2024 6 a.m. CST",22576,22383,23314,738
SOCO,"12/10/2024 7 a.m. CST",23991,23856,25208,1217
SOCO,"12/10/2024 8 a.m. CST",24181,23975,25535,1354
SOCO,"12/10/2024 9 a.m. CST",24548,24283,25897,1349
SOCO,"12/10/2024 10 a.m. CST",24786,24515,26219,1433
SOCO,"12/10/2024 11 a.m. CST",24947,24667,26384,1437
SOCO,"12/10/2024 12 p.m. CST",25009,24715,26189,1180
SOCO,"12/10/2024 1 p.m. CST",25098,24797,26330,1232
SOCO,"12/10/2024 2 p.m. CST",25029,24741,26450,1421
SOCO,"12/10/2024 3 p.m. CST",24995,24715,26439,1444
SOCO,"12/10/2024 4 p.m. CST",25054,24772,26677,1623
SOCO,"12/10/2024 5 p.m. CST",25827,25544,27413,1586
SOCO,"12/10/2024 6 p.m. CST",26380,26077,27967,1587
SOCO,"12/10/2024 7 p.m. CST",26208,25926,27673,1465
SOCO,"12/10/2024 8 p.m. CST",25833,25529,27347,1514
SOCO,"12/10/2024 9 p.m. CST",25007,24730,26488,1481
SOCO,"12/10/2024 10 p.m. CST",23747,23486,25085,1338
SOCO,"12/10/2024 11 p.m. CST",22490,22078,23439,949
SOCO,"12/11/2024 12 a.m. CST",21889,20939,22822,933
SOCO,"12/11/2024 1 a.m. CST",20988,20006,21832,844
SOCO,"12/11/2024 2 a.m. CST",20568,19604,21363,795
SOCO,"12/11/2024 3 a.m. CST",20432,19462,21285,853
SOCO,"12/11/2024 4 a.m. CST",20786,19828,21989,1203
SOCO,"12/11/2024 5 a.m. CST",21201,20768,22779,1578
SOCO,"12/11/2024 6 a.m. CST",23084,22810,24700,1616
SOCO,"12/11/2024 7 a.m. CST",25019,24788,27072,2053
SOCO,"12/11/2024 8 a.m. CST",25910,25633,28094,2184
SOCO,"12/11/2024 9 a.m. CST",26488,26210,28826,2338
SOCO,"12/11/2024 10 a.m. CST",26819,26561,29027,2208
SOCO,"12/11/2024 11 a.m. CST",26861,26590,29141,2280
SOCO,"12/11/2024 12 p.m. CST",26600,26358,28853,2253
SOCO,"12/11/2024 1 p.m. CST",26335,26063,28758,2423
SOCO,"12/11/2024 2 p.m. CST",26114,25841,28247,2133
SOCO,"12/11/2024 3 p.m. CST",26269,26007,28166,1897
SOCO,"12/11/2024 4 p.m. CST",27000,26709,28594,1594
SOCO,"12/11/2024 5 p.m. CST",28588,28394,30652,2064
SOCO,"12/11/2024 6 p.m. CST",30341,30093,32108,1767
SOCO,"12/11/2024 7 p.m. CST",31102,30766,32445,1343
SOCO,"12/11/2024 8 p.m. CST",31443,31145,32575,1132
SOCO,"12/11/2024 9 p.m. CST",31225,30917,32194,969
SOCO,"12/11/2024 10 p.m. CST",30450,29958,31253,803
SOCO,"12/11/2024 11 p.m. CST",29413,28977,30238,825
SOCO,"12/12/2024 12 a.m. CST",29262,28431,30046,784
SOCO,"12/12/2024 1 a.m. CST",29457,28264,30196,739
SOCO,"12/12/2024 2 a.m. CST",29607,28401,30137,530
SOCO,"12/12/2024 3 a.m. CST",30074,28880,30638,564
SOCO,"12/12/2024 4 a.m. CST",30494,29775,31109,615
SOCO,"12/12/2024 5 a.m. CST",31841,31475,32706,865
SOCO,"12/12/2024 6 a.m. CST",34442,34123,35199,757
SOCO,"12/12/2024 7 a.m. CST",36194,35972,36812,618
SOCO,"12/12/2024 8 a.m. CST",36022,35770,36692,670
SOCO,"12/12/2024 9 a.m. CST",34106,33783,35247,1141
SOCO,"12/12/2024 10 a.m. CST",32552,32037,33118,566
SOCO,"12/12/2024 11 a.m. CST",31406,30197,31971,565
SOCO,"12/12/2024 12 p.m. CST",29907,28704,30728,821
SOCO,"12/12/2024 1 p.m. CST",28851,27722,29598,747
SOCO,"12/12/2024 2 p.m. CST",28064,26951,28920,856
SOCO,"12/12/2024 3 p.m. CST",27674,26530,28785,1111
SOCO,"12/12/2024 4 p.m. CST",27775,26764,28925,1150
SOCO,"12/12/2024 5 p.m. CST",28757,28217,29973,1216
SOCO,"12/12/2024 6 p.m. CST",30302,30039,31541,1239
SOCO,"12/12/2024 7 p.m. CST",31113,30862,32313,1200
SOCO,"12/12/2024 8 p.m. CST",31720,31377,32699,979
SOCO,"12/12/2024 9 p.m. CST",31678,31417,32612,934
SOCO,"12/12/2024 10 p.m. CST",31033,30565,31875,842
SOCO,"12/12/2024 11 p.m. CST",30448,29849,31067,619
SOCO,"12/13/2024 12 a.m. CST",29965,29367,30423,458
SOCO,"12/13/2024 1 a.m. CST",29956,29212,30543,587
SOCO,"12/13/2024 2 a.m. CST",30217,29376,30783,566
SOCO,"12/13/2024 3 a.m. CST",30553,29729,31063,510
SOCO,"12/13/2024 4 a.m. CST",31391,30552,31926,535
SOCO,"12/13/2024 5 a.m. CST",32342,31862,33127,785
SOCO,"12/13/2024 6 a.m. CST",34622,34182,35671,1049
SOCO,"12/13/2024 7 a.m. CST",36157,35719,37143,986
SOCO,"12/13/2024 8 a.m. CST",35577,35108,36691,1114
SOCO,"12/13/2024 9 a.m. CST",33682,33261,34653,971
SOCO,"12/13/2024 10 a.m. CST",31409,31051,31976,567
SOCO,"12/13/2024 11 a.m. CST",29945,29272,30154,209
SOCO,"12/13/2024 12 p.m. CST",29017,27842,29122,105
SOCO,"12/13/2024 1 p.m. CST",28185,26739,28339,154
SOCO,"12/13/2024 2 p.m. CST",27606,26019,27856,250
SOCO,"12/13/2024 3 p.m. CST",27050,25631,27489,439
SOCO,"12/13/2024 4 p.m. CST",26849,25842,27264,415
SOCO,"12/13/2024 5 p.m. CST",27244,26903,27843,599
SOCO,"12/13/2024 6 p.m. CST",28030,27792,28451,421
SOCO,"12/13/2024 7 p.m. CST",28029,27794,28390,361
SOCO,"12/13/2024 8 p.m. CST",27946,27710,28156,210
SOCO,"12/13/2024 9 p.m. CST",27662,27366,27845,183
SOCO,"12/13/2024 10 p.m. CST",27216,26771,27358,142
SOCO,"12/13/2024 11 p.m. CST",26308,25885,26415,107
SOCO,"12/14/2024 12 a.m. CST",25499,25079,25694,195
SOCO,"12/14/2024 1 a.m. CST",25313,24540,25365,52
SOCO,"12/14/2024 2 a.m. CST",25382,24255,25304,-78
SOCO,"12/14/2024 3 a.m. CST",25185,24066,25133,-52
SOCO,"12/14/2024 4 a.m. CST",25268,24162,25415,147
SOCO,"12/14/2024 5 a.m. CST",25344,24596,25646,302
SOCO,"12/14/2024 6 a.m. CST",25598,25215,26149,551
SOCO,"12/14/2024 7 a.m. CST",26332,26066,27257,925
SOCO,"12/14/2024 8 a.m. CST",27089,26798,28370,1281
SOCO,"12/14/2024 9 a.m. CST",27230,26902,28289,1059
SOCO,"12/14/2024 10 a.m. CST",26603,26282,27325,722
SOCO,"12/14/2024 11 a.m. CST",25768,25429,26502,734
SOCO,"12/14/2024 12 p.m. CST",25272,24594,26204,932
SOCO,"12/14/2024 1 p.m. CST",24680,24012,25507,827
SOCO,"12/14/2024 2 p.m. CST",24408,23496,25170,762
SOCO,"12/14/2024 3 p.m. CST",24227,23234,25141,914
SOCO,"12/14/2024 4 p.m. CST",24105,23461,25291,1186
SOCO,"12/14/2024 5 p.m. CST",24588,24352,25852,1264
SOCO,"12/14/2024 6 p.m. CST",25408,25155,26959,1551
SOCO,"12/14/2024 7 p.m. CST",25314,25078,26690,1376
SOCO,"12/14/2024 8 p.m. CST",25191,24936,26469,1278
SOCO,"12/14/2024 9 p.m. CST",24679,24450,25785,1106
SOCO,"12/14/2024 10 p.m. CST",24060,23839,24953,893
SOCO,"12/14/2024 11 p.m. CST",23144,22946,23701,557
SOCO,"12/15/2024 12 a.m. CST",22284,22073,22866,582
SOCO,"12/15/2024 1 a.m. CST",21981,21427,22212,231
SOCO,"12/15/2024 2 a.m. CST",22010,21099,22267,257
SOCO,"12/15/2024 3 a.m. CST",21814,20912,22088,274
SOCO,"12/15/2024 4 a.m. CST",21890,20984,22166,276
SOCO,"12/15/2024 5 a.m. CST",21974,21445,22502,528
SOCO,"12/15/2024 6 a.m. CST",22635,22095,22913,278
SOCO,"12/15/2024 7 a.m. CST",23281,23056,24114,833
SOCO,"12/15/2024 8 a.m. CST",24291,24101,25411,1120
SOCO,"12/15/2024 9 a.m. CST",25263,25043,26274,1011
SOCO,"12/15/2024 10 a.m. CST",25480,25254,26313,833
SOCO,"12/15/2024 11 a.m. CST",25565,25329,26132,567
SOCO,"12/15/2024 12 p.m. CST",25505,25254,26094,589
SOCO,"12/15/2024 1 p.m. CST",25600,25181,26124,524
SOCO,"12/15/2024 2 p.m. CST",25646,25017,26266,620
SOCO,"12/15/2024 3 p.m. CST",25702,25106,26406,704
SOCO,"12/15/2024 4 p.m. CST",25800,25354,26426,626
SOCO,"12/15/2024 5 p.m. CST",26382,26139,27109,727
SOCO,"12/15/2024 6 p.m. CST",27238,26842,28272,1034
SOCO,"12/15/2024 7 p.m. CST",27339,26939,28142,803
SOCO,"12/15/2024 8 p.m. CST",26977,26578,27763,786
SOCO,"12/15/2024 9 p.m. CST",26305,25991,27001,696
SOCO,"12/15/2024 10 p.m. CST",25203,24921,26070,867
SOCO,"12/15/2024 11 p.m. CST",23822,23558,24601,779
SOCO,"12/16/2024 12 a.m. CST",23022,22553,23872,850
SOCO,"12/16/2024 1 a.m. CST",22880,21896,23488,608
SOCO,"12/16/2024 2 a.m. CST",22875,21613,23452,577
SOCO,"12/16/2024 3 a.m. CST",23050,21642,23628,578
SOCO,"12/16/2024 4 a.m. CST",23135,22113,23764,629
SOCO,"12/16/2024 5 a.m. CST",23694,23245,24226,532
SOCO,"12/16/2024 6 a.m. CST",25626,25397,26210,584
SOCO,"12/16/2024 7 a.m. CST",27140,26929,27819,679
SOCO,"12/16/2024 8 a.m. CST",27276,27041,28146,870
SOCO,"12/16/2024 9 a.m. CST",27219,26946,28271,1052
SOCO,"12/16/2024 10 a.m. CST",26878,26617,28111,1233
SOCO,"12/16/2024 11 a.m. CST",26396,26066,27653,1257
SOCO,"12/16/2024 12 p.m. CST",26150,25530,27286,1136
SOCO,"12/16/2024 1 p.m. CST",26097,25109,27319,1222
SOCO,"12/16/2024 2 p.m. CST",25818,24831,27072,1254
SOCO,"12/16/2024 3 p.m. CST",25421,24669,26827,1406
SOCO,"12/16/2024 4 p.m. CST",25233,24656,26675,1442
SOCO,"12/16/2024 5 p.m. CST",25727,25439,26840,1113
SOCO,"12/16/2024 6 p.m. CST",26828,26511,28028,1200
SOCO,"12/16/2024 7 p.m. CST",26853,26564,27935,1082
SOCO,"12/16/2024 8 p.m. CST",26576,26267,27513,937
SOCO,"12/16/2024 9 p.m. CST",25786,25506,26854,1068
SOCO,"12/16/2024 10 p.m. CST",24576,24332,25710,1134
SOCO,"12/16/2024 11 p.m. CST",23264,23095,24191,927
SOCO,"12/17/2024 12 a.m. CST",22572,21958,23287,715
SOCO,"12/17/2024 1 a.m. CST",21725,21169,22378,653
SOCO,"12/17/2024 2 a.m. CST",21752,20847,22445,693
SOCO,"12/17/2024 3 a.m. CST",21373,20808,22072,699
SOCO,"12/17/2024 4 a.m. CST",21750,21198,22486,736
SOCO,"12/17/2024 5 a.m. CST",22445,22257,23284,839
SOCO,"12/17/2024 6 a.m. CST",24318,24123,25371,1053
SOCO,"12/17/2024 7 a.m. CST",25708,25421,26759,1051
SOCO,"12/17/2024 8 a.m. CST",25883,25664,26921,1038
SOCO,"12/17/2024 9 a.m. CST",25523,25276,26599,1076
SOCO,"12/17/2024 10 a.m. CST",25205,24935,26603,1398
SOCO,"12/17/2024 11 a.m. CST",25298,24692,26715,1417
SOCO,"12/17/2024 12 p.m. CST",25193,24543,26464,1271
SOCO,"12/17/2024 1 p.m. CST",25483,24533,26649,1166
SOCO,"12/17/2024 2 p.m. CST",25535,24497,26524,989
SOCO,"12/17/2024 3 p.m. CST",25439,24446,26341,902
SOCO,"12/17/2024 4 p.m. CST",25387,24583,26256,869
SOCO,"12/17/2024 5 p.m. CST",25389,25171,26383,994
SOCO,"12/17/2024 6 p.m. CST",26264,26048,27319,1055
SOCO,"12/17/2024 7 p.m. CST",26216,25941,27203,987
SOCO,"12/17/2024 8 p.m. CST",25767,25495,26657,890
SOCO,"12/17/2024 9 p.m. CST",24979,24721,26285,1306
SOCO,"12/17/2024 10 p.m. CST",23810,23575,24839,1029
SOCO,"12/17/2024 11 p.m. CST",22507,22218,23011,504
SOCO,"12/18/2024 12 a.m. CST",21367,21077,21839,472
SOCO,"12/18/2024 1 a.m. CST",21229,20309,21621,392
SOCO,"12/18/2024 2 a.m. CST",21025,19868,21462,437
SOCO,"12/18/2024 3 a.m. CST",21098,19953,21660,562
SOCO,"12/18/2024 4 a.m. CST",21132,20343,21707,575
