"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SOCO,"9/7/2024 5 p.m. CDT",33186,32802,34755,1569
SOCO,"9/7/2024 6 p.m. CDT",32385,32008,34035,1650
SOCO,"9/7/2024 7 p.m. CDT",30865,30449,32148,1283
SOCO,"9/7/2024 8 p.m. CDT",29806,29405,30756,950
SOCO,"9/7/2024 9 p.m. CDT",28341,27959,29628,1287
SOCO,"9/7/2024 10 p.m. CDT",26541,26139,27463,922
SOCO,"9/7/2024 11 p.m. CDT",24837,24475,24934,97
SOCO,"9/8/2024 12 a.m. CDT",23129,22768,23377,248
SOCO,"9/8/2024 1 a.m. CDT",21974,21356,22323,349
SOCO,"9/8/2024 2 a.m. CDT",21490,20394,21917,427
SOCO,"9/8/2024 3 a.m. CDT",21070,19637,21439,369
SOCO,"9/8/2024 4 a.m. CDT",20667,19251,21063,396
SOCO,"9/8/2024 5 a.m. CDT",20471,19076,21088,617
SOCO,"9/8/2024 6 a.m. CDT",20312,19283,20769,457
SOCO,"9/8/2024 7 a.m. CDT",20534,19540,21426,892
SOCO,"9/8/2024 8 a.m. CDT",20910,20413,21785,875
SOCO,"9/8/2024 9 a.m. CDT",21883,21674,22930,1047
SOCO,"9/8/2024 10 a.m. CDT",23131,22910,23987,856
SOCO,"9/8/2024 11 a.m. CDT",24353,24107,25132,779
SOCO,"9/8/2024 12 p.m. CDT",25824,25549,26505,681
SOCO,"9/8/2024 1 p.m. CDT",27600,27275,28195,595
SOCO,"9/8/2024 2 p.m. CDT",29223,28849,29809,586
SOCO,"9/8/2024 3 p.m. CDT",30599,30226,31427,828
SOCO,"9/8/2024 4 p.m. CDT",31607,31222,32531,924
SOCO,"9/8/2024 5 p.m. CDT",31973,31567,32841,868
SOCO,"9/8/2024 6 p.m. CDT",31669,31320,32526,857
SOCO,"9/8/2024 7 p.m. CDT",30556,30234,31412,856
SOCO,"9/8/2024 8 p.m. CDT",29882,29557,30557,675
SOCO,"9/8/2024 9 p.m. CDT",28412,28129,29348,936
SOCO,"9/8/2024 10 p.m. CDT",26398,26117,27233,835
SOCO,"9/8/2024 11 p.m. CDT",24391,24056,24762,371
SOCO,"9/9/2024 12 a.m. CDT",23406,22421,23616,210
SOCO,"9/9/2024 1 a.m. CDT",22170,21109,22443,273
SOCO,"9/9/2024 2 a.m. CDT",21454,20387,21876,422
SOCO,"9/9/2024 3 a.m. CDT",21022,19953,21528,506
SOCO,"9/9/2024 4 a.m. CDT",21078,20036,21568,490
SOCO,"9/9/2024 5 a.m. CDT",21857,20792,22262,405
SOCO,"9/9/2024 6 a.m. CDT",23283,22251,23406,123
SOCO,"9/9/2024 7 a.m. CDT",24056,23492,24251,195
SOCO,"9/9/2024 8 a.m. CDT",24278,24091,24663,385
SOCO,"9/9/2024 9 a.m. CDT",25314,25085,25775,461
SOCO,"9/9/2024 10 a.m. CDT",26580,26311,27474,894
SOCO,"9/9/2024 11 a.m. CDT",27939,27736,28793,854
SOCO,"9/9/2024 12 p.m. CDT",29608,29297,30477,869
SOCO,"9/9/2024 1 p.m. CDT",31307,31001,32028,721
SOCO,"9/9/2024 2 p.m. CDT",32472,32335,33157,685
SOCO,"9/9/2024 3 p.m. CDT",33446,33322,34674,1228
SOCO,"9/9/2024 4 p.m. CDT",34147,34115,35585,1438
SOCO,"9/9/2024 5 p.m. CDT",34386,34380,35678,1292
SOCO,"9/9/2024 6 p.m. CDT",33731,33712,34675,944
SOCO,"9/9/2024 7 p.m. CDT",32608,32656,33852,1244
SOCO,"9/9/2024 8 p.m. CDT",31748,31683,32901,1153
SOCO,"9/9/2024 9 p.m. CDT",29962,29898,31128,1166
SOCO,"9/9/2024 10 p.m. CDT",27670,27600,29050,1380
SOCO,"9/9/2024 11 p.m. CDT",25876,25356,26529,653
SOCO,"9/10/2024 12 a.m. CDT",24358,23499,24893,535
SOCO,"9/10/2024 1 a.m. CDT",23376,22027,23595,219
SOCO,"9/10/2024 2 a.m. CDT",23027,21292,23355,328
SOCO,"9/10/2024 3 a.m. CDT",22537,20808,23076,539
SOCO,"9/10/2024 4 a.m. CDT",22355,20669,22839,484
SOCO,"9/10/2024 5 a.m. CDT",23030,21328,23353,323
SOCO,"9/10/2024 6 a.m. CDT",23838,22767,24138,300
SOCO,"9/10/2024 7 a.m. CDT",24426,23773,25082,656
SOCO,"9/10/2024 8 a.m. CDT",24795,24196,25789,994
SOCO,"9/10/2024 9 a.m. CDT",25447,25177,26931,1484
SOCO,"9/10/2024 10 a.m. CDT",26805,26541,28333,1528
SOCO,"9/10/2024 11 a.m. CDT",28313,28043,29774,1461
SOCO,"9/10/2024 12 p.m. CDT",29939,29687,31356,1417
SOCO,"9/10/2024 1 p.m. CDT",31471,31229,32940,1469
SOCO,"9/10/2024 2 p.m. CDT",32733,32406,34586,1853
SOCO,"9/10/2024 3 p.m. CDT",33653,33373,35993,2340
SOCO,"9/10/2024 4 p.m. CDT",34143,33804,36442,2299
SOCO,"9/10/2024 5 p.m. CDT",33835,33571,35938,2103
SOCO,"9/10/2024 6 p.m. CDT",32862,32583,34976,2114
SOCO,"9/10/2024 7 p.m. CDT",31891,31642,33924,2033
SOCO,"9/10/2024 8 p.m. CDT",31456,31158,33377,1921
SOCO,"9/10/2024 9 p.m. CDT",29573,29294,31366,1793
SOCO,"9/10/2024 10 p.m. CDT",27540,27335,28888,1348
SOCO,"9/10/2024 11 p.m. CDT",26075,25560,26846,771
SOCO,"9/11/2024 12 a.m. CDT",24615,23747,25105,490
SOCO,"9/11/2024 1 a.m. CDT",23772,22443,24146,374
SOCO,"9/11/2024 2 a.m. CDT",23296,21579,23608,312
SOCO,"9/11/2024 3 a.m. CDT",22741,21009,23261,520
SOCO,"9/11/2024 4 a.m. CDT",22635,20974,23231,596
SOCO,"9/11/2024 5 a.m. CDT",23076,21565,23730,654
SOCO,"9/11/2024 6 a.m. CDT",24280,23102,24876,596
SOCO,"9/11/2024 7 a.m. CDT",24652,24078,25544,892
SOCO,"9/11/2024 8 a.m. CDT",24953,24429,25609,656
SOCO,"9/11/2024 9 a.m. CDT",25360,25103,26656,1296
SOCO,"9/11/2024 10 a.m. CDT",26297,26057,27665,1368
SOCO,"9/11/2024 11 a.m. CDT",27380,27107,28949,1569
SOCO,"9/11/2024 12 p.m. CDT",28336,28059,30135,1799
SOCO,"9/11/2024 1 p.m. CDT",29162,28911,31127,1965
SOCO,"9/11/2024 2 p.m. CDT",29572,29369,31985,2413
SOCO,"9/11/2024 3 p.m. CDT",29763,29523,32512,2749
SOCO,"9/11/2024 4 p.m. CDT",29679,29510,32594,2915
SOCO,"9/11/2024 5 p.m. CDT",29388,29242,32416,3028
SOCO,"9/11/2024 6 p.m. CDT",28861,28680,31820,2959
SOCO,"9/11/2024 7 p.m. CDT",28581,28447,31257,2676
SOCO,"9/11/2024 8 p.m. CDT",28614,28469,31143,2529
SOCO,"9/11/2024 9 p.m. CDT",27675,27479,29661,1986
SOCO,"9/11/2024 10 p.m. CDT",26228,26030,27877,1649
SOCO,"9/11/2024 11 p.m. CDT",24886,24390,25916,1030
SOCO,"9/12/2024 12 a.m. CDT",23984,23131,24865,881
SOCO,"9/12/2024 1 a.m. CDT",23457,22143,24076,619
SOCO,"9/12/2024 2 a.m. CDT",22791,21497,23590,799
SOCO,"9/12/2024 3 a.m. CDT",22400,21099,23301,901
SOCO,"9/12/2024 4 a.m. CDT",22482,21175,23385,903
SOCO,"9/12/2024 5 a.m. CDT",23263,21983,24109,846
SOCO,"9/12/2024 6 a.m. CDT",24741,23498,25261,520
SOCO,"9/12/2024 7 a.m. CDT",25530,24638,26338,808
SOCO,"9/12/2024 8 a.m. CDT",25513,25001,26451,938
SOCO,"9/12/2024 9 a.m. CDT",26014,25528,27075,1061
SOCO,"9/12/2024 10 a.m. CDT",26467,25994,27717,1250
SOCO,"9/12/2024 11 a.m. CDT",26752,26524,28511,1759
SOCO,"9/12/2024 12 p.m. CDT",27128,26859,29112,1984
SOCO,"9/12/2024 1 p.m. CDT",27332,27091,29598,2266
SOCO,"9/12/2024 2 p.m. CDT",27480,27213,29816,2336
SOCO,"9/12/2024 3 p.m. CDT",27675,27387,30141,2466
SOCO,"9/12/2024 4 p.m. CDT",28020,27800,30419,2399
SOCO,"9/12/2024 5 p.m. CDT",28202,27952,30645,2443
SOCO,"9/12/2024 6 p.m. CDT",28043,27792,30349,2306
SOCO,"9/12/2024 7 p.m. CDT",28136,27901,30318,2182
SOCO,"9/12/2024 8 p.m. CDT",28357,28049,30664,2307
SOCO,"9/12/2024 9 p.m. CDT",27545,27263,29803,2258
SOCO,"9/12/2024 10 p.m. CDT",26529,25991,28406,1877
SOCO,"9/12/2024 11 p.m. CDT",24968,24460,26252,1284
SOCO,"9/13/2024 12 a.m. CDT",23976,23101,24816,840
SOCO,"9/13/2024 1 a.m. CDT",23531,22147,24132,601
SOCO,"9/13/2024 2 a.m. CDT",22850,21441,23521,671
SOCO,"9/13/2024 3 a.m. CDT",22578,21148,23345,767
SOCO,"9/13/2024 4 a.m. CDT",22644,21256,23507,863
SOCO,"9/13/2024 5 a.m. CDT",23163,21951,23948,785
SOCO,"9/13/2024 6 a.m. CDT",24623,23409,25053,430
SOCO,"9/13/2024 7 a.m. CDT",25168,24559,25817,649
SOCO,"9/13/2024 8 a.m. CDT",25321,25071,26161,840
SOCO,"9/13/2024 9 a.m. CDT",26142,25891,27023,881
SOCO,"9/13/2024 10 a.m. CDT",26969,26692,27930,961
SOCO,"9/13/2024 11 a.m. CDT",27774,27461,28790,1016
SOCO,"9/13/2024 12 p.m. CDT",28559,28199,29702,1143
SOCO,"9/13/2024 1 p.m. CDT",29266,28889,30799,1533
SOCO,"9/13/2024 2 p.m. CDT",29767,29430,31401,1634
SOCO,"9/13/2024 3 p.m. CDT",30112,29737,31681,1569
SOCO,"9/13/2024 4 p.m. CDT",30228,29848,31642,1414
SOCO,"9/13/2024 5 p.m. CDT",30105,29712,31542,1437
SOCO,"9/13/2024 6 p.m. CDT",29541,29154,30950,1409
SOCO,"9/13/2024 7 p.m. CDT",28894,28557,30408,1514
SOCO,"9/13/2024 8 p.m. CDT",28669,28304,30081,1412
SOCO,"9/13/2024 9 p.m. CDT",27865,27504,29404,1539
SOCO,"9/13/2024 10 p.m. CDT",26848,26379,28029,1181
SOCO,"9/13/2024 11 p.m. CDT",25583,25101,26387,804
SOCO,"9/14/2024 12 a.m. CDT",24216,23844,25148,932
SOCO,"9/14/2024 1 a.m. CDT",23378,22727,24268,890
SOCO,"9/14/2024 2 a.m. CDT",22875,21787,23679,804
SOCO,"9/14/2024 3 a.m. CDT",22646,21301,23431,785
SOCO,"9/14/2024 4 a.m. CDT",22375,20926,23180,805
SOCO,"9/14/2024 5 a.m. CDT",22356,20934,23129,773
SOCO,"9/14/2024 6 a.m. CDT",22657,21383,22989,332
SOCO,"9/14/2024 7 a.m. CDT",22585,21746,23489,904
SOCO,"9/14/2024 8 a.m. CDT",22994,22554,23948,954
SOCO,"9/14/2024 9 a.m. CDT",24013,23688,25452,1439
SOCO,"9/14/2024 10 a.m. CDT",25189,24841,26630,1441
SOCO,"9/14/2024 11 a.m. CDT",26271,25902,27806,1535
SOCO,"9/14/2024 12 p.m. CDT",26961,26588,28720,1759
SOCO,"9/14/2024 1 p.m. CDT",27509,27108,29311,1802
SOCO,"9/14/2024 2 p.m. CDT",27796,27392,29693,1897
SOCO,"9/14/2024 3 p.m. CDT",28010,27458,30197,2187
SOCO,"9/14/2024 4 p.m. CDT",28221,27695,30590,2369
SOCO,"9/14/2024 5 p.m. CDT",28210,27793,30839,2629
SOCO,"9/14/2024 6 p.m. CDT",28005,27642,30448,2443
SOCO,"9/14/2024 7 p.m. CDT",27777,27370,29890,2113
SOCO,"9/14/2024 8 p.m. CDT",27540,27055,29501,1961
SOCO,"9/14/2024 9 p.m. CDT",26838,26338,28788,1950
SOCO,"9/14/2024 10 p.m. CDT",25731,25286,27484,1753
SOCO,"9/14/2024 11 p.m. CDT",24538,24096,25981,1443
SOCO,"9/15/2024 12 a.m. CDT",23516,22975,24891,1375
SOCO,"9/15/2024 1 a.m. CDT",22605,21850,23528,923
SOCO,"9/15/2024 2 a.m. CDT",22048,21163,23013,965
SOCO,"9/15/2024 3 a.m. CDT",22024,20586,22957,933
SOCO,"9/15/2024 4 a.m. CDT",21750,20300,22713,963
SOCO,"9/15/2024 5 a.m. CDT",21374,20297,22468,1094
SOCO,"9/15/2024 6 a.m. CDT",21474,20537,22263,789
SOCO,"9/15/2024 7 a.m. CDT",21560,20990,22672,1112
SOCO,"9/15/2024 8 a.m. CDT",22339,21741,23488,1149
SOCO,"9/15/2024 9 a.m. CDT",23686,23063,25174,1488
SOCO,"9/15/2024 10 a.m. CDT",24854,24209,26344,1490
SOCO,"9/15/2024 11 a.m. CDT",25570,25169,27012,1442
SOCO,"9/15/2024 12 p.m. CDT",26389,26110,28247,1858
SOCO,"9/15/2024 1 p.m. CDT",27216,26760,28961,1745
SOCO,"9/15/2024 2 p.m. CDT",27744,27220,29684,1940
SOCO,"9/15/2024 3 p.m. CDT",28016,27547,30827,2811
SOCO,"9/15/2024 4 p.m. CDT",28534,28077,31379,2845
SOCO,"9/15/2024 5 p.m. CDT",28863,28549,31776,2913
SOCO,"9/15/2024 6 p.m. CDT",28798,28525,31528,2730
SOCO,"9/15/2024 7 p.m. CDT",28720,28364,31024,2304
SOCO,"9/15/2024 8 p.m. CDT",28844,28433,30809,1965
SOCO,"9/15/2024 9 p.m. CDT",27878,27462,29461,1583
SOCO,"9/15/2024 10 p.m. CDT",26338,25963,27708,1370
SOCO,"9/15/2024 11 p.m. CDT",25019,24282,26183,1164
SOCO,"9/16/2024 12 a.m. CDT",23947,22848,24859,912
SOCO,"9/16/2024 1 a.m. CDT",22882,21651,23661,779
SOCO,"9/16/2024 2 a.m. CDT",22337,20896,23235,898
SOCO,"9/16/2024 3 a.m. CDT",22010,20582,22891,881
SOCO,"9/16/2024 4 a.m. CDT",22023,20602,22885,862
SOCO,"9/16/2024 5 a.m. CDT",22358,21397,23295,937
SOCO,"9/16/2024 6 a.m. CDT",23634,22960,24409,775
SOCO,"9/16/2024 7 a.m. CDT",24309,24104,25323,1014
SOCO,"9/16/2024 8 a.m. CDT",24814,24641,26092,1278
SOCO,"9/16/2024 9 a.m. CDT",25729,25678,27274,1545
SOCO,"9/16/2024 10 a.m. CDT",26888,26778,28470,1582
SOCO,"9/16/2024 11 a.m. CDT",28069,27897,29845,1776
SOCO,"9/16/2024 12 p.m. CDT",29293,29109,31084,1791
SOCO,"9/16/2024 1 p.m. CDT",30288,30108,31956,1668
SOCO,"9/16/2024 2 p.m. CDT",31162,30999,32857,1695
SOCO,"9/16/2024 3 p.m. CDT",31759,31538,33598,1839
SOCO,"9/16/2024 4 p.m. CDT",32026,31834,33927,1901
SOCO,"9/16/2024 5 p.m. CDT",31991,31816,33985,1994
SOCO,"9/16/2024 6 p.m. CDT",31358,31214,33249,1891
SOCO,"9/16/2024 7 p.m. CDT",30641,30449,32431,1790
SOCO,"9/16/2024 8 p.m. CDT",30257,30051,31948,1691
SOCO,"9/16/2024 9 p.m. CDT",28705,28473,30539,1834
SOCO,"9/16/2024 10 p.m. CDT",26725,26466,28400,1675
SOCO,"9/16/2024 11 p.m. CDT",24978,24487,25839,861
SOCO,"9/17/2024 12 a.m. CDT",23928,22744,24517,589
SOCO,"9/17/2024 1 a.m. CDT",22914,21525,23491,577
SOCO,"9/17/2024 2 a.m. CDT",22111,20716,22657,546
SOCO,"9/17/2024 3 a.m. CDT",21731,20337,22074,343
SOCO,"9/17/2024 4 a.m. CDT",21755,20345,22027,272
SOCO,"9/17/2024 5 a.m. CDT",22748,21010,22988,240
SOCO,"9/17/2024 6 a.m. CDT",23794,22409,23994,200
SOCO,"9/17/2024 7 a.m. CDT",24391,23513,25144,753
SOCO,"9/17/2024 8 a.m. CDT",24436,23913,25651,1215
SOCO,"9/17/2024 9 a.m. CDT",25026,24760,26310,1284
SOCO,"9/17/2024 10 a.m. CDT",26175,25934,27345,1170
SOCO,"9/17/2024 11 a.m. CDT",27453,27192,28650,1197
SOCO,"9/17/2024 12 p.m. CDT",28731,28464,29951,1220
SOCO,"9/17/2024 1 p.m. CDT",30138,29855,31333,1195
SOCO,"9/17/2024 2 p.m. CDT",31266,31003,32671,1405
