"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SOCO,"3/3/2024 4 p.m. CST",22215,21998,23363,1148
SOCO,"3/3/2024 5 p.m. CST",22502,22356,23488,986
SOCO,"3/3/2024 6 p.m. CST",23059,22934,24054,995
SOCO,"3/3/2024 7 p.m. CST",24015,23888,24998,983
SOCO,"3/3/2024 8 p.m. CST",23707,23575,24441,734
SOCO,"3/3/2024 9 p.m. CST",22836,22615,23402,566
SOCO,"3/3/2024 10 p.m. CST",21586,21375,22219,633
SOCO,"3/3/2024 11 p.m. CST",20336,20037,20935,599
SOCO,"3/4/2024 12 a.m. CST",19498,18936,20033,535
SOCO,"3/4/2024 1 a.m. CST",19207,18263,19572,365
SOCO,"3/4/2024 2 a.m. CST",18898,17987,19345,447
SOCO,"3/4/2024 3 a.m. CST",18821,17919,19361,540
SOCO,"3/4/2024 4 a.m. CST",19207,18310,19610,403
SOCO,"3/4/2024 5 a.m. CST",19885,19345,20253,368
SOCO,"3/4/2024 6 a.m. CST",21760,21240,22154,394
SOCO,"3/4/2024 7 a.m. CST",22845,22641,23615,770
SOCO,"3/4/2024 8 a.m. CST",23373,23177,24295,922
SOCO,"3/4/2024 9 a.m. CST",23522,23293,24366,844
SOCO,"3/4/2024 10 a.m. CST",23625,23415,24105,480
SOCO,"3/4/2024 11 a.m. CST",23691,23472,24023,332
SOCO,"3/4/2024 12 p.m. CST",23797,23604,24131,334
SOCO,"3/4/2024 1 p.m. CST",23728,23538,24151,423
SOCO,"3/4/2024 2 p.m. CST",23820,23631,24420,600
SOCO,"3/4/2024 3 p.m. CST",23809,23645,24521,712
SOCO,"3/4/2024 4 p.m. CST",23876,23768,24804,928
SOCO,"3/4/2024 5 p.m. CST",24054,23910,24974,920
SOCO,"3/4/2024 6 p.m. CST",24640,24516,25401,761
SOCO,"3/4/2024 7 p.m. CST",25449,25362,26044,595
SOCO,"3/4/2024 8 p.m. CST",25002,24897,25238,236
SOCO,"3/4/2024 9 p.m. CST",24048,23822,24252,204
SOCO,"3/4/2024 10 p.m. CST",22547,22340,23022,475
SOCO,"3/4/2024 11 p.m. CST",21619,21105,22021,402
SOCO,"3/5/2024 12 a.m. CST",20904,19984,21431,527
SOCO,"3/5/2024 1 a.m. CST",20245,19342,20732,487
SOCO,"3/5/2024 2 a.m. CST",19892,18969,20374,482
SOCO,"3/5/2024 3 a.m. CST",19679,18769,20238,559
SOCO,"3/5/2024 4 a.m. CST",19658,18981,20395,737
SOCO,"3/5/2024 5 a.m. CST",20598,20044,21401,803
SOCO,"3/5/2024 6 a.m. CST",22424,21908,23158,734
SOCO,"3/5/2024 7 a.m. CST",23372,23172,24064,692
SOCO,"3/5/2024 8 a.m. CST",23669,23459,24252,583
SOCO,"3/5/2024 9 a.m. CST",23804,23579,24311,507
SOCO,"3/5/2024 10 a.m. CST",23962,23744,24352,390
SOCO,"3/5/2024 11 a.m. CST",24015,23844,24422,407
SOCO,"3/5/2024 12 p.m. CST",24113,23978,24537,424
SOCO,"3/5/2024 1 p.m. CST",24076,23999,24446,370
SOCO,"3/5/2024 2 p.m. CST",23996,23898,24438,442
SOCO,"3/5/2024 3 p.m. CST",23860,23813,24216,356
SOCO,"3/5/2024 4 p.m. CST",24040,23979,24546,506
SOCO,"3/5/2024 5 p.m. CST",24431,24367,25005,574
SOCO,"3/5/2024 6 p.m. CST",25114,25020,25451,337
SOCO,"3/5/2024 7 p.m. CST",25676,25508,25977,301
SOCO,"3/5/2024 8 p.m. CST",25180,24981,25336,156
SOCO,"3/5/2024 9 p.m. CST",24131,23903,24371,240
SOCO,"3/5/2024 10 p.m. CST",23285,22726,23972,687
SOCO,"3/5/2024 11 p.m. CST",22238,21374,22726,488
SOCO,"3/6/2024 12 a.m. CST",21135,20250,21608,473
SOCO,"3/6/2024 1 a.m. CST",20394,19529,20866,472
SOCO,"3/6/2024 2 a.m. CST",19997,19124,20397,400
SOCO,"3/6/2024 3 a.m. CST",19876,19004,20390,514
SOCO,"3/6/2024 4 a.m. CST",20153,19298,20793,640
SOCO,"3/6/2024 5 a.m. CST",20606,20111,21239,633
SOCO,"3/6/2024 6 a.m. CST",22014,21868,22635,621
SOCO,"3/6/2024 7 a.m. CST",23165,22994,23789,624
SOCO,"3/6/2024 8 a.m. CST",23569,23244,24214,645
SOCO,"3/6/2024 9 a.m. CST",23785,23643,24640,855
SOCO,"3/6/2024 10 a.m. CST",23884,23699,24628,744
SOCO,"3/6/2024 11 a.m. CST",23949,23795,24733,784
SOCO,"3/6/2024 12 p.m. CST",23992,23826,24887,895
SOCO,"3/6/2024 1 p.m. CST",24191,23994,24931,740
SOCO,"3/6/2024 2 p.m. CST",24536,23975,25394,858
SOCO,"3/6/2024 3 p.m. CST",24560,24011,25393,833
SOCO,"3/6/2024 4 p.m. CST",24341,24102,25356,1015
SOCO,"3/6/2024 5 p.m. CST",24513,24405,25358,845
SOCO,"3/6/2024 6 p.m. CST",24702,24500,25279,577
SOCO,"3/6/2024 7 p.m. CST",25295,25105,25768,473
SOCO,"3/6/2024 8 p.m. CST",24947,24687,25233,286
SOCO,"3/6/2024 9 p.m. CST",24198,23963,24423,225
SOCO,"3/6/2024 10 p.m. CST",22870,22659,23488,618
SOCO,"3/6/2024 11 p.m. CST",21339,21111,21759,420
SOCO,"3/7/2024 12 a.m. CST",20454,20237,20748,294
SOCO,"3/7/2024 1 a.m. CST",20511,19699,20607,96
SOCO,"3/7/2024 2 a.m. CST",20312,19389,20355,43
SOCO,"3/7/2024 3 a.m. CST",20184,19296,20386,202
SOCO,"3/7/2024 4 a.m. CST",20198,19676,20412,214
SOCO,"3/7/2024 5 a.m. CST",20932,20777,21356,424
SOCO,"3/7/2024 6 a.m. CST",22942,22761,23550,608
SOCO,"3/7/2024 7 a.m. CST",24121,23970,24405,284
SOCO,"3/7/2024 8 a.m. CST",24032,23949,24619,587
SOCO,"3/7/2024 9 a.m. CST",23772,23667,24561,789
SOCO,"3/7/2024 10 a.m. CST",24013,23579,24713,700
SOCO,"3/7/2024 11 a.m. CST",23974,23534,24749,775
SOCO,"3/7/2024 12 p.m. CST",24087,23663,24717,630
SOCO,"3/7/2024 1 p.m. CST",24304,23877,24906,602
SOCO,"3/7/2024 2 p.m. CST",24533,24086,25198,665
SOCO,"3/7/2024 3 p.m. CST",24272,24216,24781,509
SOCO,"3/7/2024 4 p.m. CST",24444,24354,24957,513
SOCO,"3/7/2024 5 p.m. CST",24315,24225,24975,660
SOCO,"3/7/2024 6 p.m. CST",24448,24360,25022,574
SOCO,"3/7/2024 7 p.m. CST",25168,25122,25740,572
SOCO,"3/7/2024 8 p.m. CST",24837,24717,25253,416
SOCO,"3/7/2024 9 p.m. CST",23761,23647,24137,376
SOCO,"3/7/2024 10 p.m. CST",22433,22267,23160,727
SOCO,"3/7/2024 11 p.m. CST",21394,20899,21728,334
SOCO,"3/8/2024 12 a.m. CST",20307,19672,20600,293
SOCO,"3/8/2024 1 a.m. CST",19675,18919,20076,401
SOCO,"3/8/2024 2 a.m. CST",19216,18479,19572,356
SOCO,"3/8/2024 3 a.m. CST",19012,18286,19430,418
SOCO,"3/8/2024 4 a.m. CST",19282,18554,19663,381
SOCO,"3/8/2024 5 a.m. CST",19569,19478,20007,438
SOCO,"3/8/2024 6 a.m. CST",21208,21184,21401,193
SOCO,"3/8/2024 7 a.m. CST",22383,22390,22545,162
SOCO,"3/8/2024 8 a.m. CST",22615,22955,22884,269
SOCO,"3/8/2024 9 a.m. CST",22760,23321,23035,275
SOCO,"3/8/2024 10 a.m. CST",22981,23572,23212,231
SOCO,"3/8/2024 11 a.m. CST",22810,23538,22951,141
SOCO,"3/8/2024 12 p.m. CST",22596,23409,22688,92
SOCO,"3/8/2024 1 p.m. CST",22612,23435,22664,52
SOCO,"3/8/2024 2 p.m. CST",22761,23399,22953,192
SOCO,"3/8/2024 3 p.m. CST",22824,23263,23142,318
SOCO,"3/8/2024 4 p.m. CST",22940,23204,23435,495
SOCO,"3/8/2024 5 p.m. CST",23316,23389,24077,761
SOCO,"3/8/2024 6 p.m. CST",23884,23858,24410,526
SOCO,"3/8/2024 7 p.m. CST",24006,23981,24500,494
SOCO,"3/8/2024 8 p.m. CST",23590,23519,23566,-24
SOCO,"3/8/2024 9 p.m. CST",22861,22774,22887,26
SOCO,"3/8/2024 10 p.m. CST",21911,21853,22332,421
SOCO,"3/8/2024 11 p.m. CST",20835,20778,21116,281
SOCO,"3/9/2024 12 a.m. CST",20188,19781,20414,226
SOCO,"3/9/2024 1 a.m. CST",19970,19048,19997,27
SOCO,"3/9/2024 2 a.m. CST",19509,18585,19517,8
SOCO,"3/9/2024 3 a.m. CST",19188,18282,19202,14
SOCO,"3/9/2024 4 a.m. CST",19135,18227,19223,88
SOCO,"3/9/2024 5 a.m. CST",19309,18401,19411,102
SOCO,"3/9/2024 6 a.m. CST",19821,18990,19979,158
SOCO,"3/9/2024 7 a.m. CST",19697,19510,19782,85
SOCO,"3/9/2024 8 a.m. CST",20691,20518,20805,114
SOCO,"3/9/2024 9 a.m. CST",21704,21522,21927,223
SOCO,"3/9/2024 10 a.m. CST",22386,22195,22910,524
SOCO,"3/9/2024 11 a.m. CST",22542,22413,23131,589
SOCO,"3/9/2024 12 p.m. CST",22611,22505,23532,921
SOCO,"3/9/2024 1 p.m. CST",22423,22276,23341,918
SOCO,"3/9/2024 2 p.m. CST",22132,22013,23245,1113
SOCO,"3/9/2024 3 p.m. CST",21966,21791,23234,1268
SOCO,"3/9/2024 4 p.m. CST",21892,21684,23207,1315
SOCO,"3/9/2024 5 p.m. CST",21977,21809,23393,1416
SOCO,"3/9/2024 6 p.m. CST",22385,22249,23511,1126
SOCO,"3/9/2024 7 p.m. CST",22962,22856,23973,1011
SOCO,"3/9/2024 8 p.m. CST",22621,22436,23267,646
SOCO,"3/9/2024 9 p.m. CST",22075,21904,22721,646
SOCO,"3/9/2024 10 p.m. CST",21363,21190,21659,296
SOCO,"3/9/2024 11 p.m. CST",20595,20327,20747,152
SOCO,"3/10/2024 12 a.m. CST",20274,19577,20203,-71
SOCO,"3/10/2024 1 a.m. CST",19932,19010,20016,84
SOCO,"3/10/2024 3 a.m. CDT",19856,18804,19925,69
SOCO,"3/10/2024 4 a.m. CDT",19852,18818,19749,-103
SOCO,"3/10/2024 5 a.m. CDT",20053,19147,19999,-54
SOCO,"3/10/2024 6 a.m. CDT",20276,19864,20368,92
SOCO,"3/10/2024 7 a.m. CDT",21200,20883,21497,297
SOCO,"3/10/2024 8 a.m. CDT",22385,22054,22468,83
SOCO,"3/10/2024 9 a.m. CDT",23210,22937,23411,201
SOCO,"3/10/2024 10 a.m. CDT",23260,22971,23550,290
SOCO,"3/10/2024 11 a.m. CDT",23310,22669,23599,289
SOCO,"3/10/2024 12 p.m. CDT",22994,22332,23316,322
SOCO,"3/10/2024 1 p.m. CDT",22671,22004,22980,309
SOCO,"3/10/2024 2 p.m. CDT",22169,21664,22698,529
SOCO,"3/10/2024 3 p.m. CDT",21867,21350,22353,486
SOCO,"3/10/2024 4 p.m. CDT",21747,21263,22303,556
SOCO,"3/10/2024 5 p.m. CDT",21869,21475,22237,368
SOCO,"3/10/2024 6 p.m. CDT",21816,21759,22107,291
SOCO,"3/10/2024 7 p.m. CDT",22772,22651,23107,335
SOCO,"3/10/2024 8 p.m. CDT",24157,24111,24444,287
SOCO,"3/10/2024 9 p.m. CDT",24185,24119,24718,533
SOCO,"3/10/2024 10 p.m. CDT",23535,23356,23708,173
SOCO,"3/10/2024 11 p.m. CDT",22623,22285,22712,89
SOCO,"3/11/2024 12 a.m. CDT",22438,21530,22381,-57
SOCO,"3/11/2024 1 a.m. CDT",21935,21026,22201,266
SOCO,"3/11/2024 2 a.m. CDT",21912,21018,22086,174
SOCO,"3/11/2024 3 a.m. CDT",22228,21314,22273,45
SOCO,"3/11/2024 4 a.m. CDT",22645,22201,22515,-130
SOCO,"3/11/2024 5 a.m. CDT",24027,23809,23812,-215
SOCO,"3/11/2024 6 a.m. CDT",26788,26495,26729,-59
SOCO,"3/11/2024 7 a.m. CDT",29103,28931,29009,-94
SOCO,"3/11/2024 8 a.m. CDT",29678,29528,29805,127
SOCO,"3/11/2024 9 a.m. CDT",29076,28912,29111,35
SOCO,"3/11/2024 10 a.m. CDT",27913,27773,28077,164
SOCO,"3/11/2024 11 a.m. CDT",26707,26558,26965,258
SOCO,"3/11/2024 12 p.m. CDT",26067,25552,26359,292
SOCO,"3/11/2024 1 p.m. CDT",25468,24585,25655,187
SOCO,"3/11/2024 2 p.m. CDT",24844,23906,24930,86
SOCO,"3/11/2024 3 p.m. CDT",23823,23214,24051,228
SOCO,"3/11/2024 4 p.m. CDT",23554,22957,24065,511
SOCO,"3/11/2024 5 p.m. CDT",23222,23081,24140,918
SOCO,"3/11/2024 6 p.m. CDT",23541,23347,24477,936
SOCO,"3/11/2024 7 p.m. CDT",24369,24203,24860,491
SOCO,"3/11/2024 8 p.m. CDT",25501,25344,25669,168
SOCO,"3/11/2024 9 p.m. CDT",25157,24931,25340,183
SOCO,"3/11/2024 10 p.m. CDT",24188,23974,24458,270
SOCO,"3/11/2024 11 p.m. CDT",23483,22925,23865,382
SOCO,"3/12/2024 12 a.m. CDT",22699,22145,23284,585
SOCO,"3/12/2024 1 a.m. CDT",22321,21774,22999,678
SOCO,"3/12/2024 2 a.m. CDT",22340,21802,22964,624
SOCO,"3/12/2024 3 a.m. CDT",22691,22145,23120,429
SOCO,"3/12/2024 4 a.m. CDT",23472,22953,23961,489
SOCO,"3/12/2024 5 a.m. CDT",24749,24563,25156,407
SOCO,"3/12/2024 6 a.m. CDT",27361,27128,27605,244
SOCO,"3/12/2024 7 a.m. CDT",29424,29169,29851,427
SOCO,"3/12/2024 8 a.m. CDT",29705,29530,30318,613
SOCO,"3/12/2024 9 a.m. CDT",28484,28347,29101,617
SOCO,"3/12/2024 10 a.m. CDT",26843,26731,27518,675
SOCO,"3/12/2024 11 a.m. CDT",25734,25361,26313,579
SOCO,"3/12/2024 12 p.m. CDT",25094,24240,25601,507
SOCO,"3/12/2024 1 p.m. CDT",24567,23668,25043,476
SOCO,"3/12/2024 2 p.m. CDT",24304,23448,24862,558
SOCO,"3/12/2024 3 p.m. CDT",23866,23280,24660,794
SOCO,"3/12/2024 4 p.m. CDT",23737,23297,24780,1043
SOCO,"3/12/2024 5 p.m. CDT",23796,23343,25059,1263
SOCO,"3/12/2024 6 p.m. CDT",23602,23484,24734,1132
SOCO,"3/12/2024 7 p.m. CDT",24004,23863,24736,732
SOCO,"3/12/2024 8 p.m. CDT",24923,24771,25274,351
SOCO,"3/12/2024 9 p.m. CDT",24322,24114,24760,438
SOCO,"3/12/2024 10 p.m. CDT",23188,22983,23937,749
SOCO,"3/12/2024 11 p.m. CDT",21939,21592,22434,495
SOCO,"3/13/2024 12 a.m. CDT",21133,20597,21580,447
SOCO,"3/13/2024 1 a.m. CDT",20531,20008,20547,16
SOCO,"3/13/2024 2 a.m. CDT",20371,19835,20289,-82
SOCO,"3/13/2024 3 a.m. CDT",20479,19938,20421,-58
SOCO,"3/13/2024 4 a.m. CDT",21117,20585,21140,23
SOCO,"3/13/2024 5 a.m. CDT",22385,21861,22214,-171
SOCO,"3/13/2024 6 a.m. CDT",24499,24268,24185,-314
SOCO,"3/13/2024 7 a.m. CDT",26367,26142,26069,-298
SOCO,"3/13/2024 8 a.m. CDT",26551,26515,26230,-321
SOCO,"3/13/2024 9 a.m. CDT",25834,25736,25858,24
SOCO,"3/13/2024 10 a.m. CDT",24921,24834,25560,639
SOCO,"3/13/2024 11 a.m. CDT",24213,24102,24783,570
SOCO,"3/13/2024 12 p.m. CDT",24013,23565,24634,621
SOCO,"3/13/2024 1 p.m. CDT",23811,23357,24427,616
SOCO,"3/13/2024 2 p.m. CDT",23718,23309,24341,623
SOCO,"3/13/2024 3 p.m. CDT",23782,23346,24464,682
SOCO,"3/13/2024 4 p.m. CDT",23777,23511,24543,766
SOCO,"3/13/2024 5 p.m. CDT",23763,23669,24605,842
SOCO,"3/13/2024 6 p.m. CDT",23882,23786,24315,433
SOCO,"3/13/2024 7 p.m. CDT",24049,23911,24295,246
SOCO,"3/13/2024 8 p.m. CDT",24777,24599,24727,-50
SOCO,"3/13/2024 9 p.m. CDT",24080,23869,24165,85
SOCO,"3/13/2024 10 p.m. CDT",22757,22559,22749,-8
SOCO,"3/13/2024 11 p.m. CDT",21290,21089,20978,-312
SOCO,"3/14/2024 12 a.m. CDT",20391,19836,20165,-226
SOCO,"3/14/2024 1 a.m. CDT",20034,19172,19716,-318
SOCO,"3/14/2024 2 a.m. CDT",19734,18897,19507,-227
SOCO,"3/14/2024 3 a.m. CDT",19782,18936,19560,-222
SOCO,"3/14/2024 4 a.m. CDT",19668,19231,19555,-113
SOCO,"3/14/2024 5 a.m. CDT",20821,20480,20832,11
SOCO,"3/14/2024 6 a.m. CDT",22558,22388,22416,-142
SOCO,"3/14/2024 7 a.m. CDT",24246,24052,24570,324
SOCO,"3/14/2024 8 a.m. CDT",24466,24325,25098,632
SOCO,"3/14/2024 9 a.m. CDT",24189,24095,24926,737
SOCO,"3/14/2024 10 a.m. CDT",23829,23755,24786,957
SOCO,"3/14/2024 11 a.m. CDT",23672,23634,24636,964
SOCO,"3/14/2024 12 p.m. CDT",23729,23625,24631,902
SOCO,"3/14/2024 1 p.m. CDT",24012,23899,24838,826
SOCO,"3/14/2024 2 p.m. CDT",24500,24355,25418,918
SOCO,"3/14/2024 3 p.m. CDT",24843,24761,25765,922
SOCO,"3/14/2024 4 p.m. CDT",25351,25256,26296,945
SOCO,"3/14/2024 5 p.m. CDT",25599,25525,26639,1040
SOCO,"3/14/2024 6 p.m. CDT",25590,25473,26318,728
SOCO,"3/14/2024 7 p.m. CDT",25636,25564,26117,481
SOCO,"3/14/2024 8 p.m. CDT",26037,25924,26375,338
SOCO,"3/14/2024 9 p.m. CDT",25251,25137,25654,403
SOCO,"3/14/2024 10 p.m. CDT",23671,23425,24076,405
SOCO,"3/14/2024 11 p.m. CDT",22233,21784,22169,-64
SOCO,"3/15/2024 12 a.m. CDT",21038,20347,20766,-272
SOCO,"3/15/2024 1 a.m. CDT",20265,19341,20302,37
SOCO,"3/15/2024 2 a.m. CDT",19616,18692,19384,-232
SOCO,"3/15/2024 3 a.m. CDT",19764,18464,19643,-121
SOCO,"3/15/2024 4 a.m. CDT",19566,18504,19415,-151
SOCO,"3/15/2024 5 a.m. CDT",19712,19146,19535,-177
SOCO,"3/15/2024 6 a.m. CDT",20946,20723,21012,66
SOCO,"3/15/2024 7 a.m. CDT",22298,22080,22530,232
SOCO,"3/15/2024 8 a.m. CDT",22666,22453,23100,434
SOCO,"3/15/2024 9 a.m. CDT",23075,22904,23314,239
SOCO,"3/15/2024 10 a.m. CDT",23422,23324,23496,74
SOCO,"3/15/2024 11 a.m. CDT",23693,23560,23672,-21
SOCO,"3/15/2024 12 p.m. CDT",23920,23860,24001,81
SOCO,"3/15/2024 1 p.m. CDT",24100,24100,24411,311
SOCO,"3/15/2024 2 p.m. CDT",24119,24188,24517,398
SOCO,"3/15/2024 3 p.m. CDT",24256,24277,24650,394
SOCO,"3/15/2024 4 p.m. CDT",24132,24161,24934,802
SOCO,"3/15/2024 5 p.m. CDT",23956,23921,24698,742
SOCO,"3/15/2024 6 p.m. CDT",23820,23731,24735,915
SOCO,"3/15/2024 7 p.m. CDT",23793,23717,24685,892
SOCO,"3/15/2024 8 p.m. CDT",23940,23862,24733,793
SOCO,"3/15/2024 9 p.m. CDT",23222,23143,24017,795
SOCO,"3/15/2024 10 p.m. CDT",22349,22251,23217,868
SOCO,"3/15/2024 11 p.m. CDT",21299,21022,21866,567
SOCO,"3/16/2024 12 a.m. CDT",20236,19733,20582,346
SOCO,"3/16/2024 1 a.m. CDT",19687,18788,19917,230
SOCO,"3/16/2024 2 a.m. CDT",18970,18086,19282,312
SOCO,"3/16/2024 3 a.m. CDT",18619,17756,18958,339
SOCO,"3/16/2024 4 a.m. CDT",18516,17648,18918,402
SOCO,"3/16/2024 5 a.m. CDT",18749,17859,19178,429
SOCO,"3/16/2024 6 a.m. CDT",19157,18375,19609,452
SOCO,"3/16/2024 7 a.m. CDT",19304,19227,20043,739
SOCO,"3/16/2024 8 a.m. CDT",20098,20010,20494,396
SOCO,"3/16/2024 9 a.m. CDT",20926,20786,21193,267
SOCO,"3/16/2024 10 a.m. CDT",21571,21512,21770,199
SOCO,"3/16/2024 11 a.m. CDT",21840,21768,22121,281
SOCO,"3/16/2024 12 p.m. CDT",22014,21927,22181,167
SOCO,"3/16/2024 1 p.m. CDT",22187,22104,22475,288
SOCO,"3/16/2024 2 p.m. CDT",22450,22368,22729,279
SOCO,"3/16/2024 3 p.m. CDT",22676,22612,22966,290
SOCO,"3/16/2024 4 p.m. CDT",23011,22950,23413,402
SOCO,"3/16/2024 5 p.m. CDT",23239,23172,23729,490
SOCO,"3/16/2024 6 p.m. CDT",23106,23022,23391,285
SOCO,"3/16/2024 7 p.m. CDT",22800,22681,23011,211
SOCO,"3/16/2024 8 p.m. CDT",23073,23002,23051,-22
SOCO,"3/16/2024 9 p.m. CDT",22343,22167,22392,49
SOCO,"3/16/2024 10 p.m. CDT",21387,21210,21527,140
SOCO,"3/16/2024 11 p.m. CDT",20272,20112,20536,264
SOCO,"3/17/2024 12 a.m. CDT",19148,18989,19369,221
SOCO,"3/17/2024 1 a.m. CDT",18603,18105,18862,259
SOCO,"3/17/2024 2 a.m. CDT",18185,17650,18492,307
SOCO,"3/17/2024 3 a.m. CDT",17919,17312,18252,333
SOCO,"3/17/2024 4 a.m. CDT",18176,17266,18547,371
SOCO,"3/17/2024 5 a.m. CDT",18301,17417,18727,426
SOCO,"3/17/2024 6 a.m. CDT",18472,17840,18828,356
SOCO,"3/17/2024 7 a.m. CDT",19081,18628,19402,321
SOCO,"3/17/2024 8 a.m. CDT",19634,19545,20074,440
SOCO,"3/17/2024 9 a.m. CDT",20595,20457,20777,182
SOCO,"3/17/2024 10 a.m. CDT",21056,20908,21469,413
SOCO,"3/17/2024 11 a.m. CDT",21174,21095,21685,511
SOCO,"3/17/2024 12 p.m. CDT",21378,21268,21852,474
SOCO,"3/17/2024 1 p.m. CDT",21353,21274,21981,628
SOCO,"3/17/2024 2 p.m. CDT",21423,21336,22108,685
SOCO,"3/17/2024 3 p.m. CDT",21595,21463,22098,503
SOCO,"3/17/2024 4 p.m. CDT",21812,21693,22406,594
SOCO,"3/17/2024 5 p.m. CDT",22101,21977,22437,336
SOCO,"3/17/2024 6 p.m. CDT",22205,22113,22683,478
SOCO,"3/17/2024 7 p.m. CDT",22449,22359,22713,264
SOCO,"3/17/2024 8 p.m. CDT",23177,23068,23156,-21
SOCO,"3/17/2024 9 p.m. CDT",22726,22609,22837,111
SOCO,"3/17/2024 10 p.m. CDT",21587,21427,21715,128
SOCO,"3/17/2024 11 p.m. CDT",20259,20113,20391,132
SOCO,"3/18/2024 12 a.m. CDT",19556,19030,19851,295
SOCO,"3/18/2024 1 a.m. CDT",18961,18442,19438,477
SOCO,"3/18/2024 2 a.m. CDT",18529,18033,19131,602
SOCO,"3/18/2024 3 a.m. CDT",18534,18010,19237,703
SOCO,"3/18/2024 4 a.m. CDT",18900,18447,19652,752
