"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SOCO,"4/4/2024 1 a.m. CDT",20249,19519,21263,1014
SOCO,"4/4/2024 2 a.m. CDT",20316,19247,21246,930
SOCO,"4/4/2024 3 a.m. CDT",20227,19178,21015,788
SOCO,"4/4/2024 4 a.m. CDT",20109,19539,21126,1017
SOCO,"4/4/2024 5 a.m. CDT",20819,20491,21863,1044
SOCO,"4/4/2024 6 a.m. CDT",22621,22285,23894,1273
SOCO,"4/4/2024 7 a.m. CDT",24583,24280,26081,1498
SOCO,"4/4/2024 8 a.m. CDT",25249,24853,27014,1765
SOCO,"4/4/2024 9 a.m. CDT",25171,24756,26797,1626
SOCO,"4/4/2024 10 a.m. CDT",24841,24440,26402,1561
SOCO,"4/4/2024 11 a.m. CDT",24426,24027,25988,1562
SOCO,"4/4/2024 12 p.m. CDT",23949,23548,25774,1825
SOCO,"4/4/2024 1 p.m. CDT",23983,23218,25547,1564
SOCO,"4/4/2024 2 p.m. CDT",23777,23039,25281,1504
SOCO,"4/4/2024 3 p.m. CDT",23551,22813,25106,1555
SOCO,"4/4/2024 4 p.m. CDT",23526,22775,25096,1570
SOCO,"4/4/2024 5 p.m. CDT",23303,22849,24858,1555
SOCO,"4/4/2024 6 p.m. CDT",23106,22879,24245,1139
SOCO,"4/4/2024 7 p.m. CDT",23356,23168,24382,1026
SOCO,"4/4/2024 8 p.m. CDT",24049,23921,24964,915
SOCO,"4/4/2024 9 p.m. CDT",24029,23933,25244,1215
SOCO,"4/4/2024 10 p.m. CDT",22950,22738,24000,1050
SOCO,"4/4/2024 11 p.m. CDT",21791,21625,22506,715
SOCO,"4/5/2024 12 a.m. CDT",21045,20754,21547,502
SOCO,"4/5/2024 1 a.m. CDT",21008,20153,21516,508
SOCO,"4/5/2024 2 a.m. CDT",20821,19893,21184,363
SOCO,"4/5/2024 3 a.m. CDT",20898,19969,21160,262
SOCO,"4/5/2024 4 a.m. CDT",20874,20398,21199,325
SOCO,"4/5/2024 5 a.m. CDT",21545,21377,21871,326
SOCO,"4/5/2024 6 a.m. CDT",23238,23079,23706,468
SOCO,"4/5/2024 7 a.m. CDT",24944,24805,25368,424
SOCO,"4/5/2024 8 a.m. CDT",25463,25227,25986,523
SOCO,"4/5/2024 9 a.m. CDT",25203,24969,26267,1064
SOCO,"4/5/2024 10 a.m. CDT",24636,24391,25764,1128
SOCO,"4/5/2024 11 a.m. CDT",24173,23839,25340,1167
SOCO,"4/5/2024 12 p.m. CDT",24093,23414,25084,991
SOCO,"4/5/2024 1 p.m. CDT",23739,23096,24639,900
SOCO,"4/5/2024 2 p.m. CDT",23904,22879,24912,1008
SOCO,"4/5/2024 3 p.m. CDT",23676,22662,24751,1075
SOCO,"4/5/2024 4 p.m. CDT",23557,22580,24945,1388
SOCO,"4/5/2024 5 p.m. CDT",23245,22617,24835,1590
SOCO,"4/5/2024 6 p.m. CDT",23162,22543,24672,1510
SOCO,"4/5/2024 7 p.m. CDT",22709,22524,24052,1343
SOCO,"4/5/2024 8 p.m. CDT",23207,23021,24356,1149
SOCO,"4/5/2024 9 p.m. CDT",23006,22787,23853,847
SOCO,"4/5/2024 10 p.m. CDT",22265,22069,22824,559
SOCO,"4/5/2024 11 p.m. CDT",21424,21232,21851,427
SOCO,"4/6/2024 12 a.m. CDT",20618,20448,21249,631
SOCO,"4/6/2024 1 a.m. CDT",20102,19912,21110,1008
SOCO,"4/6/2024 2 a.m. CDT",19899,19712,20966,1067
SOCO,"4/6/2024 3 a.m. CDT",19935,19766,20981,1046
SOCO,"4/6/2024 4 a.m. CDT",20251,20062,21331,1080
SOCO,"4/6/2024 5 a.m. CDT",20857,20677,22026,1169
SOCO,"4/6/2024 6 a.m. CDT",21879,21706,23025,1146
SOCO,"4/6/2024 7 a.m. CDT",23019,22830,24042,1023
SOCO,"4/6/2024 8 a.m. CDT",23904,23662,24989,1085
SOCO,"4/6/2024 9 a.m. CDT",23971,23694,25416,1445
SOCO,"4/6/2024 10 a.m. CDT",23588,23340,25218,1630
SOCO,"4/6/2024 11 a.m. CDT",22964,22676,24716,1752
SOCO,"4/6/2024 12 p.m. CDT",22683,22038,24492,1809
SOCO,"4/6/2024 1 p.m. CDT",22391,21533,24197,1806
SOCO,"4/6/2024 2 p.m. CDT",22257,21251,24321,2064
SOCO,"4/6/2024 3 p.m. CDT",21799,21047,23909,2110
SOCO,"4/6/2024 4 p.m. CDT",21730,21119,24011,2281
SOCO,"4/6/2024 5 p.m. CDT",21958,21375,24102,2144
SOCO,"4/6/2024 6 p.m. CDT",21668,21444,23306,1638
SOCO,"4/6/2024 7 p.m. CDT",21625,21456,22999,1374
SOCO,"4/6/2024 8 p.m. CDT",22229,22103,23633,1404
SOCO,"4/6/2024 9 p.m. CDT",22051,21901,23477,1426
SOCO,"4/6/2024 10 p.m. CDT",21516,21291,22908,1392
SOCO,"4/6/2024 11 p.m. CDT",20687,20494,21802,1115
SOCO,"4/7/2024 12 a.m. CDT",20020,19832,21200,1180
SOCO,"4/7/2024 1 a.m. CDT",19544,19374,20381,837
SOCO,"4/7/2024 2 a.m. CDT",19345,19162,20211,866
SOCO,"4/7/2024 3 a.m. CDT",19412,19247,20594,1182
SOCO,"4/7/2024 4 a.m. CDT",19945,19419,20964,1019
SOCO,"4/7/2024 5 a.m. CDT",20461,19962,21563,1102
SOCO,"4/7/2024 6 a.m. CDT",20881,20728,22001,1120
SOCO,"4/7/2024 7 a.m. CDT",21706,21584,23194,1488
SOCO,"4/7/2024 8 a.m. CDT",22585,22379,24189,1604
SOCO,"4/7/2024 9 a.m. CDT",22730,22398,24571,1841
SOCO,"4/7/2024 10 a.m. CDT",22290,21928,23780,1490
SOCO,"4/7/2024 11 a.m. CDT",22090,21499,23368,1278
SOCO,"4/7/2024 12 p.m. CDT",22161,21266,23534,1373
SOCO,"4/7/2024 1 p.m. CDT",22220,21246,23721,1501
SOCO,"4/7/2024 2 p.m. CDT",22216,21455,23734,1518
SOCO,"4/7/2024 3 p.m. CDT",22266,21638,23768,1502
SOCO,"4/7/2024 4 p.m. CDT",22377,22134,23906,1529
SOCO,"4/7/2024 5 p.m. CDT",22900,22681,24543,1643
SOCO,"4/7/2024 6 p.m. CDT",23335,23136,24680,1345
SOCO,"4/7/2024 7 p.m. CDT",23322,23203,24775,1453
SOCO,"4/7/2024 8 p.m. CDT",23864,23697,25027,1163
SOCO,"4/7/2024 9 p.m. CDT",23407,23258,24570,1163
SOCO,"4/7/2024 10 p.m. CDT",22048,21871,22966,918
SOCO,"4/7/2024 11 p.m. CDT",20472,20313,21162,690
SOCO,"4/8/2024 12 a.m. CDT",19752,19201,20333,581
SOCO,"4/8/2024 1 a.m. CDT",19475,18427,20338,863
SOCO,"4/8/2024 2 a.m. CDT",19079,17988,20014,935
SOCO,"4/8/2024 3 a.m. CDT",18915,17835,19919,1004
SOCO,"4/8/2024 4 a.m. CDT",19092,18186,20221,1129
SOCO,"4/8/2024 5 a.m. CDT",19359,19185,20365,1006
SOCO,"4/8/2024 6 a.m. CDT",21289,21117,22353,1064
SOCO,"4/8/2024 7 a.m. CDT",22838,22658,23881,1043
SOCO,"4/8/2024 8 a.m. CDT",23124,22917,24162,1038
SOCO,"4/8/2024 9 a.m. CDT",23281,23031,24597,1316
SOCO,"4/8/2024 10 a.m. CDT",23611,23235,24970,1359
SOCO,"4/8/2024 11 a.m. CDT",23846,23478,25275,1429
SOCO,"4/8/2024 12 p.m. CDT",24287,23843,25654,1367
SOCO,"4/8/2024 1 p.m. CDT",24911,24281,26272,1361
SOCO,"4/8/2024 2 p.m. CDT",24976,24592,26258,1282
SOCO,"4/8/2024 3 p.m. CDT",24456,24209,25916,1460
SOCO,"4/8/2024 4 p.m. CDT",24632,24366,26192,1560
SOCO,"4/8/2024 5 p.m. CDT",24966,24715,26281,1315
SOCO,"4/8/2024 6 p.m. CDT",25056,24877,26463,1407
SOCO,"4/8/2024 7 p.m. CDT",25118,24970,26283,1165
SOCO,"4/8/2024 8 p.m. CDT",25526,25430,26397,871
SOCO,"4/8/2024 9 p.m. CDT",24844,24724,25511,667
SOCO,"4/8/2024 10 p.m. CDT",23354,23175,24264,910
SOCO,"4/8/2024 11 p.m. CDT",21685,21509,22716,1031
SOCO,"4/9/2024 12 a.m. CDT",20666,20125,21454,788
SOCO,"4/9/2024 1 a.m. CDT",19938,19205,20598,660
SOCO,"4/9/2024 2 a.m. CDT",19471,18550,20038,567
SOCO,"4/9/2024 3 a.m. CDT",19233,18304,19755,522
SOCO,"4/9/2024 4 a.m. CDT",19196,18494,19703,507
SOCO,"4/9/2024 5 a.m. CDT",19837,19300,20448,611
SOCO,"4/9/2024 6 a.m. CDT",21244,20999,21682,438
SOCO,"4/9/2024 7 a.m. CDT",22533,22372,23215,682
SOCO,"4/9/2024 8 a.m. CDT",23007,22822,23948,941
SOCO,"4/9/2024 9 a.m. CDT",23489,23156,24290,801
SOCO,"4/9/2024 10 a.m. CDT",23912,23575,24600,688
SOCO,"4/9/2024 11 a.m. CDT",24279,23831,24937,658
SOCO,"4/9/2024 12 p.m. CDT",24640,24022,25195,555
SOCO,"4/9/2024 1 p.m. CDT",24581,24186,25308,727
SOCO,"4/9/2024 2 p.m. CDT",24644,24254,25432,788
SOCO,"4/9/2024 3 p.m. CDT",24566,24192,25457,891
SOCO,"4/9/2024 4 p.m. CDT",24595,24225,25235,640
SOCO,"4/9/2024 5 p.m. CDT",24611,24428,25420,809
SOCO,"4/9/2024 6 p.m. CDT",24759,24567,25443,684
SOCO,"4/9/2024 7 p.m. CDT",24884,24785,25481,597
SOCO,"4/9/2024 8 p.m. CDT",25322,25234,25873,551
SOCO,"4/9/2024 9 p.m. CDT",24693,24602,25353,660
SOCO,"4/9/2024 10 p.m. CDT",23205,22999,23991,786
SOCO,"4/9/2024 11 p.m. CDT",21685,21506,22362,677
SOCO,"4/10/2024 12 a.m. CDT",20778,19675,21730,952
SOCO,"4/10/2024 1 a.m. CDT",20594,19689,21454,860
SOCO,"4/10/2024 2 a.m. CDT",20066,19171,21111,1045
SOCO,"4/10/2024 3 a.m. CDT",19812,18902,20851,1039
SOCO,"4/10/2024 4 a.m. CDT",19956,19087,20997,1041
SOCO,"4/10/2024 5 a.m. CDT",20442,19890,21251,809
SOCO,"4/10/2024 6 a.m. CDT",21883,21580,22546,663
SOCO,"4/10/2024 7 a.m. CDT",23038,22785,24072,1034
SOCO,"4/10/2024 8 a.m. CDT",23546,23243,24627,1081
SOCO,"4/10/2024 9 a.m. CDT",23862,23524,25149,1287
SOCO,"4/10/2024 10 a.m. CDT",24084,23719,25391,1307
SOCO,"4/10/2024 11 a.m. CDT",24408,24027,25524,1116
SOCO,"4/10/2024 12 p.m. CDT",24481,24105,25683,1202
SOCO,"4/10/2024 1 p.m. CDT",24682,24338,25836,1154
SOCO,"4/10/2024 2 p.m. CDT",24812,24450,26065,1253
SOCO,"4/10/2024 3 p.m. CDT",24782,24452,25934,1152
SOCO,"4/10/2024 4 p.m. CDT",24874,24523,25859,985
SOCO,"4/10/2024 5 p.m. CDT",24735,24555,25907,1172
SOCO,"4/10/2024 6 p.m. CDT",24813,24627,25798,985
SOCO,"4/10/2024 7 p.m. CDT",24928,24804,26064,1136
SOCO,"4/10/2024 8 p.m. CDT",25039,24937,26165,1126
SOCO,"4/10/2024 9 p.m. CDT",24327,24199,25436,1109
SOCO,"4/10/2024 10 p.m. CDT",22934,22753,24253,1319
SOCO,"4/10/2024 11 p.m. CDT",21464,21318,22839,1375
SOCO,"4/11/2024 12 a.m. CDT",20235,20111,21497,1262
SOCO,"4/11/2024 1 a.m. CDT",19761,19278,20251,490
SOCO,"4/11/2024 2 a.m. CDT",19390,18870,19854,464
SOCO,"4/11/2024 3 a.m. CDT",19135,18655,19512,377
SOCO,"4/11/2024 4 a.m. CDT",19343,18861,19603,260
SOCO,"4/11/2024 5 a.m. CDT",20122,19630,20509,387
SOCO,"4/11/2024 6 a.m. CDT",21290,21183,21501,211
SOCO,"4/11/2024 7 a.m. CDT",22676,22543,23008,332
SOCO,"4/11/2024 8 a.m. CDT",23074,22939,23503,429
SOCO,"4/11/2024 9 a.m. CDT",23637,23511,24669,1032
SOCO,"4/11/2024 10 a.m. CDT",24060,23946,25327,1267
SOCO,"4/11/2024 11 a.m. CDT",24405,24238,25851,1446
SOCO,"4/11/2024 12 p.m. CDT",24620,24448,26064,1444
SOCO,"4/11/2024 1 p.m. CDT",24829,24651,26126,1297
SOCO,"4/11/2024 2 p.m. CDT",25017,24847,26511,1494
SOCO,"4/11/2024 3 p.m. CDT",24920,24768,26352,1432
SOCO,"4/11/2024 4 p.m. CDT",24898,24718,26349,1451
SOCO,"4/11/2024 5 p.m. CDT",24669,24469,26192,1523
SOCO,"4/11/2024 6 p.m. CDT",24498,24319,26018,1520
SOCO,"4/11/2024 7 p.m. CDT",24429,24261,25642,1213
SOCO,"4/11/2024 8 p.m. CDT",24656,24561,25788,1132
SOCO,"4/11/2024 9 p.m. CDT",24084,23899,24971,887
SOCO,"4/11/2024 10 p.m. CDT",22828,22669,24051,1223
SOCO,"4/11/2024 11 p.m. CDT",21286,21090,22252,966
SOCO,"4/12/2024 12 a.m. CDT",19868,19883,20736,868
SOCO,"4/12/2024 1 a.m. CDT",19521,19151,20721,1200
SOCO,"4/12/2024 2 a.m. CDT",19066,18696,20265,1199
SOCO,"4/12/2024 3 a.m. CDT",18998,18653,20268,1270
SOCO,"4/12/2024 4 a.m. CDT",19167,18795,20250,1083
SOCO,"4/12/2024 5 a.m. CDT",20059,19751,21103,1044
SOCO,"4/12/2024 6 a.m. CDT",21633,21630,22479,846
SOCO,"4/12/2024 7 a.m. CDT",22768,22950,23864,1096
SOCO,"4/12/2024 8 a.m. CDT",22093,23304,23475,1382
SOCO,"4/12/2024 9 a.m. CDT",21458,23378,22976,1518
SOCO,"4/12/2024 10 a.m. CDT",21206,23341,22698,1492
SOCO,"4/12/2024 11 a.m. CDT",21045,23249,22557,1512
SOCO,"4/12/2024 12 p.m. CDT",21274,22998,22874,1600
SOCO,"4/12/2024 1 p.m. CDT",20981,22872,22535,1554
SOCO,"4/12/2024 2 p.m. CDT",20902,22762,22477,1575
SOCO,"4/12/2024 3 p.m. CDT",20839,22664,22287,1448
SOCO,"4/12/2024 4 p.m. CDT",21107,22838,22545,1438
SOCO,"4/12/2024 5 p.m. CDT",21348,22918,22697,1349
SOCO,"4/12/2024 6 p.m. CDT",21356,22756,22540,1184
SOCO,"4/12/2024 7 p.m. CDT",22260,22560,23087,827
SOCO,"4/12/2024 8 p.m. CDT",22898,22888,23643,745
SOCO,"4/12/2024 9 p.m. CDT",22721,22696,23386,665
SOCO,"4/12/2024 10 p.m. CDT",21893,21861,22637,744
SOCO,"4/12/2024 11 p.m. CDT",20775,20755,21691,916
SOCO,"4/13/2024 12 a.m. CDT",19826,19822,20662,836
SOCO,"4/13/2024 1 a.m. CDT",19523,19134,20286,763
SOCO,"4/13/2024 2 a.m. CDT",19072,18701,19843,771
SOCO,"4/13/2024 3 a.m. CDT",19018,18624,19823,805
SOCO,"4/13/2024 4 a.m. CDT",18736,18732,19558,822
SOCO,"4/13/2024 5 a.m. CDT",19293,19268,20033,740
SOCO,"4/13/2024 6 a.m. CDT",20120,20133,20947,827
SOCO,"4/13/2024 7 a.m. CDT",20814,20990,21598,784
SOCO,"4/13/2024 8 a.m. CDT",20792,21875,21846,1054
SOCO,"4/13/2024 9 a.m. CDT",20422,22119,21692,1270
SOCO,"4/13/2024 10 a.m. CDT",20378,21869,21477,1099
SOCO,"4/13/2024 11 a.m. CDT",20048,21625,21192,1144
SOCO,"4/13/2024 12 p.m. CDT",19815,21423,21005,1190
SOCO,"4/13/2024 1 p.m. CDT",19871,21450,21057,1186
SOCO,"4/13/2024 2 p.m. CDT",20019,21600,21277,1258
SOCO,"4/13/2024 3 p.m. CDT",20458,22005,21643,1185
SOCO,"4/13/2024 4 p.m. CDT",20628,22534,21703,1075
SOCO,"4/13/2024 5 p.m. CDT",21301,23084,22279,978
SOCO,"4/13/2024 6 p.m. CDT",21988,23231,22741,753
SOCO,"4/13/2024 7 p.m. CDT",22613,22924,23430,817
SOCO,"4/13/2024 8 p.m. CDT",22747,22765,23121,374
SOCO,"4/13/2024 9 p.m. CDT",22222,22259,22741,519
SOCO,"4/13/2024 10 p.m. CDT",21152,21194,21547,395
SOCO,"4/13/2024 11 p.m. CDT",20001,19970,20690,689
SOCO,"4/14/2024 12 a.m. CDT",18803,18793,19664,861
SOCO,"4/14/2024 1 a.m. CDT",18252,17880,19112,860
SOCO,"4/14/2024 2 a.m. CDT",17776,17406,18521,745
SOCO,"4/14/2024 3 a.m. CDT",17504,17142,18278,774
SOCO,"4/14/2024 4 a.m. CDT",17293,17148,18143,850
SOCO,"4/14/2024 5 a.m. CDT",17438,17458,18282,844
SOCO,"4/14/2024 6 a.m. CDT",17943,17965,18812,869
SOCO,"4/14/2024 7 a.m. CDT",18426,18591,19430,1004
SOCO,"4/14/2024 8 a.m. CDT",18896,19547,20189,1293
SOCO,"4/14/2024 9 a.m. CDT",19086,20334,20368,1282
SOCO,"4/14/2024 10 a.m. CDT",19258,20718,20660,1402
SOCO,"4/14/2024 11 a.m. CDT",19592,21131,21088,1496
SOCO,"4/14/2024 12 p.m. CDT",20243,21788,21732,1489
SOCO,"4/14/2024 1 p.m. CDT",20898,22713,22163,1265
SOCO,"4/14/2024 2 p.m. CDT",21820,23615,23110,1290
SOCO,"4/14/2024 3 p.m. CDT",22662,24523,23736,1074
SOCO,"4/14/2024 4 p.m. CDT",23656,25420,24504,848
SOCO,"4/14/2024 5 p.m. CDT",24464,26066,25490,1026
SOCO,"4/14/2024 6 p.m. CDT",24997,26071,26099,1102
SOCO,"4/14/2024 7 p.m. CDT",25483,25718,26462,979
SOCO,"4/14/2024 8 p.m. CDT",25661,25744,26469,808
SOCO,"4/14/2024 9 p.m. CDT",25045,25101,25891,846
SOCO,"4/14/2024 10 p.m. CDT",23416,23435,24260,844
SOCO,"4/14/2024 11 p.m. CDT",21494,21480,22061,567
SOCO,"4/15/2024 12 a.m. CDT",19988,19838,20708,720
SOCO,"4/15/2024 1 a.m. CDT",19429,18781,20408,979
SOCO,"4/15/2024 2 a.m. CDT",19078,18051,19894,816
SOCO,"4/15/2024 3 a.m. CDT",18702,17673,19557,855
SOCO,"4/15/2024 4 a.m. CDT",18867,17843,19684,817
SOCO,"4/15/2024 5 a.m. CDT",19706,18669,20487,781
SOCO,"4/15/2024 6 a.m. CDT",20664,20308,21678,1014
SOCO,"4/15/2024 7 a.m. CDT",21768,21569,23206,1438
SOCO,"4/15/2024 8 a.m. CDT",22369,22138,23983,1614
SOCO,"4/15/2024 9 a.m. CDT",23359,22745,24972,1613
SOCO,"4/15/2024 10 a.m. CDT",23908,23507,25827,1919
SOCO,"4/15/2024 11 a.m. CDT",24644,24342,26721,2077
SOCO,"4/15/2024 12 p.m. CDT",25691,25362,27531,1840
SOCO,"4/15/2024 1 p.m. CDT",26900,26590,28948,2048
SOCO,"4/15/2024 2 p.m. CDT",28064,27788,29958,1894
SOCO,"4/15/2024 3 p.m. CDT",29101,28808,30970,1869
SOCO,"4/15/2024 4 p.m. CDT",29906,29651,31850,1944
SOCO,"4/15/2024 5 p.m. CDT",30326,30122,32223,1897
SOCO,"4/15/2024 6 p.m. CDT",30179,30025,31959,1780
SOCO,"4/15/2024 7 p.m. CDT",29440,29346,31017,1577
SOCO,"4/15/2024 8 p.m. CDT",28844,28733,30395,1551
SOCO,"4/15/2024 9 p.m. CDT",27604,27540,29278,1674
SOCO,"4/15/2024 10 p.m. CDT",25396,25214,27134,1738
SOCO,"4/15/2024 11 p.m. CDT",23195,22983,24437,1242
SOCO,"4/16/2024 12 a.m. CDT",21413,21223,22622,1209
SOCO,"4/16/2024 1 a.m. CDT",20756,19972,22097,1341
SOCO,"4/16/2024 2 a.m. CDT",20340,19258,21727,1387
SOCO,"4/16/2024 3 a.m. CDT",19818,18754,21174,1356
SOCO,"4/16/2024 4 a.m. CDT",19774,18706,21105,1331
SOCO,"4/16/2024 5 a.m. CDT",20476,19446,21708,1232
SOCO,"4/16/2024 6 a.m. CDT",21305,21059,22501,1196
SOCO,"4/16/2024 7 a.m. CDT",22422,22215,24303,1881
SOCO,"4/16/2024 8 a.m. CDT",22935,22685,24983,2048
SOCO,"4/16/2024 9 a.m. CDT",23900,23248,25749,1849
SOCO,"4/16/2024 10 a.m. CDT",24514,23866,26370,1856
SOCO,"4/16/2024 11 a.m. CDT",25209,24539,27042,1833
SOCO,"4/16/2024 12 p.m. CDT",25799,25462,27611,1812
SOCO,"4/16/2024 1 p.m. CDT",26885,26576,28521,1636
SOCO,"4/16/2024 2 p.m. CDT",27998,27748,29553,1555
SOCO,"4/16/2024 3 p.m. CDT",29057,28745,30621,1564
SOCO,"4/16/2024 4 p.m. CDT",29816,29516,31564,1748
SOCO,"4/16/2024 5 p.m. CDT",30175,29986,31977,1802
SOCO,"4/16/2024 6 p.m. CDT",29893,29693,31211,1318
SOCO,"4/16/2024 7 p.m. CDT",29154,28974,29994,840
SOCO,"4/16/2024 8 p.m. CDT",28822,28642,29685,863
SOCO,"4/16/2024 9 p.m. CDT",27756,27568,29244,1488
SOCO,"4/16/2024 10 p.m. CDT",25716,25499,27579,1863
SOCO,"4/16/2024 11 p.m. CDT",23656,23450,25463,1807
SOCO,"4/17/2024 12 a.m. CDT",22313,21726,23947,1634
SOCO,"4/17/2024 1 a.m. CDT",21679,20597,23200,1521
SOCO,"4/17/2024 2 a.m. CDT",20934,19845,22468,1534
SOCO,"4/17/2024 3 a.m. CDT",20492,19399,22094,1602
SOCO,"4/17/2024 4 a.m. CDT",20430,19386,21936,1506
SOCO,"4/17/2024 5 a.m. CDT",20847,20146,22464,1617
SOCO,"4/17/2024 6 a.m. CDT",22377,21730,23819,1442
SOCO,"4/17/2024 7 a.m. CDT",23001,22810,24769,1768
SOCO,"4/17/2024 8 a.m. CDT",23457,23271,25149,1692
SOCO,"4/17/2024 9 a.m. CDT",24071,23871,25858,1787
SOCO,"4/17/2024 10 a.m. CDT",24796,24580,26576,1780
SOCO,"4/17/2024 11 a.m. CDT",25547,25292,27301,1754
SOCO,"4/17/2024 12 p.m. CDT",26476,26107,28159,1683
SOCO,"4/17/2024 1 p.m. CDT",27351,27134,28931,1580
SOCO,"4/17/2024 2 p.m. CDT",27969,27680,29233,1264
SOCO,"4/17/2024 3 p.m. CDT",28302,28061,29554,1252
