"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SOCO,"1/5/2024 6 p.m. CST",29207,28915,30774,1567
SOCO,"1/5/2024 7 p.m. CST",29128,28847,30664,1536
SOCO,"1/5/2024 8 p.m. CST",28680,28411,30034,1354
SOCO,"1/5/2024 9 p.m. CST",27951,27711,29407,1456
SOCO,"1/5/2024 10 p.m. CST",26898,26688,28551,1653
SOCO,"1/5/2024 11 p.m. CST",25933,25580,27113,1180
SOCO,"1/6/2024 12 a.m. CST",25055,24699,26345,1290
SOCO,"1/6/2024 1 a.m. CST",24546,23996,26095,1549
SOCO,"1/6/2024 2 a.m. CST",24241,23690,25800,1559
SOCO,"1/6/2024 3 a.m. CST",23945,23393,25558,1613
SOCO,"1/6/2024 4 a.m. CST",23903,23368,25421,1518
SOCO,"1/6/2024 5 a.m. CST",24213,23706,25357,1144
SOCO,"1/6/2024 6 a.m. CST",24444,24156,25633,1189
SOCO,"1/6/2024 7 a.m. CST",25246,24928,26520,1274
SOCO,"1/6/2024 8 a.m. CST",25881,25574,27206,1325
SOCO,"1/6/2024 9 a.m. CST",26724,26425,27966,1242
SOCO,"1/6/2024 10 a.m. CST",27051,26728,28300,1249
SOCO,"1/6/2024 11 a.m. CST",26930,26662,28210,1280
SOCO,"1/6/2024 12 p.m. CST",26705,26241,28081,1376
SOCO,"1/6/2024 1 p.m. CST",26691,25772,28133,1442
SOCO,"1/6/2024 2 p.m. CST",26282,25289,27817,1535
SOCO,"1/6/2024 3 p.m. CST",25996,25031,27619,1623
SOCO,"1/6/2024 4 p.m. CST",25710,25116,27363,1653
SOCO,"1/6/2024 5 p.m. CST",25803,25650,27500,1697
SOCO,"1/6/2024 6 p.m. CST",26714,26525,28426,1712
SOCO,"1/6/2024 7 p.m. CST",26774,26524,28250,1476
SOCO,"1/6/2024 8 p.m. CST",26511,26287,28081,1570
SOCO,"1/6/2024 9 p.m. CST",26105,25876,27737,1632
SOCO,"1/6/2024 10 p.m. CST",25464,25184,26643,1179
SOCO,"1/6/2024 11 p.m. CST",24754,24498,25337,583
SOCO,"1/7/2024 12 a.m. CST",24158,23890,24586,428
SOCO,"1/7/2024 1 a.m. CST",24071,23473,24381,310
SOCO,"1/7/2024 2 a.m. CST",23896,23238,24157,261
SOCO,"1/7/2024 3 a.m. CST",23878,23234,24169,291
SOCO,"1/7/2024 4 a.m. CST",24260,23583,24569,309
SOCO,"1/7/2024 5 a.m. CST",24409,24103,24983,574
SOCO,"1/7/2024 6 a.m. CST",25132,24886,25585,453
SOCO,"1/7/2024 7 a.m. CST",26328,26081,26880,552
SOCO,"1/7/2024 8 a.m. CST",27478,27226,28092,614
SOCO,"1/7/2024 9 a.m. CST",28169,27801,28738,569
SOCO,"1/7/2024 10 a.m. CST",27816,27505,28341,525
SOCO,"1/7/2024 11 a.m. CST",27539,26885,27851,312
SOCO,"1/7/2024 12 p.m. CST",26850,26174,27208,358
SOCO,"1/7/2024 1 p.m. CST",26265,25574,26502,237
SOCO,"1/7/2024 2 p.m. CST",25781,25139,26135,354
SOCO,"1/7/2024 3 p.m. CST",25570,24890,26070,500
SOCO,"1/7/2024 4 p.m. CST",25891,25200,26498,607
SOCO,"1/7/2024 5 p.m. CST",26932,26573,27420,488
SOCO,"1/7/2024 6 p.m. CST",28947,28604,29421,474
SOCO,"1/7/2024 7 p.m. CST",29798,29432,30170,372
SOCO,"1/7/2024 8 p.m. CST",30044,29686,30258,214
SOCO,"1/7/2024 9 p.m. CST",29846,29484,30137,291
SOCO,"1/7/2024 10 p.m. CST",29165,28816,29340,175
SOCO,"1/7/2024 11 p.m. CST",28489,28121,28553,64
SOCO,"1/8/2024 12 a.m. CST",28025,27696,27903,-122
SOCO,"1/8/2024 1 a.m. CST",28554,27653,28214,-340
SOCO,"1/8/2024 2 a.m. CST",28812,27890,28363,-449
SOCO,"1/8/2024 3 a.m. CST",28841,28284,28738,-103
SOCO,"1/8/2024 4 a.m. CST",29549,29083,30053,504
SOCO,"1/8/2024 5 a.m. CST",30892,30706,31411,519
SOCO,"1/8/2024 6 a.m. CST",33229,33019,33499,270
SOCO,"1/8/2024 7 a.m. CST",34758,34636,35056,298
SOCO,"1/8/2024 8 a.m. CST",34561,34448,34884,323
SOCO,"1/8/2024 9 a.m. CST",33884,33659,33971,87
SOCO,"1/8/2024 10 a.m. CST",32895,32715,33253,358
SOCO,"1/8/2024 11 a.m. CST",31577,31395,31665,88
SOCO,"1/8/2024 12 p.m. CST",30974,30440,30954,-20
SOCO,"1/8/2024 1 p.m. CST",30582,29461,30552,-30
SOCO,"1/8/2024 2 p.m. CST",29966,28661,30175,209
SOCO,"1/8/2024 3 p.m. CST",29454,28316,29743,289
SOCO,"1/8/2024 4 p.m. CST",29290,28657,29960,670
SOCO,"1/8/2024 5 p.m. CST",30106,29899,31176,1070
SOCO,"1/8/2024 6 p.m. CST",31361,31159,32311,950
SOCO,"1/8/2024 7 p.m. CST",31182,30992,32050,868
SOCO,"1/8/2024 8 p.m. CST",30268,30087,31019,751
SOCO,"1/8/2024 9 p.m. CST",29214,29017,30359,1145
SOCO,"1/8/2024 10 p.m. CST",27646,27473,28669,1023
SOCO,"1/8/2024 11 p.m. CST",26388,26120,26590,202
SOCO,"1/9/2024 12 a.m. CST",25489,24988,25686,197
SOCO,"1/9/2024 1 a.m. CST",24774,24106,25166,392
SOCO,"1/9/2024 2 a.m. CST",24227,23565,24591,364
SOCO,"1/9/2024 3 a.m. CST",23864,23211,24260,396
SOCO,"1/9/2024 4 a.m. CST",23900,23267,24436,536
SOCO,"1/9/2024 5 a.m. CST",24419,23879,24847,428
SOCO,"1/9/2024 6 a.m. CST",25355,25095,25915,560
SOCO,"1/9/2024 7 a.m. CST",26649,26385,27417,768
SOCO,"1/9/2024 8 a.m. CST",27037,26775,27630,593
SOCO,"1/9/2024 9 a.m. CST",27370,27071,27934,564
SOCO,"1/9/2024 10 a.m. CST",27439,27201,28184,745
SOCO,"1/9/2024 11 a.m. CST",27395,27117,28122,727
SOCO,"1/9/2024 12 p.m. CST",27220,26946,27904,684
SOCO,"1/9/2024 1 p.m. CST",27189,26709,28165,976
SOCO,"1/9/2024 2 p.m. CST",26936,26304,27911,975
SOCO,"1/9/2024 3 p.m. CST",26628,26009,27683,1055
SOCO,"1/9/2024 4 p.m. CST",26980,26444,28237,1257
SOCO,"1/9/2024 5 p.m. CST",27881,27595,28838,957
SOCO,"1/9/2024 6 p.m. CST",29525,29166,30814,1289
SOCO,"1/9/2024 7 p.m. CST",30051,29756,31326,1275
SOCO,"1/9/2024 8 p.m. CST",30020,29619,31101,1081
SOCO,"1/9/2024 9 p.m. CST",29461,29106,30470,1009
SOCO,"1/9/2024 10 p.m. CST",28572,28190,29759,1187
SOCO,"1/9/2024 11 p.m. CST",27555,27194,28703,1148
SOCO,"1/10/2024 12 a.m. CST",27466,26255,28494,1028
SOCO,"1/10/2024 1 a.m. CST",27285,26238,27836,551
SOCO,"1/10/2024 2 a.m. CST",27316,26375,27684,368
SOCO,"1/10/2024 3 a.m. CST",27687,26716,27999,312
SOCO,"1/10/2024 4 a.m. CST",28539,27573,28645,106
SOCO,"1/10/2024 5 a.m. CST",29757,29114,29750,-7
SOCO,"1/10/2024 6 a.m. CST",31989,31818,32416,427
SOCO,"1/10/2024 7 a.m. CST",33936,33833,34109,173
SOCO,"1/10/2024 8 a.m. CST",33967,33903,34223,256
SOCO,"1/10/2024 9 a.m. CST",32981,32937,33442,461
SOCO,"1/10/2024 10 a.m. CST",31636,31575,31788,152
SOCO,"1/10/2024 11 a.m. CST",30881,30067,31376,495
SOCO,"1/10/2024 12 p.m. CST",29536,28793,30174,638
SOCO,"1/10/2024 1 p.m. CST",28791,27701,29351,560
SOCO,"1/10/2024 2 p.m. CST",28326,26851,28989,663
SOCO,"1/10/2024 3 p.m. CST",27382,26274,28337,955
SOCO,"1/10/2024 4 p.m. CST",27086,26448,28321,1235
SOCO,"1/10/2024 5 p.m. CST",28084,27747,29127,1043
SOCO,"1/10/2024 6 p.m. CST",30194,30026,31071,877
SOCO,"1/10/2024 7 p.m. CST",31254,31073,32159,905
SOCO,"1/10/2024 8 p.m. CST",31570,31355,32281,711
SOCO,"1/10/2024 9 p.m. CST",31347,31115,32145,798
SOCO,"1/10/2024 10 p.m. CST",30495,30119,31054,559
SOCO,"1/10/2024 11 p.m. CST",29574,29109,30169,595
SOCO,"1/11/2024 12 a.m. CST",28901,28459,29434,533
SOCO,"1/11/2024 1 a.m. CST",29015,28210,28852,-163
SOCO,"1/11/2024 2 a.m. CST",29073,28261,28891,-182
SOCO,"1/11/2024 3 a.m. CST",29424,28606,28991,-433
SOCO,"1/11/2024 4 a.m. CST",30077,29428,29276,-801
SOCO,"1/11/2024 5 a.m. CST",31163,30988,30723,-440
SOCO,"1/11/2024 6 a.m. CST",33456,33332,32936,-520
SOCO,"1/11/2024 7 a.m. CST",35143,35147,34528,-615
SOCO,"1/11/2024 8 a.m. CST",34804,34682,33950,-854
SOCO,"1/11/2024 9 a.m. CST",33129,33013,32525,-604
SOCO,"1/11/2024 10 a.m. CST",30963,30884,30487,-476
SOCO,"1/11/2024 11 a.m. CST",29357,28902,28789,-568
SOCO,"1/11/2024 12 p.m. CST",28401,27329,27936,-465
SOCO,"1/11/2024 1 p.m. CST",27246,26200,27051,-195
SOCO,"1/11/2024 2 p.m. CST",26306,25289,26478,172
SOCO,"1/11/2024 3 p.m. CST",25822,24847,25807,-15
SOCO,"1/11/2024 4 p.m. CST",25464,24850,25462,-2
SOCO,"1/11/2024 5 p.m. CST",25929,25651,26038,109
SOCO,"1/11/2024 6 p.m. CST",27409,27364,27535,126
SOCO,"1/11/2024 7 p.m. CST",28088,27984,28190,102
SOCO,"1/11/2024 8 p.m. CST",28208,28005,28417,209
SOCO,"1/11/2024 9 p.m. CST",27683,27559,27708,25
SOCO,"1/11/2024 10 p.m. CST",26862,26576,26709,-153
SOCO,"1/11/2024 11 p.m. CST",25988,25571,25762,-226
SOCO,"1/12/2024 12 a.m. CST",25485,24935,25502,17
SOCO,"1/12/2024 1 a.m. CST",25670,24539,25411,-259
SOCO,"1/12/2024 2 a.m. CST",25464,24412,25242,-222
SOCO,"1/12/2024 3 a.m. CST",25545,24488,25088,-457
SOCO,"1/12/2024 4 a.m. CST",25781,24997,25386,-395
SOCO,"1/12/2024 5 a.m. CST",26388,26224,26262,-126
SOCO,"1/12/2024 6 a.m. CST",28178,27990,28074,-104
SOCO,"1/12/2024 7 a.m. CST",29420,29277,29489,69
SOCO,"1/12/2024 8 a.m. CST",29338,29250,29089,-249
SOCO,"1/12/2024 9 a.m. CST",29285,29197,29087,-198
SOCO,"1/12/2024 10 a.m. CST",29103,28966,29113,10
SOCO,"1/12/2024 11 a.m. CST",28889,28784,28865,-24
SOCO,"1/12/2024 12 p.m. CST",29005,28522,29290,285
SOCO,"1/12/2024 1 p.m. CST",28778,28239,28741,-37
SOCO,"1/12/2024 2 p.m. CST",28645,27759,28315,-330
SOCO,"1/12/2024 3 p.m. CST",27910,27209,27722,-188
SOCO,"1/12/2024 4 p.m. CST",26999,26830,27046,47
SOCO,"1/12/2024 5 p.m. CST",27001,26899,27077,76
SOCO,"1/12/2024 6 p.m. CST",27247,27183,27486,239
SOCO,"1/12/2024 7 p.m. CST",27047,26909,27202,155
SOCO,"1/12/2024 8 p.m. CST",26708,26432,26789,81
SOCO,"1/12/2024 9 p.m. CST",26173,25826,26299,126
SOCO,"1/12/2024 10 p.m. CST",25348,25027,25442,94
SOCO,"1/12/2024 11 p.m. CST",24628,24274,24571,-57
SOCO,"1/13/2024 12 a.m. CST",24170,23815,24246,76
SOCO,"1/13/2024 1 a.m. CST",24019,23675,25120,1101
SOCO,"1/13/2024 2 a.m. CST",24498,23933,25274,776
SOCO,"1/13/2024 3 a.m. CST",25149,24579,25934,785
SOCO,"1/13/2024 4 a.m. CST",25953,25496,26807,854
SOCO,"1/13/2024 5 a.m. CST",26791,26704,27536,745
SOCO,"1/13/2024 6 a.m. CST",28379,28196,29096,717
SOCO,"1/13/2024 7 a.m. CST",30208,29948,30817,609
SOCO,"1/13/2024 8 a.m. CST",31690,31591,32350,660
SOCO,"1/13/2024 9 a.m. CST",32016,32064,33014,998
SOCO,"1/13/2024 10 a.m. CST",31219,31325,31930,711
SOCO,"1/13/2024 11 a.m. CST",30384,30105,30706,322
SOCO,"1/13/2024 12 p.m. CST",29374,28753,29941,567
SOCO,"1/13/2024 1 p.m. CST",28039,27407,28406,367
SOCO,"1/13/2024 2 p.m. CST",26504,26232,27155,651
SOCO,"1/13/2024 3 p.m. CST",25966,25683,26702,736
SOCO,"1/13/2024 4 p.m. CST",25844,25816,26364,520
SOCO,"1/13/2024 5 p.m. CST",27011,26973,27365,354
SOCO,"1/13/2024 6 p.m. CST",29200,29138,29567,367
SOCO,"1/13/2024 7 p.m. CST",30201,30132,30761,560
SOCO,"1/13/2024 8 p.m. CST",30604,30555,31228,624
SOCO,"1/13/2024 9 p.m. CST",30802,30710,31376,574
SOCO,"1/13/2024 10 p.m. CST",30447,30368,30999,552
SOCO,"1/13/2024 11 p.m. CST",29924,29829,30506,582
SOCO,"1/14/2024 12 a.m. CST",29825,29411,30510,685
SOCO,"1/14/2024 1 a.m. CST",29736,29275,30338,602
SOCO,"1/14/2024 2 a.m. CST",29808,29352,30444,636
SOCO,"1/14/2024 3 a.m. CST",30066,29603,30590,524
SOCO,"1/14/2024 4 a.m. CST",30180,30062,30634,454
SOCO,"1/14/2024 5 a.m. CST",31077,30971,31938,861
SOCO,"1/14/2024 6 a.m. CST",32277,32158,33209,932
SOCO,"1/14/2024 7 a.m. CST",33609,33463,34557,948
SOCO,"1/14/2024 8 a.m. CST",34491,34363,35776,1285
SOCO,"1/14/2024 9 a.m. CST",33250,33139,34546,1296
SOCO,"1/14/2024 10 a.m. CST",30430,30313,31228,798
SOCO,"1/14/2024 11 a.m. CST",28234,27991,29253,1019
SOCO,"1/14/2024 12 p.m. CST",27247,26428,28875,1628
SOCO,"1/14/2024 1 p.m. CST",26143,25328,27963,1820
SOCO,"1/14/2024 2 p.m. CST",25719,24570,27689,1970
SOCO,"1/14/2024 3 p.m. CST",25232,24096,27187,1955
SOCO,"1/14/2024 4 p.m. CST",25170,24261,27253,2083
SOCO,"1/14/2024 5 p.m. CST",25474,25115,27153,1679
SOCO,"1/14/2024 6 p.m. CST",26917,26932,28681,1764
SOCO,"1/14/2024 7 p.m. CST",27689,27697,29644,1955
SOCO,"1/14/2024 8 p.m. CST",28004,28023,30017,2013
SOCO,"1/14/2024 9 p.m. CST",27884,27867,29926,2042
SOCO,"1/14/2024 10 p.m. CST",27310,27232,29228,1918
SOCO,"1/14/2024 11 p.m. CST",26586,26534,28281,1695
SOCO,"1/15/2024 12 a.m. CST",26340,25868,27907,1567
SOCO,"1/15/2024 1 a.m. CST",26335,25553,27760,1425
SOCO,"1/15/2024 2 a.m. CST",26398,25527,27640,1242
SOCO,"1/15/2024 3 a.m. CST",26586,25875,27992,1406
SOCO,"1/15/2024 4 a.m. CST",26697,26577,28181,1484
SOCO,"1/15/2024 5 a.m. CST",27874,27755,29853,1979
SOCO,"1/15/2024 6 a.m. CST",29501,29436,31537,2036
SOCO,"1/15/2024 7 a.m. CST",31139,31109,33228,2089
SOCO,"1/15/2024 8 a.m. CST",31810,31766,33972,2162
SOCO,"1/15/2024 9 a.m. CST",31027,31062,33441,2414
SOCO,"1/15/2024 10 a.m. CST",29800,29758,32025,2225
SOCO,"1/15/2024 11 a.m. CST",28616,28555,31166,2550
SOCO,"1/15/2024 12 p.m. CST",27499,27429,30447,2948
SOCO,"1/15/2024 1 p.m. CST",27220,26468,30235,3015
SOCO,"1/15/2024 2 p.m. CST",26653,25836,29765,3112
SOCO,"1/15/2024 3 p.m. CST",26236,25417,29303,3067
SOCO,"1/15/2024 4 p.m. CST",26328,25494,29319,2991
SOCO,"1/15/2024 5 p.m. CST",26775,26317,29688,2913
SOCO,"1/15/2024 6 p.m. CST",28162,28100,31135,2973
SOCO,"1/15/2024 7 p.m. CST",28726,28660,31543,2817
SOCO,"1/15/2024 8 p.m. CST",28608,28564,31403,2795
SOCO,"1/15/2024 9 p.m. CST",28107,28058,31206,3099
SOCO,"1/15/2024 10 p.m. CST",27127,27021,30371,3244
SOCO,"1/15/2024 11 p.m. CST",26179,26044,29286,3107
SOCO,"1/16/2024 12 a.m. CST",25521,25386,28547,3026
SOCO,"1/16/2024 1 a.m. CST",25310,25095,27738,2428
SOCO,"1/16/2024 2 a.m. CST",25253,24974,27812,2559
SOCO,"1/16/2024 3 a.m. CST",25668,25401,28177,2509
SOCO,"1/16/2024 4 a.m. CST",26539,26286,28845,2306
SOCO,"1/16/2024 5 a.m. CST",28284,28024,30816,2532
SOCO,"1/16/2024 6 a.m. CST",30915,30687,33458,2543
SOCO,"1/16/2024 7 a.m. CST",33224,33002,35899,2675
SOCO,"1/16/2024 8 a.m. CST",34519,34272,36984,2465
SOCO,"1/16/2024 9 a.m. CST",35833,35549,38158,2325
SOCO,"1/16/2024 10 a.m. CST",36594,36212,38513,1919
SOCO,"1/16/2024 11 a.m. CST",36961,36090,38528,1567
SOCO,"1/16/2024 12 p.m. CST",36486,35480,38046,1560
SOCO,"1/16/2024 1 p.m. CST",35717,34739,37283,1566
SOCO,"1/16/2024 2 p.m. CST",34988,34071,36714,1726
SOCO,"1/16/2024 3 p.m. CST",34297,33810,36245,1948
SOCO,"1/16/2024 4 p.m. CST",34854,34398,37025,2171
SOCO,"1/16/2024 5 p.m. CST",36518,36243,38640,2122
SOCO,"1/16/2024 6 p.m. CST",39591,39326,41150,1559
SOCO,"1/16/2024 7 p.m. CST",40827,40583,42047,1220
SOCO,"1/16/2024 8 p.m. CST",41310,41015,42227,917
SOCO,"1/16/2024 9 p.m. CST",41160,40853,41687,527
SOCO,"1/16/2024 10 p.m. CST",40406,40064,40635,229
SOCO,"1/16/2024 11 p.m. CST",40183,39366,40545,362
SOCO,"1/17/2024 12 a.m. CST",40393,39262,40851,458
SOCO,"1/17/2024 1 a.m. CST",40634,39498,40890,256
SOCO,"1/17/2024 2 a.m. CST",41011,39924,41106,95
SOCO,"1/17/2024 3 a.m. CST",41297,40505,41028,-269
SOCO,"1/17/2024 4 a.m. CST",41835,41476,41982,147
SOCO,"1/17/2024 5 a.m. CST",43557,43199,43833,276
SOCO,"1/17/2024 6 a.m. CST",45755,45470,45729,-26
SOCO,"1/17/2024 7 a.m. CST",47368,47010,47065,-303
SOCO,"1/17/2024 8 a.m. CST",47209,46803,47123,-86
SOCO,"1/17/2024 9 a.m. CST",45293,44969,45178,-115
SOCO,"1/17/2024 10 a.m. CST",42813,42370,42875,62
SOCO,"1/17/2024 11 a.m. CST",40552,39968,41233,681
SOCO,"1/17/2024 12 p.m. CST",38520,37591,38987,467
SOCO,"1/17/2024 1 p.m. CST",36705,35629,36662,-43
SOCO,"1/17/2024 2 p.m. CST",35506,34039,35458,-48
SOCO,"1/17/2024 3 p.m. CST",34532,33152,34340,-192
SOCO,"1/17/2024 4 p.m. CST",34621,33283,34588,-33
SOCO,"1/17/2024 5 p.m. CST",35559,34795,35352,-207
SOCO,"1/17/2024 6 p.m. CST",37576,37318,37224,-352
SOCO,"1/17/2024 7 p.m. CST",38908,38700,38590,-318
SOCO,"1/17/2024 8 p.m. CST",39525,39263,38908,-617
SOCO,"1/17/2024 9 p.m. CST",39386,39120,38232,-1154
SOCO,"1/17/2024 10 p.m. CST",39084,38317,37585,-1499
SOCO,"1/17/2024 11 p.m. CST",38452,37557,36997,-1455
SOCO,"1/18/2024 12 a.m. CST",38008,37110,36652,-1356
SOCO,"1/18/2024 1 a.m. CST",37793,36999,36903,-890
SOCO,"1/18/2024 2 a.m. CST",37943,37195,37076,-867
SOCO,"1/18/2024 3 a.m. CST",37882,37488,36448,-1434
SOCO,"1/18/2024 4 a.m. CST",38495,38201,37051,-1444
