BA Code,Timestamp (Hour Ending),Demand (MWh),Demand Forecast (MWh),Net Generation (MWh),Total Interchange (MWh),Timestamp,Month,Scaling Factor,Scaled Demand (MWh)
SOCO,1/1/2024 12 a.m. CST,25124,24787.0,26316,1192,2024-01-01 00:00:00,2024-01,0.5039910125944068,12662.270200421877
SOCO,1/1/2024 1 a.m. CST,25181,24570.0,26342,1161,2024-01-01 01:00:00,2024-01,0.5039910125944068,12690.997688139758
SOCO,1/1/2024 2 a.m. CST,25567,24499.0,26657,1090,2024-01-01 02:00:00,2024-01,0.5039910125944068,12885.538219001199
SOCO,1/1/2024 3 a.m. CST,25573,24501.0,26786,1213,2024-01-01 03:00:00,2024-01,0.5039910125944068,12888.562165076766
SOCO,1/1/2024 4 a.m. CST,25481,24801.0,26641,1160,2024-01-01 04:00:00,2024-01,0.5039910125944068,12842.19499191808
SOCO,1/1/2024 5 a.m. CST,25724,25386.0,26573,849,2024-01-01 05:00:00,2024-01,0.5039910125944068,12964.664807978521
SOCO,1/1/2024 6 a.m. CST,26514,26194.0,27457,943,2024-01-01 06:00:00,2024-01,0.5039910125944068,13362.817707928103
SOCO,1/1/2024 7 a.m. CST,27203,26874.0,28342,1139,2024-01-01 07:00:00,2024-01,0.5039910125944068,13710.06751560565
SOCO,1/1/2024 8 a.m. CST,27372,27141.0,28334,962,2024-01-01 08:00:00,2024-01,0.5039910125944068,13795.241996734103
SOCO,1/1/2024 9 a.m. CST,27055,26808.0,28016,961,2024-01-01 09:00:00,2024-01,0.5039910125944068,13635.476845741676
SOCO,1/1/2024 10 a.m. CST,26519,26296.0,27000,481,2024-01-01 10:00:00,2024-01,0.5039910125944068,13365.337662991074
SOCO,1/1/2024 11 a.m. CST,26217,25689.0,26853,636,2024-01-01 11:00:00,2024-01,0.5039910125944068,13213.132377187563
SOCO,1/1/2024 12 p.m. CST,25381,24828.0,26176,795,2024-01-01 12:00:00,2024-01,0.5039910125944068,12791.79589065864
SOCO,1/1/2024 1 p.m. CST,24956,24060.0,25742,786,2024-01-01 13:00:00,2024-01,0.5039910125944068,12577.599710306016
SOCO,1/1/2024 2 p.m. CST,24315,23392.0,25230,915,2024-01-01 14:00:00,2024-01,0.5039910125944068,12254.541471233002
SOCO,1/1/2024 3 p.m. CST,23699,23176.0,24865,1166,2024-01-01 15:00:00,2024-01,0.5039910125944068,11944.083007474846
SOCO,1/1/2024 4 p.m. CST,24282,23726.0,25357,1075,2024-01-01 16:00:00,2024-01,0.5039910125944068,12237.909767817386
SOCO,1/1/2024 5 p.m. CST,25121,25012.0,25919,798,2024-01-01 17:00:00,2024-01,0.5039910125944068,12660.758227384094
SOCO,1/1/2024 6 p.m. CST,26905,26708.0,27606,701,2024-01-01 18:00:00,2024-01,0.5039910125944068,13559.878193852515
SOCO,1/1/2024 7 p.m. CST,27400,27271.0,28427,1027,2024-01-01 19:00:00,2024-01,0.5039910125944068,13809.353745086746
SOCO,1/1/2024 8 p.m. CST,27544,27352.0,28517,973,2024-01-01 20:00:00,2024-01,0.5039910125944068,13881.928450900341
SOCO,1/1/2024 9 p.m. CST,27906,27700.0,29014,1108,2024-01-01 21:00:00,2024-01,0.5039910125944068,14064.373197459518
SOCO,1/1/2024 10 p.m. CST,27331,27124.0,28537,1206,2024-01-01 22:00:00,2024-01,0.5039910125944068,13774.578365217732
SOCO,1/1/2024 11 p.m. CST,26831,26608.0,27899,1068,2024-01-01 23:00:00,2024-01,0.5039910125944068,13522.582858920528
SOCO,1/2/2024 12 a.m. CST,26869,26308.0,27685,816,2024-01-02 00:00:00,2024-01,0.5039910125944068,13541.734517399116
SOCO,1/2/2024 1 a.m. CST,27321,26412.0,27941,620,2024-01-02 01:00:00,2024-01,0.5039910125944068,13769.538455091788
SOCO,1/2/2024 2 a.m. CST,27704,26784.0,28238,534,2024-01-02 02:00:00,2024-01,0.5039910125944068,13962.567012915446
SOCO,1/2/2024 3 a.m. CST,28080,27503.0,28593,513,2024-01-02 03:00:00,2024-01,0.5039910125944068,14152.067633650944
SOCO,1/2/2024 4 a.m. CST,28983,28767.0,29745,762,2024-01-02 04:00:00,2024-01,0.5039910125944068,14607.171518023693
SOCO,1/2/2024 5 a.m. CST,30733,30488.0,31128,395,2024-01-02 05:00:00,2024-01,0.5039910125944068,15489.155790063905
SOCO,1/2/2024 6 a.m. CST,33174,32888.0,33342,168,2024-01-02 06:00:00,2024-01,0.5039910125944068,16719.39785180685
SOCO,1/2/2024 7 a.m. CST,35343,35150.0,35164,-179,2024-01-02 07:00:00,2024-01,0.5039910125944068,17812.55435812412
SOCO,1/2/2024 8 a.m. CST,36086,35905.0,35974,-112,2024-01-02 08:00:00,2024-01,0.5039910125944068,18187.019680481764
SOCO,1/2/2024 9 a.m. CST,34687,34499.0,34639,-48,2024-01-02 09:00:00,2024-01,0.5039910125944068,17481.93625386219
SOCO,1/2/2024 10 a.m. CST,32748,32464.0,32848,100,2024-01-02 10:00:00,2024-01,0.5039910125944068,16504.697680441634
SOCO,1/2/2024 11 a.m. CST,31275,30681.0,31435,160,2024-01-02 11:00:00,2024-01,0.5039910125944068,15762.318918890072
SOCO,1/2/2024 12 p.m. CST,30439,29221.0,30657,218,2024-01-02 12:00:00,2024-01,0.5039910125944068,15340.982432361148
SOCO,1/2/2024 1 p.m. CST,29243,28024.0,29532,289,2024-01-02 13:00:00,2024-01,0.5039910125944068,14738.209181298238
SOCO,1/2/2024 2 p.m. CST,28622,27090.0,29055,433,2024-01-02 14:00:00,2024-01,0.5039910125944068,14425.230762477111
SOCO,1/2/2024 3 p.m. CST,27576,26409.0,28297,721,2024-01-02 15:00:00,2024-01,0.5039910125944068,13898.056163303363
SOCO,1/2/2024 4 p.m. CST,27602,26627.0,28405,803,2024-01-02 16:00:00,2024-01,0.5039910125944068,13911.159929630818
SOCO,1/2/2024 5 p.m. CST,28095,27886.0,29046,951,2024-01-02 17:00:00,2024-01,0.5039910125944068,14159.62749883986
SOCO,1/2/2024 6 p.m. CST,30328,30102.0,30982,654,2024-01-02 18:00:00,2024-01,0.5039910125944068,15285.03942996317
SOCO,1/2/2024 7 p.m. CST,31301,31040.0,31834,533,2024-01-02 19:00:00,2024-01,0.5039910125944068,15775.422685217527
SOCO,1/2/2024 8 p.m. CST,31740,31467.0,32062,322,2024-01-02 20:00:00,2024-01,0.5039910125944068,15996.674739746473
SOCO,1/2/2024 9 p.m. CST,31672,31407.0,32318,646,2024-01-02 21:00:00,2024-01,0.5039910125944068,15962.403350890052
SOCO,1/2/2024 10 p.m. CST,31165,30905.0,32072,907,2024-01-02 22:00:00,2024-01,0.5039910125944068,15706.879907504688
SOCO,1/2/2024 11 p.m. CST,30789,30316.0,31227,438,2024-01-02 23:00:00,2024-01,0.5039910125944068,15517.379286769192
SOCO,1/3/2024 12 a.m. CST,30337,29856.0,30737,400,2024-01-03 00:00:00,2024-01,0.5039910125944068,15289.57534907652
SOCO,1/3/2024 1 a.m. CST,30772,29908.0,30792,20,2024-01-03 01:00:00,2024-01,0.5039910125944068,15508.811439555087
SOCO,1/3/2024 2 a.m. CST,31057,30178.0,31058,1,2024-01-03 02:00:00,2024-01,0.5039910125944068,15652.448878144492
SOCO,1/3/2024 3 a.m. CST,31540,30700.0,31500,-40,2024-01-03 03:00:00,2024-01,0.5039910125944068,15895.87653722759
SOCO,1/3/2024 4 a.m. CST,31993,31657.0,31985,-8,2024-01-03 04:00:00,2024-01,0.5039910125944068,16124.184465932858
SOCO,1/3/2024 5 a.m. CST,33291,33079.0,33290,-1,2024-01-03 05:00:00,2024-01,0.5039910125944068,16778.364800280397
SOCO,1/3/2024 6 a.m. CST,35257,35112.0,35206,-51,2024-01-03 06:00:00,2024-01,0.5039910125944068,17769.211131041
SOCO,1/3/2024 7 a.m. CST,36744,36588.0,36784,40,2024-01-03 07:00:00,2024-01,0.5039910125944068,18518.645766768885
SOCO,1/3/2024 8 a.m. CST,36628,36493.0,36656,28,2024-01-03 08:00:00,2024-01,0.5039910125944068,18460.18280930793
SOCO,1/3/2024 9 a.m. CST,35606,35456.0,35301,-305,2024-01-03 09:00:00,2024-01,0.5039910125944068,17945.10399443645
SOCO,1/3/2024 10 a.m. CST,34157,33967.0,33836,-321,2024-01-03 10:00:00,2024-01,0.5039910125944068,17214.821017187154
SOCO,1/3/2024 11 a.m. CST,33467,32982.0,33112,-355,2024-01-03 11:00:00,2024-01,0.5039910125944068,16867.067218497014
SOCO,1/3/2024 12 p.m. CST,33035,32212.0,32496,-539,2024-01-03 12:00:00,2024-01,0.5039910125944068,16649.34310105623
SOCO,1/3/2024 1 p.m. CST,32874,31550.0,32406,-468,2024-01-03 13:00:00,2024-01,0.5039910125944068,16568.20054802853
SOCO,1/3/2024 2 p.m. CST,32296,30972.0,31957,-339,2024-01-03 14:00:00,2024-01,0.5039910125944068,16276.893742748962
SOCO,1/3/2024 3 p.m. CST,32101,30782.0,31802,-299,2024-01-03 15:00:00,2024-01,0.5039910125944068,16178.615495293054
SOCO,1/3/2024 4 p.m. CST,32322,30982.0,32239,-83,2024-01-03 16:00:00,2024-01,0.5039910125944068,16289.997509076416
SOCO,1/3/2024 5 p.m. CST,32344,31746.0,32646,302,2024-01-03 17:00:00,2024-01,0.5039910125944068,16301.085311353494
SOCO,1/3/2024 6 p.m. CST,33109,32896.0,33331,222,2024-01-03 18:00:00,2024-01,0.5039910125944068,16686.638435988214
SOCO,1/3/2024 7 p.m. CST,33002,32754.0,33207,205,2024-01-03 19:00:00,2024-01,0.5039910125944068,16632.711397640614
SOCO,1/3/2024 8 p.m. CST,32499,32240.0,32585,86,2024-01-03 20:00:00,2024-01,0.5039910125944068,16379.203918305628
SOCO,1/3/2024 9 p.m. CST,31641,31389.0,31824,183,2024-01-03 21:00:00,2024-01,0.5039910125944068,15946.779629499626
SOCO,1/3/2024 10 p.m. CST,30338,30108.0,30457,119,2024-01-03 22:00:00,2024-01,0.5039910125944068,15290.079340089114
SOCO,1/3/2024 11 p.m. CST,29729,28894.0,29306,-423,2024-01-03 23:00:00,2024-01,0.5039910125944068,14983.14881341912
SOCO,1/4/2024 12 a.m. CST,29241,28352.0,28918,-323,2024-01-04 00:00:00,2024-01,0.5039910125944068,14737.20119927305
SOCO,1/4/2024 1 a.m. CST,29381,28178.0,29201,-180,2024-01-04 01:00:00,2024-01,0.5039910125944068,14807.759941036267
SOCO,1/4/2024 2 a.m. CST,29702,28436.0,29619,-83,2024-01-04 02:00:00,2024-01,0.5039910125944068,14969.541056079071
SOCO,1/4/2024 3 a.m. CST,30293,29038.0,30278,-15,2024-01-04 03:00:00,2024-01,0.5039910125944068,15267.399744522365
SOCO,1/4/2024 4 a.m. CST,30771,29960.0,30771,0,2024-01-04 04:00:00,2024-01,0.5039910125944068,15508.307448542491
SOCO,1/4/2024 5 a.m. CST,31897,31634.0,31909,12,2024-01-04 05:00:00,2024-01,0.5039910125944068,16075.801328723794
SOCO,1/4/2024 6 a.m. CST,34368,34133.0,34012,-356,2024-01-04 06:00:00,2024-01,0.5039910125944068,17321.163120844572
SOCO,1/4/2024 7 a.m. CST,36248,36128.0,36168,-80,2024-01-04 07:00:00,2024-01,0.5039910125944068,18268.666224522058
SOCO,1/4/2024 8 a.m. CST,36280,36089.0,36287,7,2024-01-04 08:00:00,2024-01,0.5039910125944068,18284.793936925078
SOCO,1/4/2024 9 a.m. CST,34516,34411.0,34395,-121,2024-01-04 09:00:00,2024-01,0.5039910125944068,17395.753790708546
SOCO,1/4/2024 10 a.m. CST,32484,32342.0,32449,-35,2024-01-04 10:00:00,2024-01,0.5039910125944068,16371.644053116712
SOCO,1/4/2024 11 a.m. CST,31388,30548.0,31490,102,2024-01-04 11:00:00,2024-01,0.5039910125944068,15819.269903313241
SOCO,1/4/2024 12 p.m. CST,30112,29057.0,30420,308,2024-01-04 12:00:00,2024-01,0.5039910125944068,15176.177371242778
SOCO,1/4/2024 1 p.m. CST,28992,27943.0,29465,473,2024-01-04 13:00:00,2024-01,0.5039910125944068,14611.707437137042
SOCO,1/4/2024 2 p.m. CST,28053,27020.0,28701,648,2024-01-04 14:00:00,2024-01,0.5039910125944068,14138.459876310895
SOCO,1/4/2024 3 p.m. CST,27367,26384.0,28112,745,2024-01-04 15:00:00,2024-01,0.5039910125944068,13792.722041671132
SOCO,1/4/2024 4 p.m. CST,27219,26614.0,28080,861,2024-01-04 16:00:00,2024-01,0.5039910125944068,13718.13137180716
SOCO,1/4/2024 5 p.m. CST,28513,27917.0,29425,912,2024-01-04 17:00:00,2024-01,0.5039910125944068,14370.295742104321
SOCO,1/4/2024 6 p.m. CST,30508,30188.0,31245,737,2024-01-04 18:00:00,2024-01,0.5039910125944068,15375.757812230164
SOCO,1/4/2024 7 p.m. CST,31382,31127.0,32115,733,2024-01-04 19:00:00,2024-01,0.5039910125944068,15816.245957237676
SOCO,1/4/2024 8 p.m. CST,31830,31571.0,32326,496,2024-01-04 20:00:00,2024-01,0.5039910125944068,16042.033930879968
SOCO,1/4/2024 9 p.m. CST,31750,31472.0,32310,560,2024-01-04 21:00:00,2024-01,0.5039910125944068,16001.714649872416
SOCO,1/4/2024 10 p.m. CST,31191,30932.0,31861,670,2024-01-04 22:00:00,2024-01,0.5039910125944068,15719.983673832143
SOCO,1/4/2024 11 p.m. CST,30661,30150.0,30979,318,2024-01-04 23:00:00,2024-01,0.5039910125944068,15452.868437157107
SOCO,1/5/2024 12 a.m. CST,30035,29767.0,30568,533,2024-01-05 00:00:00,2024-01,0.5039910125944068,15137.370063273009
SOCO,1/5/2024 1 a.m. CST,30238,29777.0,30507,269,2024-01-05 01:00:00,2024-01,0.5039910125944068,15239.680238829673
SOCO,1/5/2024 2 a.m. CST,30897,30057.0,31145,248,2024-01-05 02:00:00,2024-01,0.5039910125944068,15571.810316129388
SOCO,1/5/2024 3 a.m. CST,31263,30428.0,31656,393,2024-01-05 03:00:00,2024-01,0.5039910125944068,15756.271026738941
SOCO,1/5/2024 4 a.m. CST,31311,31102.0,32079,768,2024-01-05 04:00:00,2024-01,0.5039910125944068,15780.462595343472
SOCO,1/5/2024 5 a.m. CST,32832,32630.0,33518,686,2024-01-05 05:00:00,2024-01,0.5039910125944068,16547.032925499563
SOCO,1/5/2024 6 a.m. CST,35079,34903.0,35983,904,2024-01-05 06:00:00,2024-01,0.5039910125944068,17679.5007307992
SOCO,1/5/2024 7 a.m. CST,36693,36581.0,37433,740,2024-01-05 07:00:00,2024-01,0.5039910125944068,18492.942225126568
SOCO,1/5/2024 8 a.m. CST,36421,36433.0,37431,1010,2024-01-05 08:00:00,2024-01,0.5039910125944068,18355.85666970089
SOCO,1/5/2024 9 a.m. CST,34534,34842.0,35521,987,2024-01-05 09:00:00,2024-01,0.5039910125944068,17404.825628935247
SOCO,1/5/2024 10 a.m. CST,32347,32660.0,33118,771,2024-01-05 10:00:00,2024-01,0.5039910125944068,16302.597284391277
SOCO,1/5/2024 11 a.m. CST,30506,30631.0,31236,730,2024-01-05 11:00:00,2024-01,0.5039910125944068,15374.749830204973
SOCO,1/5/2024 12 p.m. CST,29411,29031.0,29983,572,2024-01-05 12:00:00,2024-01,0.5039910125944068,14822.879671414099
SOCO,1/5/2024 1 p.m. CST,28288,27814.0,29179,891,2024-01-05 13:00:00,2024-01,0.5039910125944068,14256.89776427058
SOCO,1/5/2024 2 p.m. CST,27530,27048.0,28324,794,2024-01-05 14:00:00,2024-01,0.5039910125944068,13874.87257672402
SOCO,1/5/2024 3 p.m. CST,27231,26681.0,28146,915,2024-01-05 15:00:00,2024-01,0.5039910125944068,13724.179263958293
SOCO,1/5/2024 4 p.m. CST,27321,26898.0,28451,1130,2024-01-05 16:00:00,2024-01,0.5039910125944068,13769.538455091788
SOCO,1/5/2024 5 p.m. CST,28213,27909.0,29746,1533,2024-01-05 17:00:00,2024-01,0.5039910125944068,14219.098438326
SOCO,1/5/2024 6 p.m. CST,29207,28915.0,30774,1567,2024-01-05 18:00:00,2024-01,0.5039910125944068,14720.06550484484
SOCO,1/5/2024 7 p.m. CST,29128,28847.0,30664,1536,2024-01-05 19:00:00,2024-01,0.5039910125944068,14680.250214849882
SOCO,1/5/2024 8 p.m. CST,28680,28411.0,30034,1354,2024-01-05 20:00:00,2024-01,0.5039910125944068,14454.462241207588
SOCO,1/5/2024 9 p.m. CST,27951,27711.0,29407,1456,2024-01-05 21:00:00,2024-01,0.5039910125944068,14087.052793026265
SOCO,1/5/2024 10 p.m. CST,26898,26688.0,28551,1653,2024-01-05 22:00:00,2024-01,0.5039910125944068,13556.350256764355
SOCO,1/5/2024 11 p.m. CST,25933,25580.0,27113,1180,2024-01-05 23:00:00,2024-01,0.5039910125944068,13069.998929610752
SOCO,1/6/2024 12 a.m. CST,25055,24699.0,26345,1290,2024-01-06 00:00:00,2024-01,0.5039910125944068,12627.494820552864
SOCO,1/6/2024 1 a.m. CST,24546,23996.0,26095,1549,2024-01-06 01:00:00,2024-01,0.5039910125944068,12370.96339514231
SOCO,1/6/2024 2 a.m. CST,24241,23690.0,25800,1559,2024-01-06 02:00:00,2024-01,0.5039910125944068,12217.246136301015
SOCO,1/6/2024 3 a.m. CST,23945,23393.0,25558,1613,2024-01-06 03:00:00,2024-01,0.5039910125944068,12068.064796573071
SOCO,1/6/2024 4 a.m. CST,23903,23368.0,25421,1518,2024-01-06 04:00:00,2024-01,0.5039910125944068,12046.897174044107
SOCO,1/6/2024 5 a.m. CST,24213,23706.0,25357,1144,2024-01-06 05:00:00,2024-01,0.5039910125944068,12203.134387948372
SOCO,1/6/2024 6 a.m. CST,24444,24156.0,25633,1189,2024-01-06 06:00:00,2024-01,0.5039910125944068,12319.556311857681
SOCO,1/6/2024 7 a.m. CST,25246,24928.0,26520,1274,2024-01-06 07:00:00,2024-01,0.5039910125944068,12723.757103958395
SOCO,1/6/2024 8 a.m. CST,25881,25574.0,27206,1325,2024-01-06 08:00:00,2024-01,0.5039910125944068,13043.791396955843
SOCO,1/6/2024 9 a.m. CST,26724,26425.0,27966,1242,2024-01-06 09:00:00,2024-01,0.5039910125944068,13468.655820572927
SOCO,1/6/2024 10 a.m. CST,27051,26728.0,28300,1249,2024-01-06 10:00:00,2024-01,0.5039910125944068,13633.460881691299
SOCO,1/6/2024 11 a.m. CST,26930,26662.0,28210,1280,2024-01-06 11:00:00,2024-01,0.5039910125944068,13572.477969167376
SOCO,1/6/2024 12 p.m. CST,26705,26241.0,28081,1376,2024-01-06 12:00:00,2024-01,0.5039910125944068,13459.079991333634
SOCO,1/6/2024 1 p.m. CST,26691,25772.0,28133,1442,2024-01-06 13:00:00,2024-01,0.5039910125944068,13452.024117157313
SOCO,1/6/2024 2 p.m. CST,26282,25289.0,27817,1535,2024-01-06 14:00:00,2024-01,0.5039910125944068,13245.8917930062
SOCO,1/6/2024 3 p.m. CST,25996,25031.0,27619,1623,2024-01-06 15:00:00,2024-01,0.5039910125944068,13101.7503634042
SOCO,1/6/2024 4 p.m. CST,25710,25116.0,27363,1653,2024-01-06 16:00:00,2024-01,0.5039910125944068,12957.6089338022
SOCO,1/6/2024 5 p.m. CST,25803,25650.0,27500,1697,2024-01-06 17:00:00,2024-01,0.5039910125944068,13004.48009797348
SOCO,1/6/2024 6 p.m. CST,26714,26525.0,28426,1712,2024-01-06 18:00:00,2024-01,0.5039910125944068,13463.615910446984
SOCO,1/6/2024 7 p.m. CST,26774,26524.0,28250,1476,2024-01-06 19:00:00,2024-01,0.5039910125944068,13493.855371202648
SOCO,1/6/2024 8 p.m. CST,26511,26287.0,28081,1570,2024-01-06 20:00:00,2024-01,0.5039910125944068,13361.305734890318
SOCO,1/6/2024 9 p.m. CST,26105,25876.0,27737,1632,2024-01-06 21:00:00,2024-01,0.5039910125944068,13156.68538377699
SOCO,1/6/2024 10 p.m. CST,25464,25184.0,26643,1179,2024-01-06 22:00:00,2024-01,0.5039910125944068,12833.627144703974
SOCO,1/6/2024 11 p.m. CST,24754,24498.0,25337,583,2024-01-06 23:00:00,2024-01,0.5039910125944068,12475.793525761947
SOCO,1/7/2024 12 a.m. CST,24158,23890.0,24586,428,2024-01-07 00:00:00,2024-01,0.5039910125944068,12175.41488225568
SOCO,1/7/2024 1 a.m. CST,24071,23473.0,24381,310,2024-01-07 01:00:00,2024-01,0.5039910125944068,12131.567664159966
SOCO,1/7/2024 2 a.m. CST,23896,23238.0,24157,261,2024-01-07 02:00:00,2024-01,0.5039910125944068,12043.369236955945
SOCO,1/7/2024 3 a.m. CST,23878,23234.0,24169,291,2024-01-07 03:00:00,2024-01,0.5039910125944068,12034.297398729246
SOCO,1/7/2024 4 a.m. CST,24260,23583.0,24569,309,2024-01-07 04:00:00,2024-01,0.5039910125944068,12226.82196554031
SOCO,1/7/2024 5 a.m. CST,24409,24103.0,24983,574,2024-01-07 05:00:00,2024-01,0.5039910125944068,12301.916626416876
SOCO,1/7/2024 6 a.m. CST,25132,24886.0,25585,453,2024-01-07 06:00:00,2024-01,0.5039910125944068,12666.302128522631
SOCO,1/7/2024 7 a.m. CST,26328,26081.0,26880,552,2024-01-07 07:00:00,2024-01,0.5039910125944068,13269.075379585543
SOCO,1/7/2024 8 a.m. CST,27478,27226.0,28092,614,2024-01-07 08:00:00,2024-01,0.5039910125944068,13848.66504406911
SOCO,1/7/2024 9 a.m. CST,28169,27801.0,28738,569,2024-01-07 09:00:00,2024-01,0.5039910125944068,14196.922833771845
SOCO,1/7/2024 10 a.m. CST,27816,27505.0,28341,525,2024-01-07 10:00:00,2024-01,0.5039910125944068,14019.01400632602
SOCO,1/7/2024 11 a.m. CST,27539,26885.0,27851,312,2024-01-07 11:00:00,2024-01,0.5039910125944068,13879.40849583737
SOCO,1/7/2024 12 p.m. CST,26850,26174.0,27208,358,2024-01-07 12:00:00,2024-01,0.5039910125944068,13532.158688159823
SOCO,1/7/2024 1 p.m. CST,26265,25574.0,26502,237,2024-01-07 13:00:00,2024-01,0.5039910125944068,13237.323945792095
SOCO,1/7/2024 2 p.m. CST,25781,25139.0,26135,354,2024-01-07 14:00:00,2024-01,0.5039910125944068,12993.392295696402
SOCO,1/7/2024 3 p.m. CST,25570,24890.0,26070,500,2024-01-07 15:00:00,2024-01,0.5039910125944068,12887.050192038982
SOCO,1/7/2024 4 p.m. CST,25891,25200.0,26498,607,2024-01-07 16:00:00,2024-01,0.5039910125944068,13048.831307081788
SOCO,1/7/2024 5 p.m. CST,26932,26573.0,27420,488,2024-01-07 17:00:00,2024-01,0.5039910125944068,13573.485951192564
SOCO,1/7/2024 6 p.m. CST,28947,28604.0,29421,474,2024-01-07 18:00:00,2024-01,0.5039910125944068,14589.027841570294
SOCO,1/7/2024 7 p.m. CST,29798,29432.0,30170,372,2024-01-07 19:00:00,2024-01,0.5039910125944068,15017.924193288134
SOCO,1/7/2024 8 p.m. CST,30044,29686.0,30258,214,2024-01-07 20:00:00,2024-01,0.5039910125944068,15141.905982386359
SOCO,1/7/2024 9 p.m. CST,29846,29484.0,30137,291,2024-01-07 21:00:00,2024-01,0.5039910125944068,15042.115761892666
SOCO,1/7/2024 10 p.m. CST,29165,28816.0,29340,175,2024-01-07 22:00:00,2024-01,0.5039910125944068,14698.897882315874
SOCO,1/7/2024 11 p.m. CST,28489,28121.0,28553,64,2024-01-07 23:00:00,2024-01,0.5039910125944068,14358.199957802055
SOCO,1/8/2024 12 a.m. CST,28025,27696.0,27903,-122,2024-01-08 00:00:00,2024-01,0.5039910125944068,14124.34812795825
SOCO,1/8/2024 1 a.m. CST,28554,27653.0,28214,-340,2024-01-08 01:00:00,2024-01,0.5039910125944068,14390.959373620692
SOCO,1/8/2024 2 a.m. CST,28812,27890.0,28363,-449,2024-01-08 02:00:00,2024-01,0.5039910125944068,14520.98905487005
SOCO,1/8/2024 3 a.m. CST,28841,28284.0,28738,-103,2024-01-08 03:00:00,2024-01,0.5039910125944068,14535.604794235287
SOCO,1/8/2024 4 a.m. CST,29549,29083.0,30053,504,2024-01-08 04:00:00,2024-01,0.5039910125944068,14892.430431152126
SOCO,1/8/2024 5 a.m. CST,30892,30706.0,31411,519,2024-01-08 05:00:00,2024-01,0.5039910125944068,15569.290361066416
SOCO,1/8/2024 6 a.m. CST,33229,33019.0,33499,270,2024-01-08 06:00:00,2024-01,0.5039910125944068,16747.117357499545
SOCO,1/8/2024 7 a.m. CST,34758,34636.0,35056,298,2024-01-08 07:00:00,2024-01,0.5039910125944068,17517.719615756392
SOCO,1/8/2024 8 a.m. CST,34561,34448.0,34884,323,2024-01-08 08:00:00,2024-01,0.5039910125944068,17418.433386275294
SOCO,1/8/2024 9 a.m. CST,33884,33659.0,33971,87,2024-01-08 09:00:00,2024-01,0.5039910125944068,17077.23147074888
SOCO,1/8/2024 10 a.m. CST,32895,32715.0,33253,358,2024-01-08 10:00:00,2024-01,0.5039910125944068,16578.78435929301
SOCO,1/8/2024 11 a.m. CST,31577,31395.0,31665,88,2024-01-08 11:00:00,2024-01,0.5039910125944068,15914.524204693584
SOCO,1/8/2024 12 p.m. CST,30974,30440.0,30954,-20,2024-01-08 12:00:00,2024-01,0.5039910125944068,15610.617624099157
SOCO,1/8/2024 1 p.m. CST,30582,29461.0,30552,-30,2024-01-08 13:00:00,2024-01,0.5039910125944068,15413.053147162149
SOCO,1/8/2024 2 p.m. CST,29966,28661.0,30175,209,2024-01-08 14:00:00,2024-01,0.5039910125944068,15102.594683403995
SOCO,1/8/2024 3 p.m. CST,29454,28316.0,29743,289,2024-01-08 15:00:00,2024-01,0.5039910125944068,14844.551284955658
SOCO,1/8/2024 4 p.m. CST,29290,28657.0,29960,670,2024-01-08 16:00:00,2024-01,0.5039910125944068,14761.896758890176
SOCO,1/8/2024 5 p.m. CST,30106,29899.0,31176,1070,2024-01-08 17:00:00,2024-01,0.5039910125944068,15173.153425167211
SOCO,1/8/2024 6 p.m. CST,31361,31159.0,32311,950,2024-01-08 18:00:00,2024-01,0.5039910125944068,15805.662145973192
SOCO,1/8/2024 7 p.m. CST,31182,30992.0,32050,868,2024-01-08 19:00:00,2024-01,0.5039910125944068,15715.447754718793
SOCO,1/8/2024 8 p.m. CST,30268,30087.0,31019,751,2024-01-08 20:00:00,2024-01,0.5039910125944068,15254.799969207506
SOCO,1/8/2024 9 p.m. CST,29214,29017.0,30359,1145,2024-01-08 21:00:00,2024-01,0.5039910125944068,14723.593441933
SOCO,1/8/2024 10 p.m. CST,27646,27473.0,28669,1023,2024-01-08 22:00:00,2024-01,0.5039910125944068,13933.335534184971
SOCO,1/8/2024 11 p.m. CST,26388,26120.0,26590,202,2024-01-08 23:00:00,2024-01,0.5039910125944068,13299.314840341207
SOCO,1/9/2024 12 a.m. CST,25489,24988.0,25686,197,2024-01-09 00:00:00,2024-01,0.5039910125944068,12846.226920018835
SOCO,1/9/2024 1 a.m. CST,24774,24106.0,25166,392,2024-01-09 01:00:00,2024-01,0.5039910125944068,12485.873346013834
SOCO,1/9/2024 2 a.m. CST,24227,23565.0,24591,364,2024-01-09 02:00:00,2024-01,0.5039910125944068,12210.190262124694
SOCO,1/9/2024 3 a.m. CST,23864,23211.0,24260,396,2024-01-09 03:00:00,2024-01,0.5039910125944068,12027.241524552925
SOCO,1/9/2024 4 a.m. CST,23900,23267.0,24436,536,2024-01-09 04:00:00,2024-01,0.5039910125944068,12045.385201006324
SOCO,1/9/2024 5 a.m. CST,24419,23879.0,24847,428,2024-01-09 05:00:00,2024-01,0.5039910125944068,12306.95653654282
SOCO,1/9/2024 6 a.m. CST,25355,25095.0,25915,560,2024-01-09 06:00:00,2024-01,0.5039910125944068,12778.692124331184
SOCO,1/9/2024 7 a.m. CST,26649,26385.0,27417,768,2024-01-09 07:00:00,2024-01,0.5039910125944068,13430.856494628348
